	title	artist	album	likeStatus	videoId	albumId	artistId
87	Love Potion 25	Xhol	Motherfuckers GmbH & Co KG	LIKE	x4xXuXPCe3k	MPREb_0eo7CgOa7Ai	UC0rJ7fZPX5El30kY02OuuZg
9	(BALLAD OF) THE HIP DEATH GODDESS	Ultimate Spinach	Ultimate Spinach	LIKE	5nwpmrV6EoQ	MPREb_qM85N2u6a4R	UCBSdneSAd8cybOQPLEf9mbQ
12	YOUR HEAD IS REELING	Ultimate Spinach	Ultimate Spinach	LIKE	0GKDq0oRDy8	MPREb_qM85N2u6a4R	UCBSdneSAd8cybOQPLEf9mbQ
86	E-605	Thomas Dinger	Für mich	LIKE	2aDBuSpy0Rs	MPREb_cxJtQlmQEkB	UCjsRfuAZtl-AJcCmcHoiO8g
96	It Was Love	Thirsty Moon	Blitz	LIKE	CdqFAYTO_VQ	MPREb_0rxH4sQ2VOg	UC8kPe1PrVpbvUHwKD2lfxWg
19	A Child of a Few Hours Is Burning to Death	The West Coast Pop Art Experimental Band	A Child's Guide To Good And Evil	LIKE	01ta9j768Xs	MPREb_tKCQUloj8y0	UCKECYanyhVAioxt4hFTFYJw
34	Smell of Incense	The West Coast Pop Art Experimental Band	Vol. 2	LIKE	RX3RrlOONDg	MPREb_pqfvdgQ8QLG	UCKECYanyhVAioxt4hFTFYJw
29	Joy Of A Toy	The Soft Machine	The Soft Machine (Remastered And Expanded)	LIKE	5MGLQCceVCI	MPREb_WJgV6TpRFwF	UC_bfzbHoX0ftLRSkMZeAqoA
42	Magic Potion (Bonus)	The Open Mind	The Open Mind	LIKE	TQ5T2d-oO8o	MPREb_BJ29lAwD205	UCB3UzgZjOPuHK9zOblzelxA
66	Sea Within a Sea	The Horrors	Primary Colours	LIKE	pgwZ95QeXC4	MPREb_TadgeCl9w8C	UCDwDPWxlTisVB5HeS11EeVw
27	General Confessional	The Electric Prunes	Release Of An Oath	LIKE	kPCr2QVrino	MPREb_Pr3QExpA2Ma	UCSeLAkNgnJQs7RlLAfGzYRA
8	Fire	The Crazy World Of Arthur Brown	The Crazy World of Arthur Brown	LIKE	9xp6oZi3nXM	MPREb_OR3mQayZlR4	UC2NC3YeZ4X1gPT7hLCxNHfg
43	Flying (Remastered 2009)	The Beatles	Magical Mystery Tour	LIKE	Z1ONJQLdZrk	MPREb_2wJ4mzPvKwD	UC2XdaAVUannpujzv32jcouQ
80	Main Title (Sorcerer/Sountrack Version)	Tangerine Dream	Sorcerer	LIKE	1smxJ419ymc	MPREb_BQEUjQKXvk3	UClE2TcmrYlBn4L8WM_fnl_Q
76	Motoring	TOY	Toy	LIKE	d8zv9cUhM8Y	MPREb_LnV9RyZB9PD	UCjTphLB6KoqBngu_I3rWVXA
75	Watch You, Watch Me	Suuns	Felt	LIKE	XlDQEBlaTNQ	MPREb_cxmEpzXyFKJ	UC6z_5Na0I9bYDIdY5R3V1-A
68	Les Yper-Sound	Stereolab	Emperor Tomato Ketchup (Expanded Edition)	LIKE	Dve5X1yTzqk	MPREb_k9epRps92wi	UCRUe8cfECb_SNa-Y15Z4EZw
62	Lovefingers	Silver Apples	Silver Apples	LIKE	QvZLQSPT3Wg	MPREb_tyMVgluJSZU	UC0Si-R1J-ZQneuOl_CRba7A
14	Cargo culte	Serge Gainsbourg	Histoire de Melody Nelson	LIKE	DngZKo7LFvE	MPREb_GXKcP94m4I0	UCNzSA-g1Lwoxas3xCEzXBsw
94	Wenn schon, denn schon	Rufus Zuphall	Phallobst	LIKE	T1lYIySDhtc	MPREb_7CherTvPsqx	UCgyBK5U9F-dQW8vXsNFk1bA
92	Staunen im Fjord	Roedelius	Selbstportrait I	LIKE	-4YY6Ehz2Cs	MPREb_NTSxzjDwHUP	UCOUeCU6hgANs8qLIAk5ZP3Q
63	Ful Stop	Radiohead	A Moon Shaped Pool	LIKE	NHDOk7lA53w	MPREb_zwdwliUWiJm	UCr_iyUANcn9OX_yy9piYoLw
74	Shoot Speed/Kill Light	Primal Scream	XTRMNTR	LIKE	9qadMfEJRoA	MPREb_VYT61TWIlKn	UCxhWp1a-q00fDipFUQ22yBg
91	Aguirre	Popol Vuh	In the Gardens of Pharao / Aguirre	LIKE	IHjCYtwlpnc	MPREb_YR99vtjkrLS	UCkcrV0j00h0-I77wxL8T_bw
25	Echoes	Pink Floyd	Meddle	LIKE	53N99Nim6WE	MPREb_ilZcRChgoFi	UCO6LS_5W7vqG9mALDNzSFug
98	What Can a Poor Boy Do - But To Be a Streetfighting Man	Out of Focus	Out of Focus	LIKE	WmchsdHrK0k	MPREb_0LugxgQbed7	UCppm5lt3EtZvHgpuAE8z5zQ
