	title	artist	album	likeStatus	duration	videoId	albumId	artistId
5	Loom	Ólafur Arnalds	Loom	LIKE	3:47	Mwz4sHXUHLA	MPREb_6oUogpHQJXg	UCDQlvsMEM5j0k5cqmfHBzVA
85	Eating Ass 2020	wwoman	Eating Ass 2020	LIKE	2:36	t4PvJNBQsu0	MPREb_BIRjzJ9CZzg	UCiEbSktrHV2h8d6DZ220oyA
155	blah blah blah	denitia and sene.	blah blah blah. - EP	LIKE	3:30	WxqEItm-7Z0	MPREb_CzBU9rJRcsZ	UCj3XIiChDX6_VrmgXDSgNFQ
65	Within and Without	Washed Out	Within And Without	LIKE	3:32	kmSwuUQEKfs	MPREb_gLsLobPcMRj	UC1rCT_Cy1pP1wnRcEUV3nPA
107	Elastic	Too Free	Elastic	LIKE	4:40	YmAuZ9OIRwc	MPREb_BE2uOxNoUEn	UCIGWAuzJSBju9grccD1BfwQ
106	Fin août (Yuksek remix)	Tim Dup	Mélancolie heureuse - Nouvelle impression	LIKE	6:05	eu4zRBqS9u8	MPREb_aU6jGjoSe3R	UCt3Bfe5aR-o1eSp43x4bBUA
4	Borderline (Blood Orange Remix)	Tame Impala	Borderline (Blood Orange Remix)	LIKE	7:18	RFTQehvbThQ	MPREb_O5cZ1KYu8Sx	UCGz-eguN8tcic5kUG4s1ZgA
102	Way Outta	Suzi Analogue	SU CASA	LIKE	5:03	GAg0DT1pW18	MPREb_DEKLaD1yamG	UCfa56_ZaB5paIv7TaMByo6g
16	Sure Thing	St Germain	Tourist	LIKE	6:21	NnzSkIjrtQ0	MPREb_OhETbLW0vTo	UCt6hEfb0FYRuDMJnMff2_-g
149	Infinite Wave	Slugabed	Infinite Wave	LIKE	5:38	XY4cC-u4bEU	MPREb_qotjJ7m58CY	UCdDSBOK6yAkweGuILUG_IGQ
62	Gold Fire	Santigold	I Don't Want: The Gold Fire Sessions	LIKE	3:51	2kMSDXfqgL4	MPREb_4fGzhYXoXPv	UCuHOLiNuJIwQsbYC4Q0k4Qw
26	Unfold You	Rostam	Unfold You	LIKE	3:55	aPdUv3VUTQY	MPREb_PyamX7SQd42	UC9OBlgVxbbNURrEyWT74Y4A
61	Wear Me Down	Ross From Friends	Family Portrait	LIKE	5:19	murnZzrP-Y8	MPREb_7jUTHvdB7Ex	UCTniBt4tMAMEKn6cdBdAs4Q
109	I Move in Shadows	Office Culture	I Move in Shadows	LIKE	4:10	v6JxFt5mC24	MPREb_Ug8acQWMxPy	UCKvyUGOH9vBwPD1o40Yi0lQ
28	The Sun	Myd	All Inclusive	LIKE	3:31	P1wJmp8FvMk	MPREb_6y3I1W3golx	UCpz7Gxps3NmieyoQ9FncoTA
57	Vem Mae Natureza	Mose	Vem Mae Natureza	LIKE	7:58	BX_hhf2GEHk	MPREb_EemJvbejv7w	UCZw5NdlVPy8alKzCp6zNMUQ
86	Keep The Faith	Moon Boots	Keep The Faith	LIKE	4:18	FwoIXGVwf5c	MPREb_KqWTFzsOAWk	UCofY9PKiEIos057qjBayKkA
41	Norton Commander (All We Need)	Men I Trust	Norton Commander (All We Need)	LIKE	3:26	uJ7pNGddOTM	MPREb_KL0V1BP6MpH	UCaPOa_Tg0TThuYSVtUEXb8g
87	Thalassophobia	Manatee Commune	Crescent Lake	LIKE	4:19	-1gEgtwQ4A4	MPREb_5NGg1e92BwM	UCfrRf4l9wHAfMyhlz4lvx_A
36	Without You (feat. Kerry Leatham)	Lapalux	Nostalchic	LIKE	5:27	NwjIk4Rp2mI	MPREb_bDBUv7iLPhf	UC7_25O0eU-qJQc97_BmaCkg
7	Vanille fraise	L'Impératrice	Vanille fraise	LIKE	3:58	hQ5PFlYU9sk	MPREb_ONwZm9Q4SxI	UCOsADrywlh1KRCU3IPAXk_g
90	Transactional Relationship	Gold Panda	Transactional Relationship	LIKE	3:13	JG1enH4mv5Q	MPREb_b28pab8FaZl	UC68yNj_3xz9ppq6zAG_wESQ
71	Nobody Stayed for the DJ	Glassio	Nobody Stayed for the DJ	LIKE	6:16	y-dKViCikZg	MPREb_Aosw8ioMM98	UCIEPNj0X9ZfLzFIf1W933Ug
