	title	artist	album	likeStatus	videoId	albumId	artistId
144	St. Exquistie's Confessions	of Montreal	Skeletal Lamping	LIKE	-oil7PAv25o	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A
1327	Gallery Piece	of Montreal	Skeletal Lamping	LIKE	MwtM9VsslBY	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A
1453	Id Engager	of Montreal	Skeletal Lamping	LIKE	lO3PoF2U8oo	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A
1725	An Eluardian Instance	of Montreal	Skeletal Lamping	LIKE	n3uVrxJ_dok	MPREb_AWuBkMtpY1y	UCTc-gLB4Gy6BxJhMAYZ6m4A
753	Souvenir	boygenius	boygenius	LIKE	RPGcCvUf-mQ	MPREb_P2giBg1fgkA	UCxMaQtHvN4Jw5kYfo8Bi5fw
2124	Bite The Hand	boygenius	boygenius	LIKE	hZlR6DjehDc	MPREb_P2giBg1fgkA	UCxMaQtHvN4Jw5kYfo8Bi5fw
719	Babylon By Bus (feat. ShrapKnel)	billy woods	Maps	LIKE	b1SKvSa_w5o	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
868	Bad Dreams Are Only Dreams	billy woods	Maps	LIKE	qslaGSqISxg	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
1241	Soft Landing	billy woods	Maps	LIKE	GBRImzElIdA	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
2062	Soundcheck (feat. Quelle Chris)	billy woods	Maps	LIKE	2Xyj1JXavug	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
2155	Year Zero (feat. Danny Brown)	billy woods	Maps	LIKE	zEQ8B-Kr8cc	MPREb_JcEhdaG7zig	UC-ila4F7VDattJX8rRh4zIA
498	og sx live sesh	[bsd.u]	pook	LIKE	RxhHX4ynTM0	MPREb_Yyw97BCnzV1	UCgz-STWBZqaMKlSAl76GCtQ
879	new leaf	[bsd.u]	pook	LIKE	WvS19uPr_h8	MPREb_Yyw97BCnzV1	UCgz-STWBZqaMKlSAl76GCtQ
2688	i jus been chillin dude	[bsd.u]	pook	LIKE	MKt4-Vz0U00	MPREb_Yyw97BCnzV1	UCgz-STWBZqaMKlSAl76GCtQ
486	Digits	Young Thug	Slime Season 3	LIKE	qouA-xzhYZo	MPREb_y2Z0pSij1Wg	UCm6WwhIkHJFRGQd7ttnr9lQ
1773	Problem	Young Thug	Slime Season 3	LIKE	4cfhNvfy3Mo	MPREb_y2Z0pSij1Wg	UCm6WwhIkHJFRGQd7ttnr9lQ
0	Frozen (feat. Method Man & Killa Priest and Chris Rivers)	Wu-Tang	The Saga Continues	LIKE	u-aojRZQV5c	MPREb_03OeISChz9B	UCdQKMtGgbbahJWE3rkPaGoA
115	If Time Is Money (Fly Navigation) (feat. Method Man)	Wu-Tang	The Saga Continues	LIKE	iiU2Xi97e50	MPREb_03OeISChz9B	UCdQKMtGgbbahJWE3rkPaGoA
724	G'd up (feat. Method Man & R-Mean and Mzee Jones)	Wu-Tang	The Saga Continues	LIKE	zlK3a5jELZk	MPREb_03OeISChz9B	UCdQKMtGgbbahJWE3rkPaGoA
1668	Lesson Learn'd (feat. Inspectah Deck and Redman)	Wu-Tang	The Saga Continues	LIKE	RK7CQe9E7iY	MPREb_03OeISChz9B	UCdQKMtGgbbahJWE3rkPaGoA
2466	Why Why Why (feat. RZA and Swnkah)	Wu-Tang	The Saga Continues	LIKE	kBKTlF1ovrE	MPREb_03OeISChz9B	UCdQKMtGgbbahJWE3rkPaGoA
240	Ease	Whirr	Whirr & Nothing	LIKE	xnaxp24_bfM	MPREb_zdXiPzEh5ZE	UC26mM5xDcVtpIrZ1M6kCheQ
749	Diarabi	Vieux Farka Touré	Ali	LIKE	ZSTYqakp8CM	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA
1040	Tamalla	Vieux Farka Touré	Ali	LIKE	J7dT8ADaHdQ	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA
1474	Alakarra	Vieux Farka Touré	Ali	LIKE	ruezN4AaWxg	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA
1750	Tongo Barra	Vieux Farka Touré	Ali	LIKE	S8Bo0jl8SCU	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA
2470	Lobbo	Vieux Farka Touré	Ali	LIKE	8FtYCEc6Xog	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA
1434	Spiders	Ty Segall	Singles 2	LIKE	opG70dsqDQA	MPREb_Hk0DnFsyvit	UC-Z_sxJOcuEGSq822j9VqNw
