	title	artist	album	likeStatus	videoId	albumId	artistId
2749	why dont we	sans	why dont we	LIKE	rKGRuQBnatM	MPREb_fzth3KYFd0S	UCKobx_oGcWleIU6-4lmx7cw
4972	The Brae	Yumi Zouma	Cascine: The First Five Years (Mix Curated by Gorilla vs. Bear)	LIKE	u4us2fJAVnI	MPREb_iEpaAddTHmw	UCQqAzIFazcwAg4dGcabd4dQ
2453	Why You Always Hatin? (feat. Drake & Kamaiyah)	YG	Hip Hop Summer Party	LIKE	JeTC0HHiILc	MPREb_ofcFs08VG86	UCfmbK1auGXazD_UOiU2y1dg
2815	Why You Always Hatin? (feat. Drake & Kamaiyah)	YG	4 THE FANS	LIKE	_iosHIYmoXA	MPREb_bhPRIlFSmxZ	UCfmbK1auGXazD_UOiU2y1dg
3097	Why You Always Hatin? (feat. Drake & Kamaiyah)	YG	Hip Hop Summer Party	LIKE	JeTC0HHiILc	MPREb_ofcFs08VG86	UCfmbK1auGXazD_UOiU2y1dg
3000	The Champion, Pt. 1	Willie Mitchell	Willie Mitchell's Driving Beat	LIKE	yrinf7qndZc	MPREb_SNUtVtVk5VL	UCag683_y86gV1MTWbclNSfQ
919	Excitable Boy	Warren Zevon	Excitable Boy	LIKE	fZokPAuhD6k	MPREb_TNptpDKdduK	UChDuOKD_xJJqrHcwGtfch8g
1139	American Guilt	Unknown Mortal Orchestra	Sex & Food	LIKE	pPBgQI5g1mc	MPREb_YQbpvbqFahL	UCXMAKzy9duqBltrR8TrHmpQ
2302	Yesterday's Game (feat. Otto De Rojas)	Traffic Sound	Traffic Sound	LIKE	9ZNf3sy6zY4	MPREb_IEDWr5z82cC	UCYijYIqAGsd63FIOjLz25Hw
2374	Chicama Way	Traffic Sound	Traffic Sound	LIKE	DPtOoHzCHKw	MPREb_IEDWr5z82cC	UCYijYIqAGsd63FIOjLz25Hw
116	Georgy Porgy	Toto	Toto	LIKE	HX_oR3qwwro	MPREb_RtpxJDpku6b	UCewH1MBbYlEZMWx3ZUNywyg
56	Canned Heat Blues	Tommy Johnson	Masters Of The Delta Blues: The Friends Of Charlie Patton	LIKE	ZXJXnM3SHjk	MPREb_vmduvwpUpRK	UCwwg25Lh2hZNLZ9Uypm9g8g
