	title	artist	album	likeStatus	duration	videoId	albumId	artistId
77	Can't Get Enough of You	Young-Holt Unlimited	Oh Girl	LIKE	3:52	9SuoqVZwhDQ	MPREb_YrVWKHc4xHn	UCp7EZfJxuGlv7lOuAQTILsg
48	634-5789	Wilson Pickett	The Very Best of Wilson Pickett	LIKE	2:59	TSGuaVAufV0	MPREb_nIC3WcLjClE	UC_nBrnmRNUgbvTbsr20gssQ
51	I'm So Happy Now	Willie Wright	Telling The Truth	LIKE	4:34	09uGxqaM2X0	MPREb_xG45NTPMeXM	UCtSkbYA5OIuIKwwwef4M8kg
92	After Laughter (Comes Tears)	Wendy Rene	Stax-Volt: The Complete Singles 1959-1968	LIKE	3:00	nv-K-rWBFQA	MPREb_154ZDVCVnqJ	UCZeTfZH8ALYJ_WySaFumg0Q
33	Dean Town	Vulfpeck	The Beautiful Game	LIKE	3:34	FRX1VbNQrEc	MPREb_S1uKhZPd75w	UCWuBpAte4YHm_oELpzoM2qg
119	Sexy Coffee Pot (Single Version)	Tony Alvon & The Belairs	Funk 101	LIKE	2:28	Kuq6V4FsD1s	MPREb_ldqWW2vQBal	
7	Do Leme Ao Pontal	Tim Maia	World Psychedelic Classics 4: Nobody Can Live Forever: The Existential Soul of Tim Maia	LIKE	3:13	x3IbP64yvCo	MPREb_XUigxv9WBl7	UCQm7LSEuBoLHVIjWnDctW2Q
25	Summalove	Third Coast Kings	Third Coast Kings	LIKE	4:28	N9R92E_jWek	MPREb_kih08VzGkev	UCpEzWCOYUaHHdAMlvqeGBHg
0	I Was Made to Love Her	Theron & Darrell	Eccentric Soul: Smart's Palace	LIKE	2:55	CAeIMG9pEas	MPREb_umGgysrKWp5	
36	Will I See You Again?	Thee Sacred Souls	Will I See You Again?	LIKE	4:01	63MO1jPE8BE	MPREb_oy99db1yft4	UCgGIZ3hJxYNdHR7JspoxWFQ
90	And the Beat Goes On	The Whispers	The Whispers	LIKE	7:31	qRYnbd2tW78	MPREb_GNYrvvgys44	UCYXiU05GGa7ka9L_eXmR-wA
127	Only One Can Win	The Sylvers	The Sylvers	LIKE	3:05	ZfQndu0y1hQ	MPREb_7LHuefmywwV	UCqR5773mYw6eEK_o-qMMsLw
79	Sweet Inspiration	The Sweet Inspirations	The Sweet Inspirations	LIKE	2:56	_qi1k52G-h0	MPREb_8QoJPAoCGeo	UCXKplfHdw2Vld5S8MVjsCCw
116	Panama City	The Quantic Soul Orchestra	She Said What?	LIKE	5:18	yTDMGaPqQvY	MPREb_ov8hnAztRIK	UCJRtNmHnL1PnW96Q7_2Fl0A
64	In the Dirt (Instumental)	The PutBacks	Spanish Harlem	LIKE	4:35	KcyiQvX8uSY	MPREb_eNa46MVrf9C	UC6UkxTyj7cmINW8HgB8HEyQ
20	I Can Understand It	The New Birth	The Very Best Of The New Birth	LIKE	6:23	kzQGAFBZIv8	MPREb_DBjXdEc2YwF	UCH-waDoSxt25_3lHjNu58iQ
42	The Matador	The Mighty Imperials	Daptone Records Singles Collection: Volume 1	LIKE	3:01	y_rMCqvQrVE	MPREb_Wm2cxxdIpHb	UC7ZSlOLtCDGsF5bPKjCQ__Q
21	Stormy	The Meters	The Meters	LIKE	3:41	S-uAWYOy0YI	MPREb_0HOBn6R3g6c	UCwye34yhtCbWGQsrFS4oMNw
107	Cissy Strut	The Meters	The Very Best of the Meters	LIKE	3:06	xagItL2QnHA	MPREb_KbwoCcKXCe8	UCwye34yhtCbWGQsrFS4oMNw
112	Soul Machine	The Meters	Gettin' Funkier All the Time: The Complete Josie, Reprise and Warner Recordings 1968-1977	LIKE	3:29	GVqpDD3h8ls	MPREb_dveBYl6l3iQ	UCwye34yhtCbWGQsrFS4oMNw
129	Funkify Your Life	The Meters	New Directions	LIKE	5:41	_jmJWvu5rLA	MPREb_yh41qXl9bZs	UCwye34yhtCbWGQsrFS4oMNw
71	Multiculture	The Liberators	The Liberators	LIKE	5:04	R3Xjf9KzGSo	MPREb_rmg8rgBzxai	UCb8-k5P7-Y5_ABkLnmUWOew
62	Blame It on the Boogie	The Jacksons	Destiny	LIKE	3:35	Bid6LmRU1d8	MPREb_wONw0p8VxDy	UCimf1nPr_Wc0ddnienWKGdg
34	Gimme Some More	The J.B.'s	Food For Thought	LIKE	3:08	GzAu6TEvpjE	MPREb_cFdT2YL6BUL	UCH0J4AgVPF-krK6K9Ykav3g
16	Showdown, Pts. 1 & 2	The Isley Brothers	Showdown	LIKE	5:25	6r48NXQ4h8c	MPREb_9EUyWXHFp8l	UC19gd7AQcPkrcFH8w8BYO7w
44	The Highways of My Life	The Isley Brothers	3+3	LIKE	4:18	LDCN68X7Wy4	MPREb_KtDnu3dpbkz	UC19gd7AQcPkrcFH8w8BYO7w
111	That Lady, Pts. 1 & 2	The Isley Brothers	3+3	LIKE	5:35	xTYZ69gzrIg	MPREb_KtDnu3dpbkz	UC19gd7AQcPkrcFH8w8BYO7w
120	Hold On	The Internet	Hive Mind	LIKE	6:47	7grujCJntis	MPREb_dmCI4yQHTku	UCV47BDFlKr2OCNLrAyj7ATQ
19	Traveller, Pt. 1	The Haggis Horns	Traveller	LIKE	6:08	_VSltbCdjxQ	MPREb_mJFcaRnF4zL	UCaQXaqvk_MK2ys5aJWVb1Cw
57	Going In Circles	The Friends Of Distinction	The Best Of Friends Of Distinction	LIKE	4:15	v2kwzUgLwxg	MPREb_l3foZBdSs07	UC3xmB4VYdmp6a6xM-m35dUQ
128	Think About It (feat. Hubert Tubbs & Betty Semper)	The Freedom Warriors	Return Of The Old School	LIKE	3:19	Eh_sKwnfamo	MPREb_EfUZkutCw69	UCltOssTAXkw_EzFvIi9o3gQ
30	Pepper Snake	The Cactus Channel	Pepper Snake / The Dap	LIKE	3:08	KbnhcdJMqMA	MPREb_75BDRFuz8wp	UCxNZED9ZGW58mdS1QshBaJQ
10	Light Up The Night	The Brothers Johnson	Strawberry Letter 23: The Very Best Of The Brothers Johnson	LIKE	3:47	EQ6FfgGuLX4	MPREb_Avnyb8P1opf	UCc2g6yb1eMJ_-OPE0qAYImA
81	Strawberry Letter 23	The Brothers Johnson	Strawberry Letter 23: The Very Best Of The Brothers Johnson	LIKE	5:00	CExygD1iEu0	MPREb_Avnyb8P1opf	UCc2g6yb1eMJ_-OPE0qAYImA
86	Thunder Thumbs And Lightnin' Licks	The Brothers Johnson	Look Out For #1	LIKE	4:52	YbeUM2BqjY0	MPREb_yhT2iZg6xzG	UCc2g6yb1eMJ_-OPE0qAYImA
91	Step It Up (feat. Alice Russell)	The Bamboos	Step It Up	LIKE	3:39	H7JhfdxSI9c	MPREb_T4xWbUINMSH	UCwmqDDP0_tAjb5Z6jw-OYWg
53	Sho Nuff Boogie, Pt. 1	Sylvia	Pillow Talk: The Sensuous Sounds Of Sylvia	LIKE	3:07	x8ioVmohyQ0	MPREb_Yf9seu90OOL	UCGvorGLJTg2exdRq8nKWsQA
28	The Hump	Supertonic Sound Club	Let´s Get Arrested	LIKE	4:23	4XhZJ3LxmJM	MPREb_h1lR2Ccg4U4	UCyFN_eMAm4HzskTomBLRMMw
22	Keep On Running	Stevie Wonder	Music Of My Mind	LIKE	6:41	0qy2Foji-3A	MPREb_qtroOYKt1vq	UCR83RRXHzXrEQbu_ZQmPMSg
126	Sir Duke	Stevie Wonder	The Definitive Collection	LIKE	3:53	ETFvmkIA6S4	MPREb_EUq4Duu1OhE	UCR83RRXHzXrEQbu_ZQmPMSg
46	The Dump	Soul VIbrations	The Funky 16 Corners (Expanded Edition)	LIKE	2:41	PK5jASBkLoE	MPREb_yI4WQ9vQ2pz	UCSLAyWWwCKTuOtlk-09ACMQ
99	Can't Stop Loving You	Soul Dog	Movin' On	LIKE	5:13	um8VTfx1WEY	MPREb_cT4Mg83fsKw	UCBLjNJfmD0RI6F_b1GbLRww
5	If You Want Me to Stay	Sly & The Family Stone	Fresh	LIKE	3:01	jkzWSL-gEO4	MPREb_fNRpAt5JNo2	UCgwJnBJfprQYGX3OPQrTvqw
118	Luv N' Haight (Single Version)	Sly & The Family Stone	There's A Riot Goin' On (Expanded Edition)	LIKE	4:03	ICSuhwxqbY8	MPREb_8g3eCtd2j7n	UCgwJnBJfprQYGX3OPQrTvqw
26	(I've Got) So Much Trouble in My Mind	Sir Joe Quarterman & Free Soul	Give Me the Funk! (The Best Funky-Flavored Music) Vol. 2	LIKE	6:16	qXGevzxsoEU	MPREb_Dxj3gqE09h6	UCWKrIHhqd12LF_sBVlvlzIA
66	Reaching for Our Star	Sharon Revoal	Eccentric Soul: The Forte Label	LIKE	3:41	97rWZPYNSy0	MPREb_XVWxJHESRjW	
23	Let Them Knock	Sharon Jones & The Dap-Kings	100 Days, 100 Nights	LIKE	4:29	gX0ySMSuk94	MPREb_kqmr8AxypY2	UCY0qyRfFGwhDO0xEGyBQjRw
94	God Rest Ye Merry Gents	Sharon Jones & The Dap-Kings	It's a Holiday Soul Party	LIKE	2:18	H7QIBCg0n-0	MPREb_i2FHc9Z0NU5	UCY0qyRfFGwhDO0xEGyBQjRw
39	Just Another Day (feat. The Soul Stirrers)	Sam Cooke	Sam Cooke And The Soul Stirrers	LIKE	2:42	LyHBLdwvu74	MPREb_sMsOYjzBLLv	UCYW9vMurwIpx1l0bb8gyK7g
1	Smooth Operator (Single Version)	Sade	The Best of Sade	LIKE	4:19	mRNcPbCJNJ8	MPREb_6mgYXAVHMgn	UCgxBu-PnULL4WRG7HcNpRvg
96	Mystic Voyage	Roy Ayers Ubiquity	Mystic Voyage	LIKE	3:42	Mdd9Fpq2i7o	MPREb_iFLXZ3HXhgC	UC68FwSK1xYU8kG4YJkXbFSw
72	I Heard It Through the Grapevine	Roger	The Many Facets Of Roger	LIKE	10:51	6HKw6pUjWjg	MPREb_cTgivDOJ3D2	UCESaLCojXPLoLeIjcCVRC7w
47	I Wanna Know	Rocket	Rocket	LIKE	6:24	0LXps2_1RVw	MPREb_vbY3Of4gVQi	UC0m6zQpaSL1byP78cnoTEug
68	Can't Stop	Red Hot Chili Peppers	By the Way (Deluxe Edition)	LIKE	4:29	D4INE2zO9OU	MPREb_0D0kxqmIgo2	UCrSorX845CEWXzU4Z7BojjA
100	You and Me	Penny & The Quarters	Eccentric Soul: The Prix Label	LIKE	2:41	PJYGI4TxwtM	MPREb_uW5M6L4yDEW	UC-hlwFnCpdFfEggxJyaMchg
2	Get Off (You Fascinate Me)	Patrice Rushen	Now	LIKE	6:20	xmaHsAxteOo	MPREb_WF5T9EmVrBp	UCplqRLGDp08dYycUADvASUw
83	These Arms of Mine	Otis Redding	Pain in My Heart	LIKE	2:35	ep-utVRc2aE	MPREb_WJqTaRSj5NY	UCqgDLm2XV81s2IdoF4Skgbg
97	I’ve Been Loving You Too Long (Live / Set 1 / Sunday, April 10, 1966)	Otis Redding	Live At The Whisky A Go Go: The Complete Recordings	LIKE	3:56	ULpZrC3KdRA	MPREb_OxvWZ4cCJDe	UCqgDLm2XV81s2IdoF4Skgbg
49	Crabby Ali	Orgone	The Killion Floor	LIKE	4:39	FjR3nr_qWNc	MPREb_c57K9YBYhjI	UCu5oslYw4y81kM4Ssp8SZ-Q
84	I Don't Know	Mokaad	Booty	LIKE	6:06	QNxIpRJFkNE	MPREb_y2KJCqpzroJ	UCDfW74LK4b6ewC92PDrozEw
