	title	artist	album	likeStatus	videoId	albumId	artistId
80	Intro	Disclosure	Settle (Deluxe)	LIKE	Wh1wRvItVss	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
81	When A Fire Starts To Burn	Disclosure	Settle (Deluxe)	LIKE	mvCpsWN24ag	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
82	Latch	Disclosure	Settle (Deluxe)	LIKE	kRfWlLKiycU	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
83	F For You	Disclosure	Settle (Deluxe)	LIKE	k58HHalDwQA	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
84	White Noise (feat. AlunaGeorge)	Disclosure	Settle (Deluxe)	LIKE	oaFqm8iBS5I	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
85	Stimulation	Disclosure	Settle (Deluxe)	LIKE	l-6ta483wRc	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
86	Voices (feat. Sasha Keable)	Disclosure	Settle (Deluxe)	LIKE	-jwk7B6sXEo	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
87	Grab Her!	Disclosure	Settle (Deluxe)	LIKE	bD_RjFWnYTE	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
88	You & Me (feat. Eliza Doolittle)	Disclosure	Settle (Deluxe)	LIKE	4NqQvKX17yM	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
89	January (feat. Jamie Woon)	Disclosure	Settle (Deluxe)	LIKE	jcvy5T29RHk	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
90	F For You (feat. Mary J. Blige)	Disclosure	Settle (Deluxe)	LIKE	M-oAfah2gZY	MPREb_5TT7TrE2piL	UCMqoUCDT2rtlvBS93GXGqDA
78	Don't Explain	Dexter Gordon	A Swingin' Affair	LIKE	dpjM7wwSTxI	MPREb_VYeORaaXOyN	UCnH1LrQs42YLOQnpdoUYvdA
79	(It Will Have To Do) Until The Real Thing Comes Along	Dexter Gordon	A Swingin' Affair	LIKE	0iFUx7VnNT4	MPREb_VYeORaaXOyN	UCnH1LrQs42YLOQnpdoUYvdA
74	Slices	Devonwho	Perfect Strangers	LIKE	29CtGTKNT5I	MPREb_5U2Oc5nYfw2	UCim8vNcJlt-bNrDsD56JloQ
75	Wilts	Devonwho	Perfect Strangers	LIKE	Vk_yhPPO8ig	MPREb_5U2Oc5nYfw2	UCim8vNcJlt-bNrDsD56JloQ
76	Reds/Blues	Devonwho	Perfect Strangers	LIKE	gSdbbGRQqOg	MPREb_5U2Oc5nYfw2	UCim8vNcJlt-bNrDsD56JloQ
77	Makinglists	Devonwho	Perfect Strangers	LIKE	H51-Xocjik0	MPREb_5U2Oc5nYfw2	UCim8vNcJlt-bNrDsD56JloQ
69	Zone 3	Denzel Curry	Nostalgic 64	LIKE	Dn0XXn3RdcY	MPREb_wXLA24oYKqr	UCzN1vzi9iELop5XH53ud6Gw
70	Parents	Denzel Curry	Nostalgic 64	LIKE	RcbkyzwSi1A	MPREb_wXLA24oYKqr	UCzN1vzi9iELop5XH53ud6Gw
71	Dark & Violent (feat. J.K. the Reaper & Nell)	Denzel Curry	Nostalgic 64	LIKE	TaBFTh_h7Do	MPREb_wXLA24oYKqr	UCzN1vzi9iELop5XH53ud6Gw
72	Mystical Virus, Part 3 The Scream	Denzel Curry	Nostalgic 64	LIKE	7DNfNPMbETI	MPREb_wXLA24oYKqr	UCzN1vzi9iELop5XH53ud6Gw
73	Denny Cascade	Denzel Curry	Nostalgic 64	LIKE	42Z0EIbRI3s	MPREb_wXLA24oYKqr	UCzN1vzi9iELop5XH53ud6Gw
57	Neon Junkyard	Deerhunter	Monomania	LIKE	pw12rN-A7YA	MPREb_YZHFcN0PUz3	UCYvqcYNDW5Ebw6nnq-mYN4Q
58	Leather Jacket II	Deerhunter	Monomania	LIKE	EG1tSlopqXM	MPREb_YZHFcN0PUz3	UCYvqcYNDW5Ebw6nnq-mYN4Q
59	The Missing	Deerhunter	Monomania	LIKE	9Ul6ruEMjfU	MPREb_YZHFcN0PUz3	UCYvqcYNDW5Ebw6nnq-mYN4Q
60	Pensacola	Deerhunter	Monomania	LIKE	ZJEnl1Oo5NY	MPREb_YZHFcN0PUz3	UCYvqcYNDW5Ebw6nnq-mYN4Q
61	Dream Captain	Deerhunter	Monomania	LIKE	vAlVmlFg1Vk	MPREb_YZHFcN0PUz3	UCYvqcYNDW5Ebw6nnq-mYN4Q
62	Blue Agent	Deerhunter	Monomania	LIKE	qzAPF3zO8tQ	MPREb_YZHFcN0PUz3	UCYvqcYNDW5Ebw6nnq-mYN4Q
