title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Damn! (Club Mix) (feat. Lil' Jon)	YoungBloodZ	Drankin' Patnaz	LIKE	6f5rS4zMkfU	MPREb_Qg479bdVlXe	UCOSzRcjCxJAotFoqhjqr3vQ	hiphop modern
Digits	Young Thug	Slime Season 3	LIKE	qouA-xzhYZo	MPREb_y2Z0pSij1Wg	UCm6WwhIkHJFRGQd7ttnr9lQ	hiphop modern
Wyclef Jean	Young Thug	JEFFERY	LIKE	DWqRZPCmeaE	MPREb_GF3jljLiI6V	UCm6WwhIkHJFRGQd7ttnr9lQ	hiphop modern
Law (feat. E-40)	Yo Gotti	The Art of Hustle (Deluxe)	LIKE	YV3TaUEjU6A	MPREb_AxTLJNNeVk6	UCq1kxBRA1pWSFtog0OKxY5g	hiphop modern
Prophecy	YGTUT	Preacher's Son	LIKE	4NE_68StKgY	MPREb_cqCH8YBIwBQ	UCnqir_TN3jj3RjOP1FHmdXA	hiphop modern
Kids These Days	YGTUT	Preacher's Son	LIKE	JkNOJEgsUhY	MPREb_cqCH8YBIwBQ	UCnqir_TN3jj3RjOP1FHmdXA	hiphop modern
Fall of Goliath	YGTUT	Preacher's Son	LIKE	cqOSf8CI4G8	MPREb_cqCH8YBIwBQ	UCnqir_TN3jj3RjOP1FHmdXA	hiphop modern
Bad Guys	YGTUT	Preacher's Son	LIKE	Eq5tVv4mSvQ	MPREb_cqCH8YBIwBQ	UCnqir_TN3jj3RjOP1FHmdXA	hiphop modern
Don't Come To LA (feat. Sad Boy, AD & Bricc Baby)	YG	Still Brazy (Deluxe)	LIKE	GE31xyJ7pzw	MPREb_W7oy4hKigpT	UCfmbK1auGXazD_UOiU2y1dg	hiphop modern
Bool, Balm & Bollective	YG	Still Brazy (Deluxe)	LIKE	p5Q8Ikcxtl4	MPREb_W7oy4hKigpT	UCfmbK1auGXazD_UOiU2y1dg	hiphop modern
My Nigga (Remix) (feat. Lil Wayne, Rich Homie Quan, Meek Mill & Nicki Minaj)	YG	My Krazy Life (Deluxe)	LIKE	QkqqfD_TlnM	MPREb_KgwOwNBE9de	UCfmbK1auGXazD_UOiU2y1dg	hiphop modern
Really Be (Smokin N Drinkin) (feat. Kendrick Lamar)	YG	My Krazy Life	LIKE	JFw5Z214aKA	MPREb_SYcUh830NPq	UCfmbK1auGXazD_UOiU2y1dg	hiphop modern
Meet The Flockers (feat. Tee Cee)	YG	My Krazy Life	LIKE	-NVxdD_qwJ8	MPREb_SYcUh830NPq	UCfmbK1auGXazD_UOiU2y1dg	hiphop modern
Jocelyn Flores	XXXTENTACION	17	LIKE	C1D3G2VGQ_8	MPREb_Tr9YVfRfip1	UCnAcxgRZ065f_eXK1o85c1w	hiphop modern
Deadly Melody (feat. Masta Killa, U-God, RZA & Method Man)	Wu-Tang Clan	Wu-Tang Forever	LIKE	170W3TjUrCI	MPREb_ySimBuHORNp	UCdQKMtGgbbahJWE3rkPaGoA	hiphop modern
Black and Yellow	Wiz Khalifa	Rolling Papers	LIKE	O7_hvm34Obo	MPREb_uzP9yiszLIO	UC3QmG1Jn9cE5fTMt14DLuZw	hiphop modern
Won't Be The Same (feat. Ayo)	WESTSIDE BOOGIE	Thirst 48 Part II	LIKE	534yjj9hsB4	MPREb_ycbr5fMZtiN	UCPkz7JbRUaqX61VWWJYziKA	hiphop modern
Sunroof (feat. Dana Williams)	WESTSIDE BOOGIE	Thirst 48 Part II	LIKE	AALASS2P8LY	MPREb_ycbr5fMZtiN	UCPkz7JbRUaqX61VWWJYziKA	hiphop modern
Surf (feat. Kilo Kish)	Vince Staples	Summertime '06	LIKE	E6I88H9pD94	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
Summertime	Vince Staples	Summertime '06	LIKE	3EK3JogvPR4	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
Street Punks	Vince Staples	Summertime '06	LIKE	_27YZOL-Cgk	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
Norf Norf	Vince Staples	Summertime '06	LIKE	1XrIltpAUiA	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
Get Paid (feat. Desi Mo)	Vince Staples	Summertime '06	LIKE	e5QcRK1LBUI	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
C.N.B.	Vince Staples	Summertime '06	LIKE	U1-N57HRYY0	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
Birds & Bees (feat. Daley)	Vince Staples	Summertime '06	LIKE	EELE5okMV-g	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
3230	Vince Staples	Summertime '06	LIKE	kZpLr6mtMng	MPREb_UOUyLQ6X3dZ	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
Trunk Rattle	Vince Staples	Stolen Youth	LIKE	wy1SQ2cRKP4	MPREb_UVD8F2Bntje	UCCn7DeREpok-P8lDnYkyZWA	hiphop modern
