	title	artist	album	likeStatus	videoId	albumId	artistId
36	Sharp Dressed Man (2008 Remaster)	ZZ Top	Eliminator	LIKE	PAyOcwZggnA	MPREb_EcyTH81gWsU	UC_Us2Zqt4ovGtdXKmws60mw
114	Gimme All Your Lovin'	ZZ Top	Eliminator	LIKE	tMhZizgTnj0	MPREb_EcyTH81gWsU	UC_Us2Zqt4ovGtdXKmws60mw
131	La Grange (1999 Remaster)	ZZ Top	ZZ Top's Greatest Hits	LIKE	y20JwH3rwT0	MPREb_ycof0av1SIU	UC_Us2Zqt4ovGtdXKmws60mw
240	Pearl Necklace	ZZ Top	The ZZ Top Sixpack	LIKE	68OPQiqcIn4	MPREb_JqiZXloZyZs	UC_Us2Zqt4ovGtdXKmws60mw
101	Owner of a Lonely Heart	Yes	90125 (Deluxe Version)	LIKE	IG_VDj8Eh_g	MPREb_N9KiQcTZrDh	UCtwW_44fofodl7K_12nXOEg
202	South Side of the Sky (2008 Remaster)	Yes	Fragile	LIKE	hBAauFYod80	MPREb_dNcqmVGvfqz	UCtwW_44fofodl7K_12nXOEg
140	Radar Love	White Lion	Big Game	LIKE	cRWyq1dMVfE	MPREb_26UqCD6fPyC	UCZ4TtljvWwFmLaPC-jCiPLg
223	Tired Of Sex	Weezer	Pinkerton	LIKE	THDc2MAMwok	MPREb_nrpUXJsZqQ5	UCtHZHneyvFGwxg6MHcbMLAw
51	Jump	Van Halen	1984	LIKE	bX9RMdcFQAw	MPREb_T6mRNpECuLb	UCPi7wU0ppI6ad7EEpHs7lHg
225	Ain't Talkin' 'Bout Love	Van Halen	Van Halen	LIKE	qtwBFz6lfrY	MPREb_cDMW2GCTyBK	UCPi7wU0ppI6ad7EEpHs7lHg
190	Wolf Moon (Including Zoanthropic Paranoia)	Type O Negative	October Rust (Special Edition)	LIKE	3e1gkynGXXM	MPREb_cPOpQk6UHs4	UCQoU8LdqW0z9M7VqOGTM8_g
249	Breakdown (Live)	Tom Petty and the Heartbreakers	The Live Anthology	LIKE	Uj6FUBS5Fb8	MPREb_oV4LsJiGRWy	UC6hGusDLTI8bW-P4pMYdIqA
55	Runnin' Down A Dream	Tom Petty	Full Moon Fever	LIKE	8MUg8mpnhvQ	MPREb_DYgLTIGWoaC	UC6hGusDLTI8bW-P4pMYdIqA
137	While My Guitar Gently Weeps	Tom Petty	The Best of Rock and Roll Hall of Fame + Museum Live	LIKE	AxVUH0oE6o0	MPREb_bFOzxhtAlWh	UC6hGusDLTI8bW-P4pMYdIqA
271	How's It Going to Be	Third Eye Blind	Third Eye Blind	LIKE	2dITTT-OaWE	MPREb_U4IU2tONKDR	UCBgOvSeegP11m_MIZab9oMg
1	Eminence Front	The Who	It's Hard	LIKE	BfrUQA2tb6M	MPREb_dMXLQGX8Jhz	UCpxn_sVrLQWNGFK1eulpYgw
176	My Wife	The Who	Who's Next (Expanded Edition)	LIKE	IWwU-KS76xg	MPREb_rji9bI67r6i	UCpxn_sVrLQWNGFK1eulpYgw
162	Bitter Sweet Symphony	The Verve	Urban Hymns (Super Deluxe / Remastered 2016)	LIKE	JnRw8bXVbPI	MPREb_KOt6PrA0bWj	UCt2KxZpY5D__kapeQ8cauQw
195	White Punks On Dope	The Tubes	The Tubes	LIKE	L21mYN9mFP4	MPREb_OafjQhANrwu	UCvi9BIX7PSQcRj-sfBENAnw
90	I Wanna Be Adored (Remastered 2009)	The Stone Roses	The Stone Roses	LIKE	aa10yl8mirk	MPREb_Xr5fImSTuRU	UCccFm9vNZz5u1deqhWhN2Yw
210	A Message to You Rudy (2002 Remaster)	The Specials	The Specials (2002 Remaster)	LIKE	I9U-tXagwRQ	MPREb_HpbyjWAyTLR	UC2_ZQJKkRF9GapgwTMd_LMw
43	Bullet With Butterfly Wings	The Smashing Pumpkins	Mellon Collie And The Infinite Sadness (Deluxe Edition)	LIKE	xCmA1uC0r9A	MPREb_4ZhfDV3ZMNG	UCZM3bF24BS-qDMe0OigpeZw
29	You Can't Always Get What You Want	The Rolling Stones	Let It Bleed (50th Anniversary Edition / Remastered 2019)	LIKE	ZUqSNbJuGOw	MPREb_ujpJYUiBsJQ	UCNYhhkQqeFLUc-YEDcLpSYQ
32	Start Me Up (Remastered 2009)	The Rolling Stones	Tattoo You (2009 Re-Mastered)	LIKE	VRwn2DeXhLs	MPREb_Mza03DtPxLP	UCNYhhkQqeFLUc-YEDcLpSYQ
53	Jumpin' Jack Flash	The Rolling Stones	Jumpin' Jack Flash / Child of the Moon	LIKE	KXUJMaYzh6U	MPREb_lmzAmsMEFK6	UCNYhhkQqeFLUc-YEDcLpSYQ
129	Sympathy For The Devil	The Rolling Stones	Sympathy For The Devil Remix	LIKE	T8wiV29Znxg	MPREb_iTdLryJMNHY	UCNYhhkQqeFLUc-YEDcLpSYQ
226	Stray Cat Blues	The Rolling Stones	Beggars Banquet	LIKE	umWuNsJKRps	MPREb_yTo0xtEmy9r	UCNYhhkQqeFLUc-YEDcLpSYQ
