	title	artist	album	likeStatus	videoId	albumId	artistId
23	Goodnight Tonight	Wings	Wingspan	LIKE	7oIbzry0ggw	MPREb_ioTLddsOMBg	UCyyYmEud7d9iGVOYNMG9sAA
56	Be Thankful for What You Got	William DeVaughn	70's Pop Gems	LIKE	RXQxdj0N-es	MPREb_PVQOcprUzOk	UCQlxYjYDdXO0kzfWSblVmIQ
44	A Fifth of Beethoven	Walter Murphy	A Fifth of Beethoven	LIKE	RZlLaBPSlG8	MPREb_OydKJ0EH2jH	UCcjebfT32B2YjtcXcJLxAxw
20	Inspector Norse	Todd Terje	It's Album Time	LIKE	VfvKT8bVJGM	MPREb_sURXIhBIwhl	UC0IiRfiEDA0GLLMufhUUOng
71	Don't Leave Me This Way	Thelma Houston	Any Way You Like It	LIKE	rUdw7V-FC_Q	MPREb_FKUQnhiwY9l	UC3JthjVxQaKhSHKvJ4qXwbw
26	And the Beat Goes On	The Whispers	The Whispers	LIKE	qRYnbd2tW78	MPREb_GNYrvvgys44	UCYXiU05GGa7ka9L_eXmR-wA
7	Get Ready	The Temptations	Gettin' Ready (Expanded Edition)	LIKE	yzI7Y3xTXV0	MPREb_wu1JDjPJcJV	UCwWtKZD4xNVpEHndNxYu51g
32	Miss You	The Rolling Stones	Some Girls	LIKE	PKVXSo9ROpg	MPREb_or65rLBCsPI	UCNYhhkQqeFLUc-YEDcLpSYQ
24	Love's Theme	The Love Unlimited Orchestra	Number Ones	LIKE	C_zL0EraakQ	MPREb_FBZzbSwzYEj	UCOqdLazYZLshp8DO5rzQfuQ
33	What a Fool Believes	The Doobie Brothers	Best of The Doobies, Volume II	LIKE	exnHAdopRxA	MPREb_mlFFYtAU5N0	UCu_glVzsM9pvbSyXi2zzuVA
74	That's The Way Love Is (Underground Mix-Extended Version)	Ten City	Foundation	LIKE	9Wossf7w1o4	MPREb_A4zOPkWahGB	UCgi2QjfuBjlifLpD4I1qbtg
9	Thank You (Falettinme Be Mice Elf Agin) (Single Version)	Sly & The Family Stone	Greatest Hits	LIKE	09bSoxFgaRI	MPREb_DcRn38TJyVi	UCgwJnBJfprQYGX3OPQrTvqw
37	We Are Family (1995 Remaster)	Sister Sledge	We Are Family (1995 Remaster)	LIKE	jdsqht1m1rE	MPREb_VBWgeZU8jbL	UC6j-PToVUkvOrOloe6P5kSg
48	Fly Robin Fly	Silver Convention	Save Me	LIKE	1HT9GG1jDQo	MPREb_70lZa0wSPrs	UCl73L7k0osYEs-UYWcE811Q
64	Wildfires	SAULT	Untitled (Black Is)	LIKE	GRC4Ac6IB1w	MPREb_2RZhiAuBmnb	UCZVcwpGNuGE3NqTjQsoAdGw
66	Aaj Shanibar	Rupa	Disco Jazz	LIKE	uBYnza1Ta7E	MPREb_DGw3qFKzMBd	
17	Do You Love What You Feel	Rufus & Chaka Khan	Masterjam	LIKE	XK0TiqUTcZY	MPREb_IiDf8O4TS9V	UCV-ePMa7s-AqUtVYysArFug
63	We Got the Funk (12' Version)	Positive Force	A Whole Lotta Funk	LIKE	II7MSj3oxMU	MPREb_qyOQ35sN6er	
6	Tieduprightnow	Parcels	Tieduprightnow	LIKE	JYHH0ogYN8M	MPREb_n83YKlRlKdZ	UC_B1BK2QxBgrEu4o4H6i-PQ
69	Dream in the Street	Noriyo Ikeda	Dream in the Street	LIKE	OGtRVAnHFz0	MPREb_QLb1au2DxsU	UCmEQ3EHfWerfmRRs-cz8UsA
40	Right Back Where We Started From	Maxine Nightingale	Right Back Where We Started From	LIKE	JoI7MLxGRjQ	MPREb_VnNHEbETQHa	UCkRN2SoRuIxePFkZS9Cim8Q
49	Take Me I'm Yours	Mary Clark	Take Me I'm Yours	LIKE	tmzUrDCYvdg	MPREb_QIn41hwiBFj	UC5HRSVRN4Gf4XjPW5D7vYLg
38	Got To Give It Up	Marvin Gaye	Live At The London Palladium	LIKE	qhFNY9zW2F4	MPREb_LqsDGCDNxeV	UCpMMYJB5GJAYSJr3QpxnHEg
5	There But for the Grace of God Go I (Remix)	Machine	There But for the Grace of God Go I	LIKE	nKEpw2s-lW8	MPREb_mBW1oN1Ev0I	UCkFdJteosnbu_pXeV_PxnFw
73	My Mood	MFSB	Universal Love (Expanded Edition)	LIKE	V-UWlMjgP0M	MPREb_ePcjUrwHfEJ	UC-A3ulELNvOOfa32iKzKAmg
62	Never Too Much	Luther Vandross	Never Too Much	LIKE	o6vCn2sBbBE	MPREb_hOrsUO4bmE3	UCtvW9Gxu_fu4nFGSjLmVjMw
51	Funkytown	Lipps Inc.	Funkyworld: The Best Of Lipps Inc	LIKE	mjUfdRqyEWU	MPREb_fvSwXiKIChL	UC02eqrW1fCLDZwOKVOA62vQ
28	You Make Me Feel Like Dancing	Leo Sayer	Endless Flight	LIKE	bJ0f2hIiysU	MPREb_XuPAIomwXaP	UCEwAHw7tulj_lKSccmFApbQ
76	I Wish You Love	Laufey	Typical of Me EP	LIKE	DXvlYl5DLpI	MPREb_ShI474YlY0B	UCJtROTPxo3qnEzww8JyDxuA
61	Disco Dancer	Kiki Gyan	24 Hours in a Disco 1978-82	LIKE	nrfavTennz8	MPREb_O3h377DWl2m	UCWd4pZDeGQcR27B_pxkhlVA
3	That's the Way (I Like It)	KC & The Sunshine Band	KC & the Sunshine Band... and More	LIKE	yupPvZF6oBw	MPREb_weX3pBtbRlK	UCD8AnpRds2VGDoLZ46ObliA
70	(Shake, Shake, Shake) Shake Your Booty	KC & The Sunshine Band	KC & the Sunshine Band, Pt. 3... and More	LIKE	j3bxUlgFTxs	MPREb_zRZLZ119R4S	UCD8AnpRds2VGDoLZ46ObliA
31	Cosmic Girl	Jamiroquai	Travelling Without Moving	LIKE	VZkRAp9XMIg	MPREb_muHkfVVTBTA	UCUm5pe2-OfQVofZEQGuYGHg
12	Could Heaven Ever Be Like This	Idris Muhammad	Turn This Mutha Out	LIKE	0skigTyA4NE	MPREb_MNx5oUyThmu	UCRwpLHeyBtqeFRV44VlsD1Q
72	You Sexy Thing	Hot Chocolate	Hot Chocolate	LIKE	98rKktwzzC8	MPREb_7VTevoiTOV1	UCC8NAVMXm2I0w_VMakEykIQ
57	The Groove Line (12' Disco Version)	Heatwave	Central Heating (Expanded Edition)	LIKE	gNS3Fz4XEeA	MPREb_Otrspl94Gt1	UCYaU9-SiNpjRAugdJU58Nqw
52	The Groove Line	Heatwave	Central Heating (Expanded Edition)	LIKE	KOo4Tfc0up0	MPREb_Otrspl94Gt1	UCYaU9-SiNpjRAugdJU58Nqw
21	It Looks Like Love	Goody Goody	Goody Goody	LIKE	401aC-uw2n4	MPREb_xVUb7Y14rBd	UCyyW1PZ01M2vFRlCBDkuaUA
42	Bourgie', Bourgie'	Gladys Knight & The Pips	About Love (Expanded Edition)	LIKE	ivu2fvzomoo	MPREb_RP8O1upw2Cr	UC9x3z7pcuV-Ig-AA1qQsULQ
15	Chase	Giorgio Moroder	Midnight Express (Original Motion Picture Soundtrack)	LIKE	mpW3C_k0WMY	MPREb_xJJaDQ7xDGP	UCSnDHGB1OMDPU29rxCxG2kA
67	Dancer	Gino Soccio	Outline	LIKE	3hQD_58SjBA	MPREb_1QdvcUs1xor	UCsFp_hV7TSHbBkDQNbG9FNg
30	Rock Your Baby	George McCrae	Rock Your Baby	LIKE	6Q15-kql1YE	MPREb_euJSv98Bfp6	UCFW710KsnzEbB31iDxT1nFA
22	Give Me the Night	George Benson	Give Me the Night	LIKE	Omnpu8mzX4c	MPREb_ogfys6Wto3D	UC16DzwxorG8xZCoaqzaUQSQ
1	Grease (From “Grease”)	Frankie Valli	Grease (The Original Motion Picture Soundtrack)	LIKE	hNfXkSLJHXo	MPREb_ld1ikpEvpDu	UCriObxa7ZsImmXTIpTc8QxA
14	Last Train to London	Electric Light Orchestra	Discovery	LIKE	u8axoBf5QWo	MPREb_MOw9hK1LmDc	UCZQkZuaiV1DiJ4CG50oInTQ
65	More Spell On You	Eddie Johns	More Spell On You	LIKE	JYya05epoZ8	MPREb_haJvr6XP45F	UCiERXFJXhgLa1J_rDVDL2WQ
29	September	Earth, Wind & Fire	The Best Of Earth, Wind & Fire Vol. 1	LIKE	3cKtSlsYVEU	MPREb_ZLzUburIGbF	UCdyqvgHHq9NEEfV20lO61jQ
54	Boogie Wonderland (feat. The Emotions)	Earth, Wind & Fire	Skatetown USA (Music from the Motion Picture Soundtrack)	LIKE	2Hp8adWkSFU	MPREb_rGA0HKyvcoL	UCdyqvgHHq9NEEfV20lO61jQ
43	Shining Star	Earth, Wind & Fire	Rock Classics Of The 70's	LIKE	zQxr_srTFN4	MPREb_HJgy6nluU75	UCdyqvgHHq9NEEfV20lO61jQ
11	I Feel Love	Donna Summer	I Remember Yesterday	LIKE	bHfrdQ8h2Pw	MPREb_6UF5eG42nQL	UCyRT5w65wAC7kwih0xaTo0w
60	Hot Stuff (12' Version)	Donna Summer	Bad Girls (Deluxe Edition)	LIKE	tJxOXzE5A8w	MPREb_sD5BSGAn0VO	UCyRT5w65wAC7kwih0xaTo0w
75	Bad Girls (12' Version)	Donna Summer	Bad Girls (Deluxe Edition)	LIKE	nhyUICuE65Y	MPREb_sD5BSGAn0VO	UCyRT5w65wAC7kwih0xaTo0w
53	I'm Coming Out	Diana Ross	20th Century Masters: The Millennium Collection: Best of Diana Ross	LIKE	Ms6gz5hpXBE	MPREb_uFJj2PBdG3G	UCVR2VvYRNXGjByS4VvkOYOQ
0	Harder, Better, Faster, Stronger	Daft Punk	Discovery	LIKE	JhulBGMA7G4	MPREb_7ltM34kr0mH	UCRr1xG_2WIDs18a6cIiCxeA
27	Ride Like the Wind	Christopher Cross	Christopher Cross	LIKE	omJVYvNdnu8	MPREb_xC9nbMaChdB	UCQQse6hLcxzNx1p-Giw6sOA
58	Ride Like the Wind	Christopher Cross	Christopher Cross	LIKE	omJVYvNdnu8	MPREb_xC9nbMaChdB	UCQQse6hLcxzNx1p-Giw6sOA
50	Good Times	Chic	Dance, Dance, Dance: The Best of Chic	LIKE	51r5f5OdIY0	MPREb_h3katOMFlli	UCpQUvuZiddKoVsKCq0086Eg
2	Le Freak	Chic	C'est Chic	LIKE	RAYQTfFh4xk	MPREb_G1rK01iH7a5	UCpQUvuZiddKoVsKCq0086Eg
41	I Want Your Love	Chic	C'est Chic	LIKE	pGc3dtxsXFI	MPREb_G1rK01iH7a5	UCpQUvuZiddKoVsKCq0086Eg
16	Got to Be Real	Cheryl Lynn	Cheryl Lynn (Expanded Edition)	LIKE	QBTJf1txjC4	MPREb_yVslXEh41r8	UC_8vUhXWwbclZ877F7SBbsA
39	Walking Into Sunshine (Original Larry Levan 12' Mix)	Central Line	The Funk Essentials 12' Collection And More	LIKE	IEkyuJRgaIQ	MPREb_iQ8x78tbsPz	UCQok5ytV6IahFCIpQ9gH-tA
46	Why	Carly Simon	Soup for One (Original Motion Picture Soundtrack)	LIKE	w7hJSr6v20A	MPREb_jQkamsQr76L	UC3yI5a6uQvloyJLGLMqrdnQ
10	Dazz (Dazz Disco Mix)	Brick	Good High (Expanded Edition)	LIKE	135BzFNoqek	MPREb_UCk3xDIlAj1	UCXcjEpc8ofDLDTMyInjhcfw
4	Rasputin	Boney M.	Nightflight to Venus	LIKE	5Z0dxsFmX7c	MPREb_Hd6dwEuIcTd	UC4VgwFaENFDrIjt8a4XjmaQ
18	Sunny	Boney M.	Gold - 20 Super Hits (International)	LIKE	bQ7k2YRODT4	MPREb_SwR3ZEbjLJ9	UC4VgwFaENFDrIjt8a4XjmaQ
25	Across 110th Street	Bobby Womack	American Gangster (Original Motion Picture Soundtrack)	LIKE	XXbh7DUW3pU	MPREb_I7hYWCQ8RYK	UCLoWsv7bSwgM-_vkC22f4Ag
19	What You Won't Do for Love	Bobby Caldwell	What You Won't Do for Love	LIKE	n9DmdAwUbxc	MPREb_qPUtO9kZiqk	UCgXvrbCTrhVhyfdATL6a53g
59	I Shot The Sheriff	Bob Marley & The Wailers	Legend (Deluxe Edition)	LIKE	GmqZQihGLuM	MPREb_sglYceta97U	UCBfv87kvVXyNi88URZ1zvCA
36	Call Me (Theme From 'American Gigolo')	Blondie	Call Me	LIKE	o3hHsVtqNFQ	MPREb_DVzRkAZV7iw	UCF6I8FH_f6NBEsngIfkZY6g
45	You Can Win	Bileo	You Can Win	LIKE	t1p_0BEIoa4	MPREb_RieOEcwgBFN	UCpObCwqWvM3ca4zQIvJ_adg
68	You Should Be Dancing	Bee Gees	The Ultimate Bee Gees	LIKE	1sqE6P3XyiQ	MPREb_kpgaLQTTh0I	UC4GVf3NpBzQiuNVf5EYsI5A
8	Stayin' Alive (From 'Saturday Night Fever' Soundtrack)	Bee Gees	Saturday Night Fever (The Original Movie Soundtrack)	LIKE	W_dDNNEdIJg	MPREb_jbIjZ5V3Yki	UC4GVf3NpBzQiuNVf5EYsI5A
13	Pick Up the Pieces	Average White Band	AWB	LIKE	DyjlxsJEknc	MPREb_mtxhrJNo9iW	UCN-nei8O1bNhTWh9J2wnBqw
35	Ring My Bell	Anita Ward	Ring My Bell	LIKE	r1UkZLT20TI	MPREb_ZhEk0A5tl6h	UCUBErRDvIBP5wbUCE-54anw
47	Ring My Bell	Anita Ward	Ring My Bell	LIKE	LvKUjl8qGKw	MPREb_iF7orDFB7aq	UCUBErRDvIBP5wbUCE-54anw
55	More, More, More	Andrea True Connection	More, More, More	LIKE	pYWiBZlK_VE	MPREb_eNtrOWovMX8	UCGFrwU6RXIw636juvQ7al9Q
34	Gimme! Gimme! Gimme! (A Man After Midnight)	ABBA	Voulez-Vous	LIKE	pa2j0Bh83ms	MPREb_qLuT4axoHfK	UCuubAXN9AYgtcmSrD0frggQ
