	title	artist	album	likeStatus	duration	videoId	albumId	artistId
10	In the Midnight Hour	Wilson Pickett	The Exciting Wilson Pickett	LIKE	2:38	afaMhrCFjzo	MPREb_hKYWC1qijZy	UC_nBrnmRNUgbvTbsr20gssQ
132	It's All Over	Walter Jackson	It's All Over	LIKE	2:56	xmcEfNL83zY	MPREb_EB232Ct6ke0	UC-9vmODt40lcJEVzwDdjtnQ
22	(I Know) I'm Losing You	The Temptations	With A Lot O' Soul	LIKE	2:30	WIES_mVATlc	MPREb_0Az3Z2ZNGgC	UCwWtKZD4xNVpEHndNxYu51g
3	Hold On, I'm Comin'	Sam & Dave	Hold On, I'm Comin'	LIKE	2:36	8T3BhEikz6E	MPREb_3WuRatmEGST	UC0jVmnViSoUHl_XwocssdPg
5	(Sittin' On) the Dock of the Bay	Otis Redding	The Dock of the Bay	LIKE	2:47	Zu5chXCp1Ag	MPREb_eoAiJnvni8m	UCqgDLm2XV81s2IdoF4Skgbg
30	Hard to Handle	Otis Redding	The Immortal Otis Redding	LIKE	2:21	85n-d3ZlvTk	MPREb_1dTaya5tOFB	UCqgDLm2XV81s2IdoF4Skgbg
59	I've Been Loving You Too Long	Otis Redding	Otis Blue: Otis Redding Sings Soul (Collector's Edition)	LIKE	3:02	hSdpqRNd0QU	MPREb_gefNy13PnJ1	UCqgDLm2XV81s2IdoF4Skgbg
78	Eight Men And Four Women (Single Version)	O.V. Wright	8 Men 4 Women	LIKE	2:59	MpE-OUIYeJc	MPREb_e4PcPuWzLHc	UCfpbEgwtmKzFFPsLM8d6PHw
0	I Heard It Through The Grapevine	Marvin Gaye	In The Groove	LIKE	3:14	kAPj9oP4q_w	MPREb_qEsi5h2Vroa	UCpMMYJB5GJAYSJr3QpxnHEg
20	How Sweet It Is (To Be Loved By You)	Marvin Gaye	How Sweet It Is To Be Loved By You	LIKE	2:57	mTNFZnTuIfo	MPREb_FBcHDcrIQds	UCpMMYJB5GJAYSJr3QpxnHEg
13	I Got You (I Feel Good)	James Brown & The Famous Flames	I Got You (I Feel Good)	LIKE	2:47	iSLwVaebsJg	MPREb_Ejpow0IDXGR	UCLSKiNGc_qBWJJ-m5y3jDEw
44	Loving You Is Sweeter Than Ever	Four Tops	On Top	LIKE	2:50	eaXGBGmpkf0	MPREb_IB426EJABYN	UCCc9TFYFrV3xpNl5onNtVqA
9	I'd Rather Go Blind	Etta James	Tell Mama	LIKE	2:37	Bcus42ihkTI	MPREb_zqisM59IhFI	UCieyolnCbsWzyEt6wsd7lgQ
80	Piece Of My Heart	Erma Franklin	Zealous Records Presents: Soul Sides Volume One	LIKE	2:41	p7anBhlJgLc	MPREb_9LxCQtuzBbU	UCaWHsFYXIdpW0SQJzFJntWg
1	Respect	Aretha Franklin	I Never Loved A Man The Way I Love You	LIKE	2:27	UWUHaUJfhSo	MPREb_vQEkQ85wKYE	UCW02f_MjH8n1uMZhSds4mQQ
28	Baby, I Love You	Aretha Franklin	Aretha Arrives	LIKE	2:45	KvHBEQsHFAA	MPREb_2iW6awiu6QA	UCW02f_MjH8n1uMZhSds4mQQ
131	I've Come A Long Way	Wilson Pickett	Pick It Wilson	INDIFFERENT	3:16	0KoS2dVFkv8	MPREb_6xBJavBlQ6w	UC_nBrnmRNUgbvTbsr20gssQ
138	Can't Stop a Man in Love	Wilson Pickett	Atlantic Unearthed: Soul Brothers	INDIFFERENT	3:14	4pBpi3uYjfA	MPREb_dz2xBbtJZiw	UC_nBrnmRNUgbvTbsr20gssQ
109	Teasin' You	Willie Tee	Beg, Scream & Shout!: Vol. 1	INDIFFERENT	2:46	nxHlxDcRHU8	MPREb_7XQWeA3JHeC	UC1cqOD1KEwnU6yoHpC0l7XA
127	If I Had A Hammer	Willie Hightower	Willie Hightower's I Love You	INDIFFERENT	2:48	X2llgp8E_H4	MPREb_hHWi6inseJl	UCVTQ5ghUb-CjA597cV4U5fw
63	Private Number	William Bell	Soul Explosion	INDIFFERENT	2:44	JME5pXWXD0E	MPREb_9SgLsiSkusI	UCHDFo0CwsKuV1KE_rtSRNYQ
115	You Don't Miss Your Water (Single Version)	William Bell	Atlantic Top 60: Sweat-Soaked Soul Classics	INDIFFERENT	3:02	I3j7cnVfxDE	MPREb_fb1UzAUvbFH	UCHDFo0CwsKuV1KE_rtSRNYQ
49	A Woman Needs To Be Loved	Tyrone Davis	The Ultimate Tyrone Davis	INDIFFERENT	2:48	1JE6-ql3_A8	MPREb_SPcZiMUWv61	UCWEUYuUNNiaVDg6chn3x74Q
102	It's All Over Now	The Valentinos	SAR Records Story	INDIFFERENT	2:51	bYEOLvPEQ4k	MPREb_s1wfAytuy3A	UCwwh1kjEjT2ATL0Ga9Qv29A
8	Ain't Too Proud To Beg	The Temptations	Gettin' Ready (Expanded Edition)	INDIFFERENT	2:36	8fguIehzYQo	MPREb_wu1JDjPJcJV	UCwWtKZD4xNVpEHndNxYu51g
60	What Kind Of Fool (Do You Think I Am)	The Tams	Hey Girl Don't Bother Me: The Best Of The Tams	INDIFFERENT	2:04	dhwkdVYQ0gQ	MPREb_JnHExxupq8z	UCNyBJlAfEJQCf0nY6i2VTFw
88	Sweet Inspiration	The Sweet Inspirations	The Sweet Inspirations	INDIFFERENT	2:56	_qi1k52G-h0	MPREb_8QoJPAoCGeo	UCXKplfHdw2Vld5S8MVjsCCw
69	Why (Am I Treated So Bad)	The Staple Singers	Faith And Grace: A Family Journey 1953-1976	INDIFFERENT	2:50	UW3p-6jAPEQ	MPREb_6oMHuGZGD2V	UCES6P3frdkIMVkj95rxvLaw
105	One Night Affair (Single Version)	The O'Jays	From The Beginning	INDIFFERENT	2:35	6kAjUxusiSk	MPREb_MUt45kxrKFR	UCFSFQDaIx-SL7H9nvmvYRzQ
101	I Don't Want To Lose Your Love	The Mad Lads	Stax-Volt: The Complete Singles 1959-1968	INDIFFERENT	2:22	0cpISmZcTX8	MPREb_Ou15J78MSHW	UCGBWIdg8VoOXJJRVyQTMqjQ
15	This Old Heart Of Mine (Is Weak For You)	The Isley Brothers	This Old Heart Of Mine	INDIFFERENT	2:52	aIHSIxFurfg	MPREb_95js10qTlpP	UC19gd7AQcPkrcFH8w8BYO7w
47	It's Your Thing	The Isley Brothers	It's Our Thing	INDIFFERENT	2:50	vajsXO3Ub-4	MPREb_TBfJiFrpnK2	UC19gd7AQcPkrcFH8w8BYO7w
18	Cowboys to Girls	The Intruders	The Gamble Records All-Stars	INDIFFERENT	2:39	qYxF8Gp9JP8	MPREb_tmyyAuwdQwv	UCzJef68VLJLqE1_TZPiGvIw
45	Together	The Intruders	The Best Of The Intruders: Cowboys To Girls	INDIFFERENT	2:56	Z8uxrJ16zbY	MPREb_L0wnIsIqPHt	UCzJef68VLJLqE1_TZPiGvIw
21	People Get Ready	The Impressions	People Get Ready	INDIFFERENT	2:43	UG-KNy1MRTc	MPREb_fzivW8ewuZg	UCgJJ73fwENw_NILc9pYHYOA
32	Keep On Pushing	The Impressions	Keep On Pushing	INDIFFERENT	2:35	Sxa9wNl2OjE	MPREb_rAkjKCyMMkX	UCgJJ73fwENw_NILc9pYHYOA
74	It's All Right (Single Version)	The Impressions	Greatest Hits	INDIFFERENT	2:48	KJthE2042yU	MPREb_hL4JIo0XkcA	UCgJJ73fwENw_NILc9pYHYOA
110	Mighty Mighty (Spade & Whitey)	The Impressions	The Young Mods' Forgotten Story	INDIFFERENT	2:22	VyOC4OhgQw4	MPREb_VFvZdsa9Msb	UCgJJ73fwENw_NILc9pYHYOA
85	I'm Blue (The Gong Gong Song)	The Ikettes	Beg, Scream & Shout!: Vol. 3	INDIFFERENT	2:34	MELinD1Azqc	MPREb_DbFq1enB80m	UCDNXcJYYf21kEP9RIXdw6aQ
104	Get On Up	The Esquires	Get On Up	INDIFFERENT	2:26	2KB_XiDUXjQ	MPREb_dSLG0Yy6e59	UCv8vI_-vHUpLx-Yct__S9Ww
106	Ice Cream Song (Single Version)	The Dynamics	Beg, Scream & Shout!: Vol. 2	INDIFFERENT	3:19	pxh7zBAhxBQ	MPREb_lEcAINdWXOO	UCA_157CHH7TSfmvONH6OQGw
16	Stay In My Corner	The Dells	There Is	INDIFFERENT	6:13	ebqo2F6fAuE	MPREb_r5TdUdN4mcz	UCS7anK7CzAq7FN4wOiJ99oA
25	Oh, What A Night	The Dells	Oh, What A Night! / The Great Ballads	INDIFFERENT	4:07	lT-njQoB24w	MPREb_EUz0WeDoIwA	UCS7anK7CzAq7FN4wOiJ99oA
81	Delfonics Theme (How Could You)	The Delfonics	The Delfonics	INDIFFERENT	4:33	aFWabjvrOgg	MPREb_LHd6vi5IiCM	UCe9lA4SA0acjPvENrSwpdJQ
48	Cool Jerk	The Capitols	Dance The Cool Jerk	INDIFFERENT	2:47	R73iEOvkr10	MPREb_0JE2cz5afIg	UCVvcLR8qYSWH5BLj2AAohKA
52	Soul Finger	The Bar-Kays	Soul Finger	INDIFFERENT	2:22	8n-XVu205EY	MPREb_tuDR4M5QO9V	UCLNOvQ9MA1CYmF5joGC9ePw
27	A Place In The Sun	Stevie Wonder	Down To Earth	INDIFFERENT	2:52	0qe7U0mesoM	MPREb_6BOFJ7IwkkM	UCR83RRXHzXrEQbu_ZQmPMSg
38	I Was Made To Love Her	Stevie Wonder	I Was Made To Love Her	INDIFFERENT	2:36	1AZnXclm0Bs	MPREb_AJfRlwe33Rx	UCR83RRXHzXrEQbu_ZQmPMSg
57	Blowin' In The Wind	Stevie Wonder	At The Close Of A Century	INDIFFERENT	3:04	NSAEHIMMOLs	MPREb_R98zKGMqVVE	UCR83RRXHzXrEQbu_ZQmPMSg
142	That's How It Feels	Soul Clan	Soul Clan	INDIFFERENT	3:34	5Q-WZPFvCu0	MPREb_Yf6ESZDAQot	UCnsDLYYT50xJ_K1L1B455gA
137	Some Kind of Wonderful	Soul Brothers Six	Summer of 69	INDIFFERENT	2:44	bbbUkSPxL5I	MPREb_ilzPZ5t0bl2	UCcmcL8fYlfYomR-W-hLn0QQ
65	Everybody Needs Somebody to Love	Solomon Burke	Beg, Scream & Shout!: Vol. 3	INDIFFERENT	2:45	tmkeyzZ91sI	MPREb_DbFq1enB80m	UCwIioEkBeMVDvsq0i6o5nvw
89	Got to Get You off My Mind	Solomon Burke	Beg, Scream & Shout!: Vol. 3	INDIFFERENT	2:37	haDfGbMnLEE	MPREb_DbFq1enB80m	UCwIioEkBeMVDvsq0i6o5nvw
125	I Wish I Knew (How It Would Feel to Be Free)	Solomon Burke	I Wish I Knew	INDIFFERENT	2:53	VccEzQZNNXk	MPREb_Zag3jqyWdhq	UCwIioEkBeMVDvsq0i6o5nvw
143	It's Been a Change	Solomon Burke	Blue and Soulful	INDIFFERENT	2:18	lECIIW0da7w	MPREb_Pw8MN3SPXAq	UCwIioEkBeMVDvsq0i6o5nvw
11	The Tracks Of My Tears	Smokey Robinson & The Miracles	Going To A Go-Go	INDIFFERENT	2:54	d88okgCrKus	MPREb_dSkN9Os6Kre	UC19EAE9HP6ECxNiMctMSvrg
86	"Dance to the Music (7"" Version)"	Sly & The Family Stone	Dance To The Music	INDIFFERENT	2:58	w3cpWvmw8gI	MPREb_AfjbbeIXABj	UCgwJnBJfprQYGX3OPQrTvqw
2	A Change Is Gonna Come	Sam Cooke	30 Greatest Hits: Portrait of a Legend 1951-1964	INDIFFERENT	3:13	Z5zDRtEC0x0	MPREb_1tJE5PccPOx	UCYW9vMurwIpx1l0bb8gyK7g
75	Baby, Baby, Baby	Sam Cooke	The Man Who Invented Soul	INDIFFERENT	2:28	b3elfGXJUV8	MPREb_E0aDo1QDo09	UCYW9vMurwIpx1l0bb8gyK7g
50	I Thank You (LP / Single Version)	Sam & Dave	The Best Of Sam & Dave	INDIFFERENT	2:53	ugKFQEK9X6o	MPREb_gFoNfzFVZks	UC0jVmnViSoUHl_XwocssdPg
67	Wrap It Up (LP / Single Version)	Sam & Dave	The Best Of Sam & Dave	INDIFFERENT	2:33	Nd3KPFzq_Gw	MPREb_gFoNfzFVZks	UC0jVmnViSoUHl_XwocssdPg
84	Soul Man	Sam & Dave	Best Of Sam & Dave	INDIFFERENT	3:02	vPch_BH1tbM	MPREb_YCf1cCWT760	UC0jVmnViSoUHl_XwocssdPg
91	When Something Is Wrong with My Baby	Sam & Dave	The Best Of Sam & Dave	INDIFFERENT	3:15	FrXjjno4SZI	MPREb_gFoNfzFVZks	UC0jVmnViSoUHl_XwocssdPg
118	I Can't Stand Up For Falling Down	Sam & Dave	The Stax Story (4 Disc Set)	INDIFFERENT	2:41	dbiDv8BBS8Y	MPREb_9nCuoaelCy5	UC0jVmnViSoUHl_XwocssdPg
114	Don't Let the Sun Catch You Cryin'	Ray Charles	The Genius Of Ray Charles	INDIFFERENT	3:46	xxA0Q1WTmXA	MPREb_2z36NFqRmt7	UClapQBGYNOoLYmCct6e3B5Q
6	When a Man Loves a Woman (Mono)	Percy Sledge	When A Man Loves A Woman (Mono)	INDIFFERENT	2:54	dsQriJbxYBU	MPREb_2XaV4gPBGFq	UC5M-4duAPtRBjTCUxo_jxtQ
112	Sudden Stop	Percy Sledge	Take Time to Know Her	INDIFFERENT	2:49	4U-718Q1mZk	MPREb_C8Od88RqfF2	UC5M-4duAPtRBjTCUxo_jxtQ
130	Baby, Baby, Baby	Percy Sledge	Atlantic Unearthed: Soul Brothers	INDIFFERENT	3:09	PU1tApg7_yM	MPREb_dz2xBbtJZiw	UC5M-4duAPtRBjTCUxo_jxtQ
68	A Nickel And A Nail (Single Version)	O.V. Wright	8 Men 4 Women	INDIFFERENT	3:41	VXNIwvmrjZc	MPREb_e4PcPuWzLHc	UCfpbEgwtmKzFFPsLM8d6PHw
95	Born All Over	O.V. Wright	The Soul Of O.V. Wright	INDIFFERENT	3:20	0scPTvlBOQM	MPREb_E5FUuetIVdf	UCfpbEgwtmKzFFPsLM8d6PHw
90	I Had A Talk With My Man	Mitty Collier	Talking With Her Man: The Chess Singles 1961-1968	INDIFFERENT	3:41	BRxzWfkiaSk	MPREb_YiofTMmc6Kr	UCxUxhozJzZOr4h97QsCjbOg
107	Dear Lover (Single Version)	Mary Wells	Two Sides Of Mary Wells	INDIFFERENT	2:15	Nl9zDHiUsJU	MPREb_CqSSvfBGMDP	UCuEa7OeWhqbdPAseZmH4jYg
129	Hands off My Baby (Remastered Version)	Mary Wells	Atlantic Unearthed: Soul Sisters	INDIFFERENT	2:30	0khLsyyJtDU	MPREb_U30yGaA0TNV	UCuEa7OeWhqbdPAseZmH4jYg
26	Ain't No Mountain High Enough	Marvin Gaye	The Love Songs Of Motown	INDIFFERENT	2:27	vA9-3mLVGTY	MPREb_JlVcQfGuarH	UCpMMYJB5GJAYSJr3QpxnHEg
31	Dancing In The Street (Stereo)	Martha Reeves & The Vandellas	Cooley High	INDIFFERENT	2:44	3arKnw2fpr4	MPREb_Sz5UL9iCFsW	UCuhny_QztUZ3-ayAcOaJzZg
33	Woman Of The Ghetto	Marlena Shaw	The Spice Of Life	INDIFFERENT	6:02	WaQTwVPvCAU	MPREb_EsPrF3B5a0K	UCeqbGfZMGFL-qg8_QSxnr_g
73	Um, Um, Um, Um, Um, Um	Major Lance	The Very Best Of Major Lance	INDIFFERENT	2:19	u1ZLKNIvApg	MPREb_kW0hFJ6Vx7h	UCgX-niftT3Y5SOqyZw87SSQ
116	The Monkey Time	Major Lance	The Very Best Of Major Lance	INDIFFERENT	2:46	K5xow3fmD9U	MPREb_kW0hFJ6Vx7h	UCgX-niftT3Y5SOqyZw87SSQ
79	Love Is A Hurtin' Thing	Lou Rawls	Legendary Lou Rawls	INDIFFERENT	2:15	BTvrd8038mY	MPREb_n1Fq2Q86mon	UCvmhRo4Bg1TCuSlONNP5gsg
62	Stay with Me	Lorraine Ellison	Heart and Soul	INDIFFERENT	3:29	kMSYhBkjXtM	MPREb_jbU4Kh0z6dT	UCZnsO3irtUIjaLt4daDIeAw
61	Grits Ain't Groceries (All Around The World)	Little Milton	Rockin' The Blues	INDIFFERENT	2:41	BhIUlT3Hy74	MPREb_DTha5v1d0wx	UC40gDvJay7RAYNRU8enSF5Q
120	I'm the Lover Man	Little Jerry Williams	Little Jerry Williams Anthology (1954-1969)	INDIFFERENT	2:36	KtlO5o1yoGc	MPREb_yh5pq6PFfmN	UC_b0qOivHXQzFS3kuHXj0aQ
24	Hypnotized	Linda Jones	Hypnotized	INDIFFERENT	2:41	tVXdOdTQn_A	MPREb_Z9sS2hRKxqk	UCKzf-R1rbH3ELQzugmH6UDA
92	Workin' In A Coal Mine	Lee Dorsey	Can You Hear Me	INDIFFERENT	2:54	jwLX30tZWU8	MPREb_ZcE20h0Z2H2	UCvvFZeOsA5i2uvtaYIaqN8A
98	Love Lots Of Lovin (feat. Betty Harris)	Lee Dorsey	Freedom For The Funk	INDIFFERENT	3:01	qa4wLp0L51I	MPREb_ghNLRsk0MMV	UCvvFZeOsA5i2uvtaYIaqN8A
135	Holy Cow	Lee Dorsey	The New Lee Dorsey	INDIFFERENT	2:31	41uIdfHAIcQ	MPREb_7p7R0NKNc2J	UCvvFZeOsA5i2uvtaYIaqN8A
70	Memphis Soul Stew	King Curtis	King Size Soul	INDIFFERENT	3:00	emyHZTzFgmc	MPREb_MPza0TYJ7CK	UCLhKrL5_EzQnSe0-MqAQ_rg
53	Take Me In Your Arms (Rock Me A Little While) (Single Version)	Kim Weston	Every Great Motown Song - The First 25 Years Vol. 1:The 1960's	INDIFFERENT	2:58	wnweYWCXEGE	MPREb_83yNbsejXGr	UC8322NlFrNf3riVoMygIaWw
14	Shotgun	Jr. Walker & The All Stars	Shotgun	INDIFFERENT	2:56	V5pnqjZXbdc	MPREb_lUCaCVSGuIk	UCVu7jMnzEpxZ818J55YucKg
124	(You Keep Me) Hangin' On	Joe Simon	I Just Can't Stop Dancing	INDIFFERENT	2:59	eqT1csxjojY	MPREb_D1Qpx8AcD75	UCtklH44hIT1tWboTTF_Aaow
140	Chokin' Kind	Joe Simon	70s Soul Masters	INDIFFERENT	2:44	_Kj98qOjKwA	MPREb_ibOevTRWUZf	UCtklH44hIT1tWboTTF_Aaow
122	I Stop By Heaven	Jerry Butler	Essential Jerry Butler	INDIFFERENT	3:22	gWgivFsBKK8	MPREb_YjfF0lKCWH3	UCAbK3ceQj-rsfPv7qvYCpqg
123	Please, Please, Please (Single Version)	James Brown & The Famous Flames	The Singles Vol. 1: 1956-1960 The Federal Years	INDIFFERENT	2:44	Kp4ZCFgVu_I	MPREb_qDvpaDdq1C0	UCLSKiNGc_qBWJJ-m5y3jDEw
