	title	artist	album	likeStatus	duration	videoId	albumId	artistId
22	E l e m e n t a l	「fluence」	E l e m e n t a l	LIKE	2:23	0KsZfjqFMrQ	MPREb_RpoH9RMfEBr	UC8ZaLu5e8-54jDBhML00vFQ
34	inside	jhfly	sounds and things	LIKE	1:50	RImF4YKZSQM	MPREb_fucYM6iQwOG	UCnJ-mD-pzJbyJmU8eyB35vA
23	Ltlp	edIT	Crying over Pros for No Reason (Deluxe Edition)	LIKE	3:15	hS4frTl0vAQ	MPREb_UF2U4BXwCGA	UCeNjTa3N2IrAaOA-rZoIVJg
33	Laundry	edIT	Crying over Pros for No Reason (Deluxe Edition)	LIKE	5:45	KHDHQHm5-js	MPREb_UF2U4BXwCGA	UCeNjTa3N2IrAaOA-rZoIVJg
17	Witch Hunt	Zomby	Dedication	LIKE	1:47	HAdFPYAtPSk	MPREb_CFqK65NQqHZ	UCOYlATyfI4ceyExJblL2KCw
37	Soliloquy	Zomby	With Love	LIKE	3:57	2C9Uwl5WWko	MPREb_ZeJ9ThrM4Jk	UCOYlATyfI4ceyExJblL2KCw
20	Departed	William Arcane	Permanence	LIKE	3:54	JmtWjILWRFc	MPREb_EOLQdq7zKZB	UCLTL3qnqhzhFw1jMnjFQM2g
43	Reconsider (Jamie xx Edit)	The xx	Jamie xx Edits	LIKE	5:32	nnI62ttLk1g	MPREb_hEhZE0JytDO	UCQ1Xqlk89CLZ9aAFyo-1THg
29	Verbena Tea (feat. Rebekah Raff)	Teebs	Collections 01	LIKE	4:24	0GLrm_HvtwI	MPREb_OahPDUQBpbh	UC_ioFVKCiroFVULYhOBfZvg
35	The Upper Peninsula	Sufjan Stevens	Michigan	LIKE	3:23	_iSp7vVp4_E	MPREb_bjNX9dNCCNA	UC5sOhxfts379lOCXaIAinyw
8	Places	Shlohmo	Bad Vibes	LIKE	5:03	gCayhANkI-k	MPREb_UwOf098Z76E	UCnCEHQJ4sNkIkkqsPp9u-Ag
14	Anywhere But Here	Shlohmo	Bad Vibes	LIKE	3:38	mPVUTblCLRc	MPREb_UwOf098Z76E	UCnCEHQJ4sNkIkkqsPp9u-Ag
32	Meet Ur Maker	Shlohmo	Dark Red	LIKE	5:24	r2XxCOZ1X7Q	MPREb_npgcvne7U0a	UCnCEHQJ4sNkIkkqsPp9u-Ag
46	Lexapro Delirium	Sewerslvt	Draining Love Story	LIKE	7:16	0KNxOBerr_8	MPREb_rV7kVqTR7Ja	UCKGYsaY8I62fXzHhywZAG6w
2	Hold On (feat. Sampha)	SBTRKT	SBTRKT	LIKE	3:27	rCFuVcfcBys	MPREb_LCPfgujuplX	UCaWaWjoxiBI0Pcj4l8fKzmQ
7	Trials Of The Past (feat. Sampha)	SBTRKT	SBTRKT	LIKE	4:25	SvQ5pfVyMp0	MPREb_LCPfgujuplX	UCaWaWjoxiBI0Pcj4l8fKzmQ
39	Never Never (feat. Sampha)	SBTRKT	SBTRKT	LIKE	3:58	0p4mSHT-U_0	MPREb_LCPfgujuplX	UCaWaWjoxiBI0Pcj4l8fKzmQ
26	Lofticries	Purity Ring	Shrines	LIKE	3:59	5Xq4Sjp_ID0	MPREb_FvSBt5BkEfF	UCu_tCVkOZmNKke8WptzHDGA
41	Hoyle Road	Pedestrian	Hoyle Road	LIKE	4:50	GpldrP7E0MA	MPREb_PPl5ERNMpCc	UC_5Hwxq7diwZnURuaKVuuJQ
4	Carbonated	Mount Kimbie	Crooks & Lovers	LIKE	4:18	PW-r1aognDM	MPREb_wxLn0fzrPcR	UCr10ZmksmCibKV5GzPjHdaw
9	Before I Move Off	Mount Kimbie	Crooks & Lovers	LIKE	4:10	04vXEWVBvJ8	MPREb_wxLn0fzrPcR	UCr10ZmksmCibKV5GzPjHdaw
27	Without You (feat. Kerry Leatham)	Lapalux	Nostalchic	LIKE	5:26	NwjIk4Rp2mI	MPREb_bDBUv7iLPhf	UC7_25O0eU-qJQc97_BmaCkg
0	Retrograde	James Blake	Overgrown	LIKE	3:43	4texipD7faM	MPREb_P5H9KZ9kUQj	UCx90L12QXzc18AGYFRof-EA
6	I Never Learnt To Share	James Blake	James Blake	LIKE	4:51	BZSoMagoqtI	MPREb_LXwcJ1OBT14	UCx90L12QXzc18AGYFRof-EA
10	Fall Creek Boys Choir	James Blake	Enough Thunder	LIKE	4:33	Un1ZurMkhcg	MPREb_Q1fn8LmXPZV	UCx90L12QXzc18AGYFRof-EA
1	jasmine (Demo)	Jai Paul	jasmine (Demo)	LIKE	4:14	3CgShbW8XS0	MPREb_tjO47uRHwbU	UCnAysa-bmqQN4g_csowns0Q
18	Lover's Start	How To Dress Well	Love Remains	LIKE	1:56	9wke1LHvldk	MPREb_Ca3gpxZPFGr	UC6SED43eUJ_FZ7hEwkjrvxQ
13	Touch	Holy Other	With U	LIKE	4:15	OwyXSmTk9as	MPREb_u6uwtBSKNGW	UCph7GTSRBAFiQl7Wjzhi0kg
15	Held	Holy Other	Held	LIKE	6:07	USy9xNWBYjc	MPREb_j0JH0AVVV5W	UCph7GTSRBAFiQl7Wjzhi0kg
