	title	artist	album	likeStatus	videoId	albumId	artistId
25	Life During Wartime (2005 Remaster)	Talking Heads	Fear of Music (Deluxe Version)	LIKE	_NywTcGOUkE	MPREb_mbz8FP87Lvk	UCCmr_pJ7az1JfWUiujsiHWg
75	This Is Pop? (2001 Remaster)	XTC	White Music	INDIFFERENT	Urz3Md03bXM	MPREb_o83UYYkA5tE	UCgsgbGAPI68KlnBRGFMtRuA
37	Identity	X-Ray Spex	Let's Submerge: The Anthology	INDIFFERENT	CV3331sn9tE	MPREb_OLS6Wq5aFAa	UCun20cdFdOIfiD6XPwtJOFQ
58	Germ Free Adolescents	X-Ray Spex	Let's Submerge: The Anthology	INDIFFERENT	ttoqB0Ga9x4	MPREb_OLS6Wq5aFAa	UCun20cdFdOIfiD6XPwtJOFQ
96	Oh Bondage! Up Yours!	X-Ray Spex	Let's Submerge: The Anthology	INDIFFERENT	FQ2QyCXHUyw	MPREb_OLS6Wq5aFAa	UCun20cdFdOIfiD6XPwtJOFQ
115	The Day the World Turned Day-Glo (Alternative Mix)	X-Ray Spex	Let's Submerge: The Anthology	INDIFFERENT	nIjX48A3NDA	MPREb_OLS6Wq5aFAa	UCun20cdFdOIfiD6XPwtJOFQ
21	Swastika Girl	Viletones	A Taste Of Honey	INDIFFERENT	VLxOqdE6kw0	MPREb_n9EG9pGK6RD	UCjtZMZnhHlJmd7ycObBHfsA
35	Screamin' Fist	Viletones	A Taste Of Honey	INDIFFERENT	7c0DgipmZmk	MPREb_n9EG9pGK6RD	UCjtZMZnhHlJmd7ycObBHfsA
55	Rockwrok	Ultravox!	Ha! Ha! Ha!	INDIFFERENT	gPy7boLVvWo	MPREb_vRRaQHzVrMV	UCSIg6FvJsNtFJVuOY0cjc5A
102	Young Savage	Ultravox!	Ha! Ha! Ha!	INDIFFERENT	necOxH0vRzg	MPREb_vRRaQHzVrMV	UCSIg6FvJsNtFJVuOY0cjc5A
155	The Man Who Dies Everyday	Ultravox!	Ha! Ha! Ha!	INDIFFERENT	1FPO9_gXyq0	MPREb_vRRaQHzVrMV	UCSIg6FvJsNtFJVuOY0cjc5A
2	Stranglehold (Dave Goodman Sessions)	UK Subs	Punk as F*#K	INDIFFERENT	1Fikn3Y44_I	MPREb_NpeKchG1WjM	UCBcMSOhl2z4Wps3-bxTGeRg
27	Live in a Car	UK Subs	Raw Punk Power	INDIFFERENT	AB37wLJ90pY	MPREb_V22xZB4P3FD	UCBcMSOhl2z4Wps3-bxTGeRg
74	Stranglehold	UK Subs	Greatest	INDIFFERENT	AtFXJb3YSho	MPREb_tAbyhQZirG1	UCBcMSOhl2z4Wps3-bxTGeRg
77	Tomorrow’s Girls (Dave Goodman Sessions)	UK Subs	Punk as F*#K	INDIFFERENT	qodK2VIdfNQ	MPREb_NpeKchG1WjM	UCBcMSOhl2z4Wps3-bxTGeRg
145	Stranglehold	UK Subs	Another Kind of Blues	INDIFFERENT	ccH614KR6n0	MPREb_MCUsivukOb8	UCBcMSOhl2z4Wps3-bxTGeRg
7	Destroy All Music	The Weirdos	We Got the Neutron Bomb: Weird World Volume 2	INDIFFERENT	xw_G3wbEZZM	MPREb_RWH4YdfwvIO	UCwKm6fmdfl0TXOuBN7wiuVw
68	Judy Says (Knock You in the Head)	The Vibrators	Greatest Punk Hits	INDIFFERENT	G-qxSI00nSw	MPREb_k3Hxgia1Ccx	UCSRJsy4K35U3pHu-3IlRxvw
121	Yeah, Yeah, Yeah	The Vibrators	Pure Mania	INDIFFERENT	yY8hPJfuGOw	MPREb_VClpvcfsXFq	UCSRJsy4K35U3pHu-3IlRxvw
142	Stiff Little Fingers	The Vibrators	Pure Mania	INDIFFERENT	mI36fDjbP4U	MPREb_VClpvcfsXFq	UCSRJsy4K35U3pHu-3IlRxvw
59	Teenage Kicks	The Undertones	Teenage Kicks EP	INDIFFERENT	emCOGc7cMZo	MPREb_g2uDGtTff7r	UCQaaw0AwpYPQDe6QPVdsaLA
87	True Confessions (B-side of Teenage Kicks)	The Undertones	Teenage Kicks EP	INDIFFERENT	DEykyyEoBNQ	MPREb_g2uDGtTff7r	UCQaaw0AwpYPQDe6QPVdsaLA
103	Here Comes the Summer	The Undertones	The Best of The Undertones	INDIFFERENT	Tz4_iVc6LKQ	MPREb_IoTrzBrY3kK	UCQaaw0AwpYPQDe6QPVdsaLA
117	Teenage Kicks	The Undertones	The Undertones	INDIFFERENT	J7qxCtX7f7s	MPREb_A0UPSD8nKoj	UCQaaw0AwpYPQDe6QPVdsaLA
136	Smarter Than You	The Undertones	Teenage Kicks EP	INDIFFERENT	tI7QAI92gk4	MPREb_g2uDGtTff7r	UCQaaw0AwpYPQDe6QPVdsaLA
140	Jimmy Jimmy	The Undertones	The Best of The Undertones	INDIFFERENT	8O32o-pKWNQ	MPREb_IoTrzBrY3kK	UCQaaw0AwpYPQDe6QPVdsaLA
51	Death to the Sickoids	The Subhumans	Incorrect Thoughts	INDIFFERENT	0ZDIn1VN_3U	MPREb_DvZIzcUIIBJ	UCer2xMC1Dvx77ia3MULL0VA
3	(Get A) Grip [on Yourself] [1996 Remaster]	The Stranglers	Rattus Norvegicus	INDIFFERENT	uakqdR2B2w8	MPREb_VZ1oTDPhTMq	UCc-wWdxvOaNCJDbl2Gr1ThA
5	Peaches (1996 Remaster)	The Stranglers	Rattus Norvegicus	INDIFFERENT	j2w0rbp6J9Y	MPREb_VZ1oTDPhTMq	UCc-wWdxvOaNCJDbl2Gr1ThA
