	title	artist	album	likeStatus	videoId	albumId	artistId
92	Never Follow Suit	The Radio Dept.	Clinging to a Scheme	LIKE	fsmQeLzqAt4	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
59	Crying	Still Corners	The Last Exit	LIKE	oCRY5VF_WWA	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
103	Here She Comes	Slowdive	Souvlaki	LIKE	EmhugXN2C7A	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
104	Alison	Slowdive	Souvlaki	LIKE	5D2u3ASuelQ	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
107	40 Days	Slowdive	Souvlaki	LIKE	KyeJbhW8AeY	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
109	Altogether	Slowdive	Souvlaki	LIKE	XiraPmj3WAI	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
111	Machine Gun	Slowdive	Souvlaki	LIKE	SQ6pHlVKW9w	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
113	Sing	Slowdive	Souvlaki	LIKE	9c95T1MB6H4	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
116	Melon Yellow	Slowdive	Souvlaki	LIKE	FHUE8N96mac	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
122	Dagger	Slowdive	Souvlaki	LIKE	7kHqIQVxIuA	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
123	Souvlaki Space Station	Slowdive	Souvlaki	LIKE	VRtnS0MHq_A	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
124	When the Sun Hits	Slowdive	Souvlaki	LIKE	HN-KHZ9NDVA	MPREb_CzX2z4WledH	UC2o9vA6xBUQE6Tmk86oYQig
7	Sometimes	My Bloody Valentine	Loveless	LIKE	fH0NQzXlzyQ	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
12	Soon	My Bloody Valentine	Loveless	LIKE	gsJitFDs1ZQ	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
15	Touched	My Bloody Valentine	Loveless	LIKE	YvsEFuUmOdM	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
16	To Here Knows When	My Bloody Valentine	Loveless	LIKE	pgTX42rWg74	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
19	Come in Alone	My Bloody Valentine	Loveless	LIKE	aaSGSgW51uA	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
20	When You Sleep	My Bloody Valentine	Loveless	LIKE	I-Ig71fhUc8	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
41	Only Shallow	My Bloody Valentine	Loveless	LIKE	OBxJGg6cjqk	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
60	I Only Said	My Bloody Valentine	Loveless	LIKE	Zh6excugyG0	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
65	What You Want	My Bloody Valentine	Loveless	LIKE	OZVSnjG31PM	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
88	Loomer	My Bloody Valentine	Loveless	LIKE	3bwpoM1k50U	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
95	Blown a Wish	My Bloody Valentine	Loveless	LIKE	L4XxzPaYMew	MPREb_4a5MckMvCsB	UCuoGeza7Dl9Ni_hmeLTPdkg
70	Summer Mood	Best Coast	Crazy for You	LIKE	jSCoZOa5yTA	MPREb_RgOiVi8IQhb	UCBAYaAMrMo1FqqBB9Z3kn4g
82	When I'm With You	Best Coast	Crazy for You	LIKE	RW83LIOEFWc	MPREb_RgOiVi8IQhb	UCBAYaAMrMo1FqqBB9Z3kn4g
4	Black Car	Beach House	7	LIKE	c-1P5fm5yHM	MPREb_VminM1YByDN	UC785fnTclD2P2WQXRAt2BVg
50	Lemon Glow	Beach House	7	LIKE	m2PFcYQeeb4	MPREb_VminM1YByDN	UC785fnTclD2P2WQXRAt2BVg
74	Drunk In LA	Beach House	7	LIKE	40TjlDv-4ao	MPREb_VminM1YByDN	UC785fnTclD2P2WQXRAt2BVg
81	Lose Your Smile	Beach House	7	LIKE	I7kzbDdcYyQ	MPREb_VminM1YByDN	UC785fnTclD2P2WQXRAt2BVg
21	The Video Dept.	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	xuy2vj8cAmI	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
26	You Stopped Making Sense	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	F69vzSPtDaU	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
29	David	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	NTIMQjRLmgo	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
31	Memory Loss	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	_Q_Qxn-YLkY	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
40	Domestic Scene	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	Ahf9iCkBsyI	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
44	A Token of Gratitude	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	_wM3fUnuL_M	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
89	Four Months in the Shade	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	9JdTZV--oqs	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
96	Heaven's on Fire	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	OAMnhOqc-w4	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
97	This Time Around	The Radio Dept.	Clinging to a Scheme	INDIFFERENT	6XER0yW051o	MPREb_GVBqV8S3l0J	UClO2BunQnwWLpfovalbf5MA
1	Till We Meet Again	Still Corners	The Last Exit	INDIFFERENT	9aOWdE9zQC4	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
25	A Kiss Before Dying	Still Corners	The Last Exit	INDIFFERENT	gXDIkupBKEk	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
30	It's Voodoo	Still Corners	The Last Exit	INDIFFERENT	8gqHXzHe0Vs	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
47	White Sands	Still Corners	The Last Exit	INDIFFERENT	Ur8ajAUXO7M	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
49	Old Arcade	Still Corners	The Last Exit	INDIFFERENT	Et7P58QRoQQ	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
56	Bad Town	Still Corners	The Last Exit	INDIFFERENT	6x6JoQXkLRo	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
66	Static	Still Corners	The Last Exit	INDIFFERENT	xUj9Uo_vEi4	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
68	The Last Exit	Still Corners	The Last Exit	INDIFFERENT	LqiocBR60cs	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
93	Mystery Road	Still Corners	The Last Exit	INDIFFERENT	YULxVpaHk9g	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
98	Shifting Dunes	Still Corners	The Last Exit	INDIFFERENT	vtv5wpU9WLc	MPREb_YgIbG6NH4vz	UCbLt7pataRom2AHyWfBFuVQ
