	title	artist	album	likeStatus	videoId	albumId	artistId
0	goosebumps	Travis Scott	Birds in the Trap Sing McKnight	LIKE	9mahKFNuHqM	MPREb_tA9KcEKfmCW	UCf_gP4AMRSgAfyzbkeS9k4g
2	Goth	Sidewalks and Skeletons	White Light	LIKE	yMiIrAxQhFA	MPREb_64E4LrLOKyp	UCOp1D_vNAgfGxXOOyYT33uw
86	See Only Darkness	ΛΛ4Я4ZΛΛ	See Only Darkness	INDIFFERENT	-SAUWw7LYhU	MPREb_eM7YvX6ml0C	UCVhIa_LTuvdPxoYi_5ir1hA
51	Dusk	ÆSTRAL	Dusk	INDIFFERENT	SBGrTEt4usg	MPREb_QLS1EmL44Mt	UCNnI1r4AtVYjXsiPH78s4uw
101	Regret	ÆSTRAL	Regret	INDIFFERENT	Y7wrog_P4Lg	MPREb_RCwbZLOA7wc	UCNnI1r4AtVYjXsiPH78s4uw
61	Jestem Kotem	xDZVONx	Jestem Kotem	INDIFFERENT	t5jSDnUSeTo	MPREb_TBW2Yfzhyw8	UCgiQWpSYSzEpF-2_BiiLpCg
90	665	xDZVONx	665	INDIFFERENT	sc2Ntt5S_q0	MPREb_9IRiTAgbITd	UCgiQWpSYSzEpF-2_BiiLpCg
112	Sweet Sweet	xDZVONx	Sweet Sweet	INDIFFERENT	TAlhyG3NSlg	MPREb_Dq8G8Jbggjx	UCgiQWpSYSzEpF-2_BiiLpCg
113	Killswitch	xDZVONx	Killswitch	INDIFFERENT	oYCDISE2dFQ	MPREb_PQvrUprGDza	UCFKVuqE6uhaeDb13ntnxdew
81	mumble	sweeep	burning the most beautiful thing I've got	INDIFFERENT	smPy4FvNLNA	MPREb_91tzD9W7DZH	UCQDiqBStOzfJqjF2afcQcrQ
68	find out	rivoices	find out	INDIFFERENT	IciC0001N9o	MPREb_ROfWPtozuhy	UCIYc5o1ogGyTKVfNsxi87cQ
54	GHOST!	phonk.me	GHOST!	INDIFFERENT	EbZ0_xMXdpU	MPREb_uERXPuErJOP	UCi_GX2ZpBD9EmHyrCOIJD1A
10	apokatastasis	ovmegacvrse	apokatastasis	INDIFFERENT	o1WNoKSYTyg	MPREb_X4BQ81DqFQ4	UCdn-y4wJTuhxGgCk_28KG-w
12	Mark of Onyxia	ovmegacvrse	Mark of Onyxia	INDIFFERENT	OHwxSZjv2SU	MPREb_ESA7TdgJHaS	UCdn-y4wJTuhxGgCk_28KG-w
14	midnight	ovmegacvrse	midnight	INDIFFERENT	Ss9ezXeWYCQ	MPREb_A88DeBi2Wt1	UCdn-y4wJTuhxGgCk_28KG-w
18	agony of neon genesis	ovmegacvrse	agony of neon genesis	INDIFFERENT	nvPlnA5C11A	MPREb_MwlGRlOnC1u	UCdn-y4wJTuhxGgCk_28KG-w
38	when the oceans cried	ovmegacvrse	when the oceans cried	INDIFFERENT	8TO2vn4ed6c	MPREb_iDlDCfKPSGR	UCdn-y4wJTuhxGgCk_28KG-w
66	relic of akkaris	ovmegacvrse	relic of akkaris	INDIFFERENT	qSvUYUEaNaU	MPREb_JDB2uhfxk3S	UCdn-y4wJTuhxGgCk_28KG-w
69	vengeance	ovmegacvrse	vengeance	INDIFFERENT	niBZIXMWKIQ	MPREb_sdXo8DxILzW	UCdn-y4wJTuhxGgCk_28KG-w
75	wreath of omen	ovmegacvrse	wreath of omen	INDIFFERENT	8ogJfpWOACA	MPREb_zX9KoTXJhis	
79	void error	ovmegacvrse	void error	INDIFFERENT	M7QZyxtvhR8	MPREb_WHEu9YrHXGq	
80	portal of ankha	ovmegacvrse	portal of ankha	INDIFFERENT	WOqWe6Us_cQ	MPREb_UGEBdHnbPRO	UCdn-y4wJTuhxGgCk_28KG-w
84	Soulburn	ovmegacvrse	Soulburn	INDIFFERENT	qZ0J6PsId8U	MPREb_edNPr4iSybR	UCdn-y4wJTuhxGgCk_28KG-w
89	hellhound	ovmegacvrse	hellhound	INDIFFERENT	0-CXF2HidtY	MPREb_jmt4FNPKOC4	UCdn-y4wJTuhxGgCk_28KG-w
150	Tears Of Velhari	ovmegacvrse	Tears Of Velhari	INDIFFERENT	glJ39JWIBrM	MPREb_wmxZDUGgs8M	UCdn-y4wJTuhxGgCk_28KG-w
158	Ghost of Armitage	ovmegacvrse	Ghost of Armitage	INDIFFERENT	gJm0VM3NJzo	MPREb_pyeEGxuULs9	UCdn-y4wJTuhxGgCk_28KG-w
53	Save Me	mhls	Save Me	INDIFFERENT	fHTJdDHZXBw	MPREb_JizrG0nXLDD	UC4tta-5rYgCUQA9cvBf0SOw
31	Don't Pity Me	in3briant	First 6 Years	INDIFFERENT	r99fWlqo_Tc	MPREb_MtAux5BoSdn	UCVYu6KSuOI0Ligv3Z5Ub7Ng
8	waiting for 2002	enjoii & Da Vosk Docta	Glass Princess	INDIFFERENT	iLAzW5exhpQ	MPREb_NXHOE28qZwQ	
58	Rawra	enjoii	Glass Princess	INDIFFERENT	zXQo7p91nUU	MPREb_NXHOE28qZwQ	UC2cywSziLejKKy42PaVm4Vw
98	jihad	domino	voodoo	INDIFFERENT	XAkmQTXztAM	MPREb_Nv8Y8cWFhOh	UC-qcEdc60pHCy_7xqiSM0Ag
9	SORROW	cxldwave	SORROW	INDIFFERENT	i3KS_vOfoq8	MPREb_Gzcn3ZGu1f4	UCDCn5quztTiljHVK5goSH7Q
100	In The Dark	barnacle boi	Introspect	INDIFFERENT	3-6TeaVuuOc	MPREb_TPf1tqm4Ino	UCfSrfvkoFa_OUsDzl4t5DdQ
154	Love Hotel	barnacle boi	Love Hotel	INDIFFERENT	rPw4TEA9WuQ	MPREb_MCE7UuXoXLA	UCfSrfvkoFa_OUsDzl4t5DdQ
7	Ghost	ZOST	Ghost	INDIFFERENT	tuk5SkVJzmI	MPREb_AxXWgE9s4oT	UC4BAHLl8j2iuCHXUz4iG3ww
56	Profound	William Augusto	Soaking in His Presence, Vol. 2	INDIFFERENT	PiBqhN3cE1w	MPREb_B2bpopPjiTK	UCpoBF2JMsBjKMMXyw4Phybg
47	They Fooled You	Walter W	Independent	INDIFFERENT	JzunK2Hdgu0	MPREb_AXjkESCCHpy	UCJCyr3W9pTbdlJOnKzYKnoQ
17	Saint James Infirmary Blues (Acoustic Version) (feat. Mikha Violin)	Vladimir Uspenskii	Saint James Infirmary Blues	INDIFFERENT	xEBZbT9Lp9Y	MPREb_Dqr85uM7po9	UC1x2VuznZfedWkO_bOOMewQ
5	Flatline	VSN7	Flatline	INDIFFERENT	aeGV4HCAZE4	MPREb_8d4YW1OiNGd	UCQkWiAKaALVlZ-hBVgacN2w
29	When You Here	VSN7	When You Here	INDIFFERENT	lCbtUs_uOxs	MPREb_NoaYYT2MjGi	UCQkWiAKaALVlZ-hBVgacN2w
59	Приворот	VSN7	Приворот	INDIFFERENT	oK1hfRK-058	MPREb_jSAwAslflPO	UCQkWiAKaALVlZ-hBVgacN2w
135	Delusion	VSN7	Delusion	INDIFFERENT	cB-IC61R19w	MPREb_jAXaRGvHSEp	UCQkWiAKaALVlZ-hBVgacN2w
27	Nihil	VNTR	Nihil	INDIFFERENT	mOePA8bX_XM	MPREb_dwQuEsbOWoF	UCw-18975NIVXuNK5KyJ3y0A
159	ASCENT OF THE BLESSED (feat. I Am Fya)	VASCHA & I Am Fya	VISIONS OF HEREAFTER (I)	INDIFFERENT	UcT3wKGMag4	MPREb_2xfdl4hQlLi	
151	Occult	Tony Garble	Aurum	INDIFFERENT	EM2PPj2MVYg	MPREb_rtWK9U1xpkA	UC0E7P5YkK5FVLl-UAu-bMbw
114	Silent Night	The Temptations	Give Love At Christmas	INDIFFERENT	Mv-N8Kwdr7Y	MPREb_ePK5ZES1hx0	UCwWtKZD4xNVpEHndNxYu51g
52	Lost in Translation	The Neighbourhood	Chip Chrome & the Mono-Tones	INDIFFERENT	_2YkxDsFVcI	MPREb_NPwLFkaqkja	UC1cnYMXqKdazz-gDPKaDFyg
48	Forsaken	Teaching in Trips	Forsaken	INDIFFERENT	aYPSPQK-_Ss	MPREb_uwpgXSzL54C	UCe32HljEdX3WlaXqO2dQhww
13	Utter the Curse	TRVTH	Foretoken	INDIFFERENT	Pxhx2qDTcOs	MPREb_H9BXAPAHfoU	UCtOqH7IbwN_2oe2cbF2qcsg
78	FORGETFULNESS	TRVTH	FORGETFULNESS	INDIFFERENT	BBfCV7TabhU	MPREb_xGcWGcgzmhJ	UCtOqH7IbwN_2oe2cbF2qcsg
96	Cold Tension	TRVTH	Cold Tension	INDIFFERENT	S9X9Jpjlutg	MPREb_ph1gJLkz1wZ	UCtOqH7IbwN_2oe2cbF2qcsg
144	DISTORTION	TRVTH	DISTORTION	INDIFFERENT	IbaSmin0ezg	MPREb_o6MXC8CDteQ	
