	title	artist	album	likeStatus	videoId	albumId	artistId
41	Codeine	Trampled By Turtles	Blue Sky and the Devil	LIKE	ZP_m4W38p0s	MPREb_IRGn9Iy6CY3	UCTawkKEDqVN4Ef2lye8ohqA
71	Whiskey	Trampled By Turtles	Songs from a Ghost Town	LIKE	02-XCVvSLF4	MPREb_Qs4hgXFLmSJ	UCTawkKEDqVN4Ef2lye8ohqA
18	Don't Take It Too Bad	Townes Van Zandt	Townes Van Zandt	LIKE	GA6zqmgg-LE	MPREb_9jiO7CIjG9T	UC0nXgIL3q7dp3-QRNDYkdFg
72	In Memory Of Elizabeth Cotton	fIREHOSE	If'n	INDIFFERENT	5VqxtyM0SAw	MPREb_gjEdB94PmvB	UC5XqUm-1DdC0f-epfb7stVQ
75	The Wisp Sings	Winter Aid	The Wisp Sings	INDIFFERENT	E_ZtmTvlKNs	MPREb_btzq03Lu0IE	UCHHTPw7Z_rpHZ0LXAA6w_CQ
80	Molly Rose 	Willy Tea Taylor	4 Strings	INDIFFERENT	6x_C5R7AeJ4	MPREb_M1E5Wu2YROz	UCdr2diWIrqUB6-amIdMi0IA
39	Gallows Pole	Willie Watson	Folksinger, Vol. 2	INDIFFERENT	nvXw6QCfBDg	MPREb_XawcOsWss8Z	UCNhlqPGzjRmldkHl1qKjLvw
63	Long Violent History	Tyler Childers	Long Violent History	INDIFFERENT	T7lMq9ehC8k	MPREb_bXDoL1956Oc	UC0LVj2FAfHF_HyVRlXPU8Qg
43	Alone	Trampled by Turtles	Alone	INDIFFERENT	sWk9KjHQVtg	MPREb_JLUMybzTmRb	UCTawkKEDqVN4Ef2lye8ohqA
96	Blue Sky and the Devil	Trampled By Turtles	Blue Sky and the Devil	INDIFFERENT	DdP0xySEA94	MPREb_IRGn9Iy6CY3	UCTawkKEDqVN4Ef2lye8ohqA
62	John Barleycorn Must Die (Live)	Traffic	To Find The Sun	INDIFFERENT	Ix7WNrIy00s	MPREb_sddGdMesjKp	UCFh-Yyaep1Gl5c0O1JTvEBQ
66	No Place to Fall	Townes Van Zandt	Be Here to Love Me	INDIFFERENT	E-9hKn0XxNg	MPREb_ZgvZPfUcXM2	UC0nXgIL3q7dp3-QRNDYkdFg
4	Lines in the Levee	Town Mountain	Lines in the Levee	INDIFFERENT	Pjew9qWYEDg	MPREb_6Ee2bWs95BF	UCam0tpwtvJmNH6Ew-nDhu1Q
57	Ships in the Harbor	Tommy Prine	Ships in the Harbor	INDIFFERENT	QIJvHomLQng	MPREb_dIKbxOxEgdn	UCRHjVGb2fuTGDF1xPK542rA
89	Adieu Sweet Lovely Nancy	Tim Hart & Maddy Prior	Heydays	INDIFFERENT	MqbLY9hIZTU	MPREb_IPzG3lcYZkp	UCerHwjYDNA8dwupjO5tf5ZA
97	Hard Times Come Again No More	Thomas Hampson	Ashokan Farewell . Beautiful Dreamer (Songs Of Stephen Foster)	INDIFFERENT	Dg0R5vhporU	MPREb_DEPIs2grlqM	UC3RLUP8XWEJJo5YB3BnWYMA
73	Wild Horses	The Sundays	Blind	INDIFFERENT	wscB1ckO_Ew	MPREb_ZkDMLOTkdr7	UC2-FSdgJuTx7XoKjzAku4TQ
33	Throw the 'R' Away	The Proclaimers	This Is the Story	INDIFFERENT	g1gVIpTeSBQ	MPREb_98WLRQ32tn0	UCu-HnUpd4F7OW2kYqjiVwvw
40	Like the Dawn	The Oh Hellos	Through the Deep, Dark Valley	INDIFFERENT	S-AsV7On494	MPREb_63lSWyYcvMu	UCK4_-7LSNH865J1wlm07cCw
48	Michigan (Live)	The Milk Carton Kids	Live From Lincoln Theatre	INDIFFERENT	2PgsN95sEOw	MPREb_WxH6lbkuSBc	UCkJiFGVwm1iIn7sCsWQVGjQ
16	See Your Face and Know You	The Incredible String Band	The Circle Is Unbroken: Live and Studio (1967-1972)	INDIFFERENT	5wHLV_cd1L0	MPREb_oKrbxYArK40	UCJfpjwbpqdzyRdYZ7Sw7n_g
84	(The Bonnie) Shoals of Herring (1993 Remaster)	The Dubliners	Original Dubliners	INDIFFERENT	qdks7AjBDOE	MPREb_8miWjESAdKu	UCQqQKk_J0I_oy0xslxhVPng
54	You Are My Sunshine	The Dead South	Easy Listening for Jerks, Pt. 1	INDIFFERENT	mzYEQ5Ex5E4	MPREb_qGt2hmGhr5l	UCdjP-gQY5u002PhCJroUxfQ
86	Bad Moves	The Bones of J.R. Jones	Bad Moves	INDIFFERENT	X2VypgErKvs	MPREb_yoXl8fxOpx2	UCQ9E49BZbV26D1aK-HMO0mg
61	Buck Dancer's Choice	Taj Mahal	Oooh So Good 'N Blues	INDIFFERENT	ILboEnpWFMA	MPREb_UaP87M4a1Pa	UCylg6tzCZVAJrq5z4i1bgpg
20	Barrett's Privateers	Stan Rogers	Between The Breaks Live!	INDIFFERENT	_58h7sZDAUA	MPREb_6xPcFVXmg4z	UC2JYFK6CDwE8Sk9LpDOMfPQ
77	Down the Road	Stan Rogers	From Coffee House To Concert Hall	INDIFFERENT	7rxA8xWD0kA	MPREb_e86J64ooj3h	UC2JYFK6CDwE8Sk9LpDOMfPQ
42	Forgett	Sibylle Baier	Colour Green	INDIFFERENT	P8LxzofoJvs	MPREb_l25k82YyTHR	UCk1qXO8ashPNyRGvpE7qGSA
51	Celine	Rosa Lavenne	Celine	INDIFFERENT	ao1ut-6zsMc	MPREb_YDTrltNta2t	UCQ5eqbQlsxzv1H9B0_8oDqw
49	Donegal Danny	Ronnie Drew	The Best of Ronnie Drew	INDIFFERENT	UvnQZ3XsDtY	MPREb_07fCj78DF1x	UCXfsTpz8VseMb6DdqdSwtKA
53	Shoot out the Lights	Richard And Linda Thompson	Shoot Out The Lights	INDIFFERENT	2ljITeqfSQw	MPREb_IXGgXHPVh8Y	UCmse8BInIJlDPsd4VifzOMQ
38	At the Purchaser's Option	Rhiannon Giddens	Freedom Highway	INDIFFERENT	5-YVJ8I4FaI	MPREb_sVguZqRckH7	UCCqyrsbVUeY1Jnfpu4K5uzA
26	Ringing of Revolution	Phil Ochs	There But For Fortune	INDIFFERENT	wa6Ex4Shxes	MPREb_6st84kOV751	UCTHgiquGC31PdI8czIPtdJg
10	Dear Mr. President (feat. Indigo Girls)	P!NK	I'm Not Dead	INDIFFERENT	gcMtvAjcTqo	MPREb_dVpIH5NBAUD	UCUlTyoiUjykZj7ZReC0bF0g
23	Family	Noah Gundersen	Family	INDIFFERENT	zgoarNJC-Tw	MPREb_fjocWJvJgtw	UCHTyKylSvUgnWVWeuIkKtvg
94	Lord Daniel	Nimrod Workman	I Want To Go Where Things Are Beautiful	INDIFFERENT	2UV-twaKAV4	MPREb_Hm8rAX6uH8B	UCnYqcx3OfNe9keqDQR78SsQ
74	Hanging On A Star	Nick Drake	Made To Love Magic	INDIFFERENT	ikocOSQW_9M	MPREb_QqcRts82Ndh	UCiryJZISyBldwm9ocAE-QfQ
8	Avalon Blues	Mississippi John Hurt	Avalon Blues: The Complete 1928 Okeh Recordings	INDIFFERENT	aBDMR5kVujU	MPREb_j6IbU8BntlK	UCDEcORxYIZA2yV7UjlBIuEg
7	The Tea Song	Michael Hurley	First Songs	INDIFFERENT	5TOrbkhOmDA	MPREb_i1npt2cqR1i	UCYPfcZXpSwc0yPc1cU55NSg
52	Silver Eagle	Mark Knopfler	Tracker	INDIFFERENT	kpVTlKEZmu0	MPREb_gZpzo4UduOU	UC4HkiAeN0bIG3sgf8Mb-gNQ
12	WAITING FOR YOU	MONO	22	INDIFFERENT	tOZoAsJO00w	MPREb_eG6rD9xmTfx	UCX5iBWQUuWcNprDylKgPWmQ
46	Scorn Not His Simplicity	Luke Kelly	The Performer	INDIFFERENT	lB67dm16pG0	MPREb_SrMWJxYEt5n	UCPVsCOom-3VWgFQWqZSx7ug
64	Flowers	Lisa Hannigan	The Virtues (Television Series Soundtrack)	INDIFFERENT	9T1XJ9VtRic	MPREb_nbfCW4vGeBg	UCN9tPSb36MMaavi3wEefV6w
45	People	Libianca	People	INDIFFERENT	4AK30HvoIRk	MPREb_WhMLVC3fvER	UCH4V8WMm-yusVN1hkbJ8CEg
65	Chelsea Hotel #2	Leonard Cohen	The Best Of Leonard Cohen	INDIFFERENT	EhaPHtVUaX4	MPREb_U1h38MHGNpa	UCWVX22z2KlJCQ0XqtfHIH7w
78	What Did the Music Sound Like	Lea Thomas	Mirrors to the Sun	INDIFFERENT	SI89dLBsTYo	MPREb_p9nsBdhg6kl	UC6EWqzodSGXuaA6mJ6pA0yw
44	Fields of Gold	Katie Melua	Ultimate Collection	INDIFFERENT	kO8bLBQkGi4	MPREb_NHrVFF5R3uo	UCgaW6qOriXkWngIK-7WGtWA
95	The Redtail Hawk	Kate Wolf	Back Roads	INDIFFERENT	59NKSPIkfpM	MPREb_1831W4lnO6E	UC1GcgNGTtSFK_WaW4sxYXQw
27	Ballad Of A Thin Man (In The Style Of Bob Dylan)	Karaoke - Ameritz	Karaoke - Rock For Boys Vol.52	INDIFFERENT	lnJ9Fzn_wMw	MPREb_u2Asv1iqDFw	UCCaSQCP_94Jfot06fESc2Qg
32	Love, Try Not To Let Go	Julia Jacklin	PRE PLEASURE	INDIFFERENT	_WWlM7tCg0c	MPREb_0wkqM9DMr1C	UCypJMo2Ed63_4gvbtwkrgVw
50	I Was Neon	Julia Jacklin	PRE PLEASURE	INDIFFERENT	Kd9EqoyqxTk	MPREb_0wkqM9DMr1C	UCypJMo2Ed63_4gvbtwkrgVw
24	Build a Wall (OurVinyl Sessions)	Josh Okeefe	Josh Okeefe | OurVinyl Sessions	INDIFFERENT	tDh6OQGHDdQ	MPREb_CKfjDh6moS5	UCSKxe1Val7m0x8ZxgZ-gpdA
13	The Ballad of Ira Hayes	Johnny Cash	Bitter Tears: Johnny Cash Sings Ballads Of The American Indian	INDIFFERENT	tvUi5yGjJbY	MPREb_QIcWmSLITjx	UCiGs21G3KeE2tpbbMPzn9Qg
55	The L&N Don't Stop Here Anymore	Johnny Cash	Silver	INDIFFERENT	leARiyb_sgk	MPREb_u63RAiGA49Q	UCiGs21G3KeE2tpbbMPzn9Qg
34	Sam Stone (Live)	John Prine	On The Run	INDIFFERENT	T3AGQxXlYPQ	MPREb_R8qPQyefDRj	UClIcMOmbAI3puJ0jb37UbHw
60	For Baby (For Bobbie)	John Denver	Rocky Mountain High	INDIFFERENT	S6hZ7-PU-wY	MPREb_RJDJ7BNV9Fk	UCV8ZtASJ8X9ZwX3r1Dsei0w
87	Hymn #101	Joe Pug	Nation of Heat EP	INDIFFERENT	HxG17ZHK7xk	MPREb_oalmiLya26B	UCal_2xQJhHiIS8S_utLX4_Q
5	February Prorated Rent	Joe Kaplow	Sending Money And Stems	INDIFFERENT	0yr64veFSaE	MPREb_WPsn8LXQUj8	UCcrFqq5jOawnZuwScmhGOSQ
