title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Tenkyuu	Zomby	Ultra	LIKE	gcYJbN6y_rU	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Reflection	Zomby	Ultra	LIKE	TJ4YzyLNwEY	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Her	Zomby	Ultra	LIKE	8KWNmYGLR1Y	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Glass	Zomby	Ultra	LIKE	Gklq9xNGltA	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Gravedigger's Chant	Zeal & Ardor	Stranger Fruit	LIKE	9DMB0IS2yvU	MPREb_Ex0Yxpa9ozl	UCwedr81eI3Qqe_mi9veCPow	ym 2010s late mb albums p4
Noid	Yves Tumor	Safe In The Hands of Love	LIKE	_qIq2Vju5_I	MPREb_K26fVuiG8bq	UC42tK0ySS5GfdaN-c6acQcA	ym 2010s late mb albums p4
Licking An Orchid (feat. James K)	Yves Tumor	Safe In The Hands of Love	LIKE	_nYKT2XbHVM	MPREb_K26fVuiG8bq	UC42tK0ySS5GfdaN-c6acQcA	ym 2010s late mb albums p4
Honesty	Yves Tumor	Safe In The Hands of Love	LIKE	-C-5-sgbE6w	MPREb_K26fVuiG8bq	UC42tK0ySS5GfdaN-c6acQcA	ym 2010s late mb albums p4
Faith In Nothing Except In Salvation	Yves Tumor	Safe In The Hands of Love	LIKE	hrwHIJOEg7g	MPREb_K26fVuiG8bq	UC42tK0ySS5GfdaN-c6acQcA	ym 2010s late mb albums p4
Yo Chavez	Yussef Kamaal	Black Focus	LIKE	YMJIIppgZ7o	MPREb_M7QWEt3hckg	UCCNsAuss6vs3IdLChZ3Bo9g	ym 2010s late mb albums p4
Strings of Light	Yussef Kamaal	Black Focus	LIKE	SDQkyXsNFhE	MPREb_M7QWEt3hckg	UCCNsAuss6vs3IdLChZ3Bo9g	ym 2010s late mb albums p4
Mansur's Message	Yussef Kamaal	Black Focus	LIKE	4jGFt4wjfzE	MPREb_M7QWEt3hckg	UCCNsAuss6vs3IdLChZ3Bo9g	ym 2010s late mb albums p4
Lowrider	Yussef Kamaal	Black Focus	LIKE	PiSxqWCIMcY	MPREb_M7QWEt3hckg	UCCNsAuss6vs3IdLChZ3Bo9g	ym 2010s late mb albums p4
Black Focus	Yussef Kamaal	Black Focus	LIKE	DwZiRMoOM0M	MPREb_M7QWEt3hckg	UCCNsAuss6vs3IdLChZ3Bo9g	ym 2010s late mb albums p4
Up	Young Thug	Slime Season 2	LIKE	Tg-suuDfQWU	MPREb_guD9vWGGgNf	UCm6WwhIkHJFRGQd7ttnr9lQ	ym 2010s late mb albums p4
Phoenix	Young Thug	Slime Season 2	LIKE	fvaBqCuk4pA	MPREb_guD9vWGGgNf	UCm6WwhIkHJFRGQd7ttnr9lQ	ym 2010s late mb albums p4
Mind Right	Young Thug	Slime Season 2	LIKE	J-_iitH0lNc	MPREb_guD9vWGGgNf	UCm6WwhIkHJFRGQd7ttnr9lQ	ym 2010s late mb albums p4
Wanna Be Me	Young Thug	Slime Season	LIKE	OXbSfY0GtjU	MPREb_Iegl8Ag7WOa	UCm6WwhIkHJFRGQd7ttnr9lQ	ym 2010s late mb albums p4
Undone	µ-Ziq	Challenge Me Foolish	INDIFFERENT	aq3dMFPZ76g	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Sad Inlay (feat. Kazumi)	µ-Ziq	Challenge Me Foolish	INDIFFERENT	-2tfhuIXNeY	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Robin Hood Gate	µ-Ziq	Challenge Me Foolish	INDIFFERENT	nPFb4U--r1w	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Playbox	µ-Ziq	Challenge Me Foolish	INDIFFERENT	2_5yMSfa__o	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Perhaps	µ-Ziq	Challenge Me Foolish	INDIFFERENT	8ZTvoX8Dzbk	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Perfame	µ-Ziq	Challenge Me Foolish	INDIFFERENT	LQyhBtdGwnc	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Peek Freans	µ-Ziq	Challenge Me Foolish	INDIFFERENT	SUXmH593z9k	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Lexicon (feat. Kazumi)	µ-Ziq	Challenge Me Foolish	INDIFFERENT	tqpvYR85eTU	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Inclement	µ-Ziq	Challenge Me Foolish	INDIFFERENT	2CfdJrYmXXM	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Durian (feat. Kazumi)	µ-Ziq	Challenge Me Foolish	INDIFFERENT	ApWO9euDgMw	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
DoDaDu (feat. Kazumi)	µ-Ziq	Challenge Me Foolish	INDIFFERENT	h7xeZJyQSF4	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Challenge Me Foolish (feat. Kazumi)	µ-Ziq	Challenge Me Foolish	INDIFFERENT	dWboK1Csl5M	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Ceiling	µ-Ziq	Challenge Me Foolish	INDIFFERENT	icfdhP6DeKU	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
Bassbins	µ-Ziq	Challenge Me Foolish	INDIFFERENT	fEF2vPxcorc	MPREb_RCgR7HnsId4	UC7IoxqTlXj7Kky2eW3Hnvpg	ym 2010s late mb albums p4
S.D.Y.F.	Zomby & Rezzett	Ultra	INDIFFERENT	FyGL_RxeLbA	MPREb_rGjnPAehNJV		ym 2010s late mb albums p4
Yeti	Zomby	Ultra	INDIFFERENT	edAXQiYgcew	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Thaw	Zomby	Ultra	INDIFFERENT	Wb8MsFiINsk	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Sweetz	Zomby	Ultra	INDIFFERENT	OpuztSjsdFg	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Quandary	Zomby	Ultra	INDIFFERENT	Jz6Zkd3mu1o	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
I	Zomby	Ultra	INDIFFERENT	AUh-sQ6Ga1g	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Freeze	Zomby	Ultra	INDIFFERENT	wQsyPc95YvA	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Fly 2	Zomby	Ultra	INDIFFERENT	s5ZX8sB9NMs	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
E.S.P.	Zomby	Ultra	INDIFFERENT	5bgSxTCO3OU	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Burst	Zomby	Ultra	INDIFFERENT	wZE_Ddt_-bA	MPREb_rGjnPAehNJV	UCOYlATyfI4ceyExJblL2KCw	ym 2010s late mb albums p4
Witness	Zola Jesus	Okovi	INDIFFERENT	mJAZulU9ZJo	MPREb_17OPlbs85aE	UCRrk2NgOoQXi97f86fYj5nA	ym 2010s late mb albums p4
Wiseblood	Zola Jesus	Okovi	INDIFFERENT	o2pUNxDenG0	MPREb_17OPlbs85aE	UCRrk2NgOoQXi97f86fYj5nA	ym 2010s late mb albums p4
Veka	Zola Jesus	Okovi	INDIFFERENT	gIrKxrmgrs8	MPREb_17OPlbs85aE	UCRrk2NgOoQXi97f86fYj5nA	ym 2010s late mb albums p4
Soak	Zola Jesus	Okovi	INDIFFERENT	NNMcHP-b-DU	MPREb_17OPlbs85aE	UCRrk2NgOoQXi97f86fYj5nA	ym 2010s late mb albums p4
Siphon	Zola Jesus	Okovi	INDIFFERENT	-DcRtEWxrCI	MPREb_17OPlbs85aE	UCRrk2NgOoQXi97f86fYj5nA	ym 2010s late mb albums p4
Remains	Zola Jesus	Okovi	INDIFFERENT	2bOboU0UbP8	MPREb_17OPlbs85aE	UCRrk2NgOoQXi97f86fYj5nA	ym 2010s late mb albums p4
