	title	artist	album	likeStatus	duration	videoId	albumId	artistId
289	Cocola	Weast	About You E.P.	LIKE	6:22	5-O-RN6EPxM	MPREb_xHIUdYNTmcm	
112	Morning Shift	Project Pablo	Scented Trip	LIKE	6:21	_vqQsl1Jd_Q	MPREb_IzZP78r2TEE	UCfs8MUK10NUHXQ-J5zfDqzA
5	1992	No_4mat	1992	LIKE	6:45	14CGp0VF2TU	MPREb_l0QVsPKnfq6	UCyboRyVs_hH6d9hrikUbZrg
92	Woman To Woman	Moomin	A Minor Thought	LIKE	5:34	RqXpkAvywy8	MPREb_8DiKMteC1PG	UC9qAVolarFPCzrIJ0GeNh3A
79	Bad Kingdom (DJ Koze Remix)	Moderat	Bad Kingdom / DJ Koze Remix & Robag Wruhme Edit	LIKE	8:15	JzptYs5goU0	MPREb_mAbes3aoqZZ	UCyYRmdKDlL6o8aqhw_pVVZQ
142	Grind	Les Sins	Grind / Prelims	LIKE	5:18	-mOu83jf-QY	MPREb_hIw2iJ5GGA0	UCqEJLgM3hWuJTPLwm8E5W0Q
150	This must be illegal	Leo Pol	Uniile 2	LIKE	7:40	f6Md1x08Q4s	MPREb_jvA9YzsBrdW	UCu0aPQ84ADQepz2wV5DrKpQ
25	Les Mur	Laurence Guy	Les Mur	LIKE	6:50	KMQphQP1lbE	MPREb_QoiULImLG33	UCHFCBxMRv-68aB3J86EqYzQ
18	SS Anne	JVXTA	Orange Islands	LIKE	8:17	Xr6iGO06vL0	MPREb_7nMURU9S8gO	UCtYu2uJBVkEZ1-uAWlno-zA
304	What To Do (&ME Remix)	Guy Gerber	What to Do (Remixes)	LIKE	8:25	b71jQ4Mdr6k	MPREb_lwa0qZJoRWl	UC58iutVLEAr6rN4YD2WNqkg
91	Late Night	Foals	Holy Fire	LIKE	5:28	gY5pCvBZ2J8	MPREb_wsyLVbdm7oe	UCKbSM-2Qu8hCdLDdzpFa0eQ
51	U	DJ Seinfeld	Time Spent Away From U	LIKE	6:09	6F6Sxrd7rw4	MPREb_s9ztEYb1b4q	UCshOz0mzWg4enVtjm-Dk6rw
