title	artist	album	likeStatus	videoId	albumId	artistId	playlists
I See You	Toots & The Maytals	In The Dark	LIKE	m-60xJNLpJM	MPREb_2lGfPUdAHJJ	UC2863SnaB0ZHk7G9KwjGvMA	xr reggae albums
Welcome to the Machine	Pink Floyd	Wish You Were Here 50	LIKE	mPhlkHaVkkg	MPREb_dBWyBJByian	UCO6LS_5W7vqG9mALDNzSFug	xr reggae albums
Shine On You Crazy Diamond (Pts. 6-9)	Pink Floyd	Wish You Were Here 50	LIKE	AvaYKxBgT1M	MPREb_dBWyBJByian	UCO6LS_5W7vqG9mALDNzSFug	xr reggae albums
Shine On You Crazy Diamond (Pts. 1-5)	Pink Floyd	Wish You Were Here 50	LIKE	vqoLcKB-eOQ	MPREb_dBWyBJByian	UCO6LS_5W7vqG9mALDNzSFug	xr reggae albums
Have a Cigar	Pink Floyd	A Foot in the Door: The Best of Pink Floyd	LIKE	NJKE-ab6v6Q	MPREb_gxgAGZK3dd1	UCO6LS_5W7vqG9mALDNzSFug	xr reggae albums
New Day	10 Ft. Ganja Plant	Hillside Airstrip	LIKE	URd4STFpYXE	MPREb_9e7zEfiAedk	UCuAjPKVFBh-xOHxPxVLvHpg	xr reggae albums
Engine Trouble	10 Ft. Ganja Plant	Bass Chalice	LIKE	7L9sXSHa9y0	MPREb_oKMscXHDIhT	UCuAjPKVFBh-xOHxPxVLvHpg	xr reggae albums
Bass Chalice	10 Ft. Ganja Plant	Bass Chalice	LIKE	88V6x0-XqCk	MPREb_oKMscXHDIhT	UCuAjPKVFBh-xOHxPxVLvHpg	xr reggae albums
Dub That Gun	Voice Of Progress	Fire House Dub, Volume 1, Sip a Cup Meets Negus Roots	INDIFFERENT	1txunwxyRv8	MPREb_VXhLsOk8Z50	UC1CXl8R0IzjBvNKTJIJ7ZpA	xr reggae albums
Conductor of Dub	Voice Of Progress	Fire House Dub, Volume 1, Sip a Cup Meets Negus Roots	INDIFFERENT	hk_dxhlGvQQ	MPREb_VXhLsOk8Z50	UC1CXl8R0IzjBvNKTJIJ7ZpA	xr reggae albums
Yallas (Dub Version)	Version	Scientist: The Dub Album They Didn't Want You to Hear	INDIFFERENT	QAjt7nSYLQY	MPREb_T52rouhTG87	UCoa1Numpemt07vzAIt9Yleg	xr reggae albums
Where Wicked Gonna (Dub Version)	Version	Scientist: The Dub Album They Didn't Want You to Hear	INDIFFERENT	UFX9uCpW0wI	MPREb_T52rouhTG87	UCoa1Numpemt07vzAIt9Yleg	xr reggae albums
Slave Master (Dub Version)	Version	Scientist: The Dub Album They Didn't Want You to Hear	INDIFFERENT	QPYz5YsstD0	MPREb_T52rouhTG87	UCoa1Numpemt07vzAIt9Yleg	xr reggae albums
School Days (Dub Version)	Version	Scientist: The Dub Album They Didn't Want You to Hear	INDIFFERENT	tSawhBwDOVg	MPREb_T52rouhTG87	UCoa1Numpemt07vzAIt9Yleg	xr reggae albums
