	title	artist	album	likeStatus	duration	videoId	albumId	artistId
380	a long pointless goodbye to no one	north wind and the sun	a long pointless goodbye to no one	INDIFFERENT	3:10	9uIaoVjG4Tk	MPREb_mZxIElVCQWX	UCRVTy0e5uppMDph81n8q3Vg
11	I Thank You (2003 Remaster)	ZZ Top	Chrome, Smoke & BBQ	INDIFFERENT	3:24	5TTbwJ1kIQ0	MPREb_uGBHKPEXQWy	UC_Us2Zqt4ovGtdXKmws60mw
59	Waitin' for the Bus (2006 Remaster)	ZZ Top	Tres Hombres	INDIFFERENT	2:54	wnXSzgNe4xE	MPREb_IujTCHDOoVC	UC_Us2Zqt4ovGtdXKmws60mw
191	Got Me Under Pressure (2008 Remaster)	ZZ Top	Eliminator	INDIFFERENT	4:04	qFA2189rkVY	MPREb_dAd7tpgnjCU	UC_Us2Zqt4ovGtdXKmws60mw
217	(Somebody Else Been) Shaking Your Tree	ZZ Top	The ZZ Top Sixpack	INDIFFERENT	2:30	a1wqf10ms1k	MPREb_tPeKMT23rfC	UC_Us2Zqt4ovGtdXKmws60mw
266	Down Brownie	ZZ Top	Rio Grande Mud	INDIFFERENT	2:31	-fNqKulIZNM	MPREb_nOYpjM1PS28	UC_Us2Zqt4ovGtdXKmws60mw
292	Rhythmeen	ZZ Top	Rhythmeen	INDIFFERENT	3:53	xNvHOekLpXo	MPREb_tLvohdcxtnE	UC_Us2Zqt4ovGtdXKmws60mw
468	La Grange	ZZ Top	The ZZ Top Sixpack	INDIFFERENT	3:55	UKK3-2Ig7Ng	MPREb_tPeKMT23rfC	UC_Us2Zqt4ovGtdXKmws60mw
148	Woodchopper's Ball	Woody Herman And His Orchestra	Blues On Parade	INDIFFERENT	3:15	0WKYIroIFwc	MPREb_3lVkbTSd0oC	UCwXcw8ySG0ChpvgC8CJL0RQ
415	Writing In The Sky (Katrina)	Willie King	One Love	INDIFFERENT	9:29	FpjA7z7oaIA	MPREb_lCAvQihfVbH	UCe__bQp10NsELbPeTqva1Sg
397	Oh, Pretty Woman	Wicked Rumble	Blues Meets Metal	INDIFFERENT	3:56	yZQKepd7BSM	MPREb_oPKQwYqHdq8	UCm15AuKDZQeLHHt10Iz6G5Q
83	Speed of Light	What the Frnk	Speed of Light	INDIFFERENT	3:57	NMgqVKJzfF0	MPREb_YPu1fbamOWy	UC3Q33J_xy2CV81-P05byA_A
