	title	artist	album	likeStatus	duration	videoId	albumId	artistId
12	Do Ya Bad	Yung Joc	New Joc City	INDIFFERENT	4:11	GUOsi21pu20	MPREb_pcMAdLkOQEh	UCTxhMfO9OEsSW4rt4dJqJvQ
20	Hear Me Coming	Yung Joc	New Joc City	INDIFFERENT	3:58	UrIWfHFgTVI	MPREb_pcMAdLkOQEh	UCTxhMfO9OEsSW4rt4dJqJvQ
1	Go Getta (feat. R. Kelly)	Young Jeezy	The Inspiration	INDIFFERENT	3:49	EJPFTrPz918	MPREb_qpslOkbb5eG	UCpo3AnV4YNbdNhbbscuB46w
3	Gangsta Music	Young Jeezy	Let’s Get It: Thug Motivation 101 (Deluxe Edition)	INDIFFERENT	4:02	9UYqwTmpjY4	MPREb_RFYtDNs8VCd	UCpo3AnV4YNbdNhbbscuB46w
31	Shoulder Lean	Young Dro and Dj Drama	Day One (Gangsta Grillz)	INDIFFERENT	4:19	APAv2GeO-Jg	MPREb_44evuT8nIoL	UCuEXWfCCdLoyqfuqRXbibAw
18	Rubberband Banks	Young Dro	Best Thang Smokin'	INDIFFERENT	4:50	OS3A8QAV1LQ	MPREb_0ynmcLHzTmh	UCuEXWfCCdLoyqfuqRXbibAw
24	Say I Yi Yi	Ying Yang Twins	Alley: The Return of the Ying Yang Twins	INDIFFERENT	4:33	VA9W_vYsnfk	MPREb_kQte7pyQx1x	UCCp8EyM33-__F6a3cTUZgag
29	White Girl	U.S.D.A.	"Young Jeezy Presents U.S.D.A.: ""Cold Summer"" The Authorized Mixtape"	INDIFFERENT	3:55	AoX6kz_Z5vI	MPREb_dKIavlKGfwl	UCLO6YSIH4k_NJP0Vr3YlkDw
7	Hit the Floor (feat. Pitbull)	Twista	The Day After	INDIFFERENT	3:38	L_BjrYvw9Lg	MPREb_0MBL4bAoZFe	UC1GtH-7UdrHhYqU2bjIPovQ
33	Creep Fast (feat. T-Pain)	Twista	Adrenaline Rush 2007	INDIFFERENT	3:32	XjztU1qtgpc	MPREb_007KWoAFCbk	UC1GtH-7UdrHhYqU2bjIPovQ
8	Boy Looka Here	Rich Boy	Rich Boy	INDIFFERENT	3:51	PATA09L_b-I	MPREb_aMbjtflRiYU	UCWgOzZ_6xDxB4sKmpv8GKMQ
9	Plenty Money	Plies	Da REAList	INDIFFERENT	3:55	bmZgQFOA53E	MPREb_Ff5AaenlRcg	UC_npsXFVaSfFh4sb9Acz9zA
22	Runnin My Momma Crazy	Plies	The Real Testament	INDIFFERENT	4:15	F06KQk1SocY	MPREb_PNkt9craVqx	UC_npsXFVaSfFh4sb9Acz9zA
19	Vica Versa	Pastor Troy	Face Off	INDIFFERENT	4:23	NkFYRjUcwIg	MPREb_WmRFhAu9L6C	UCjhvnAE08zqgaC2_tCXV9BQ
6	I'm a King	P$C	25 To Life	INDIFFERENT	3:33	1MGWFjsoxhk	MPREb_4NLVZofXM8o	UCBsKYG0GKKkpgmy0PBtPa9Q
4	Real Big	Mannie Fresh	The Mind Of Mannie Fresh	INDIFFERENT	3:48	ASe5qP2_Ets	MPREb_oCk486P6Pzj	UCxPDpk8fxOD68iIDGlwSIJg
