	title	artist	album	likeStatus	videoId	albumId	artistId
17	14:31	Global Communication	76:14	LIKE	SlxTlBPvJD8	MPREb_6gFEvY2oaxO	UCkfA98Bc1omyHghm33Stj3Q
18	The Land Between Solar Systems	múm	Finally We Are No One	INDIFFERENT	kOrv7_SMq2g	MPREb_NU8wLUghKuh	UC3fHor1Rfy3i7tZ-DygPaeA
23	Windmills	Toad The Wet Sprocket	Dulcinea	INDIFFERENT	shueIezwq80	MPREb_ODpPBRWyJ79	UCtAE324W6BsNA8UQUtapXFw
0	Love Me All the Time	Thee Shams	Please Yourself	INDIFFERENT	BygOf2faiM8	MPREb_f3JrmKoSyUM	UCsqUehCus8GmZx_9XfQeIew
4	Tranquility	Stellardrone	Echoes	INDIFFERENT	gY32CQ4NbT4	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
5	Stardome	Stellardrone	Echoes	INDIFFERENT	yi6YpOAeNlw	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
6	Penumbra	Stellardrone	Echoes	INDIFFERENT	HyCHohKzjXY	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
9	Satellite	Stellardrone	Echoes	INDIFFERENT	WxV8aHg-FeQ	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
10	Mars (Bonus)	Stellardrone	Echoes	INDIFFERENT	28kfz4tJoy4	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
11	Nightscape	Stellardrone	Echoes	INDIFFERENT	JFMV_O1OYB8	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
12	Gravitation	Stellardrone	Echoes	INDIFFERENT	lW6yhxRtVN8	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
13	Aurora	Stellardrone	Echoes	INDIFFERENT	pFzZR1E6p4I	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
14	Endeavour	Stellardrone	Echoes	INDIFFERENT	x8RuHcYjKFk	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
24	Galaxies	Stellardrone	Echoes	INDIFFERENT	zXoY7PDtLCk	MPREb_6aeXxBR17i9	UCLudkhjWHjTE95LWYZGDPMQ
8	Alpha Waves	Sophia Rain	Binaural Beats Deep Sleep: Asmr Rain Sounds, Binaural Beats, Isochronic Tones, Theta waves, Alpha Waves and Ambient Music For Sleeping, Relaxation, Stress Relief, Brainwave Entrainment, Sleeping Music, Sleep Music and Music To Cure Insomnia	INDIFFERENT	ITpagmdVNN0	MPREb_WxjZtBh1S8m	UCNcmxs41Q8osb5OyeKnT2eg
16	'Til We Meet Again (Bonus Track)	Roger Joseph Manning, Jr.	The Land of Pure Imagination (Deluxe Edition)	INDIFFERENT	3r0LFND3-BY	MPREb_HMMexb7pvEp	UCU5_1M8q4STuPM42Qt4pzZg
33	Ocean and Me	River Roots	River Roots	INDIFFERENT	gINQwh3gxTg	MPREb_XmnHBf1NJyC	UCjEbp6BRb_X9uVwAHg6gKxA
22	Asleep On A Train	Radical Face	Ghost	INDIFFERENT	2YoEPmDOg-M	MPREb_JuvjD9nCgRI	UCq4mJcl-ac030u3kbn9RP-A
