title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Going Down the Road Feeling Bad (feat. Cisco Houston & Sonny Terry)	Woody Guthrie	Woody Guthrie Sings Folk Songs, Vol. 2	LIKE	pTHBn5XOJIA	MPREb_mUoPtokBlNI	UCgbCJIqwRQbo8xuVWvQFqYg	folk 1960s
Goin' Down This Road Feelin' Bad	Woody Guthrie	The Music Never Stopped: Roots Of The Grateful Dead	LIKE	JSWg-YNsyH8	MPREb_4mzOUdRycmu	UCgbCJIqwRQbo8xuVWvQFqYg	folk 1960s
You Don't Love Me	Willie Cobbs	The Big Push	LIKE	RGkN77Qq6OM	MPREb_4QC2sqgnKqi	UCb2eQSBvppEl3spiPkZzXsw	folk 1960s
You Don't Love Me	Willie Cobbs	Super Rare Electric Blues '60s Era	LIKE	1dhAjn7uymc	MPREb_uGmna1nhvDP	UCb2eQSBvppEl3spiPkZzXsw	folk 1960s
You Don't Love Me	Willie Cobbs	Blues Guitar Blasters, Vol. 2	LIKE	skjFuJEafzU	MPREb_6mcPxdWxXgZ	UCb2eQSBvppEl3spiPkZzXsw	folk 1960s
Drop Down Mama	Tom Rush	Tom Rush	LIKE	ENvGqL0gkfE	MPREb_MSbSaV7PdLJ	UCFM797QRF-AQyJKB2Flodfg	folk 1960s
The Last Thing on My Mind	Tom Paxton	Ramblin' Boy	LIKE	4Pn7ukdPSQ4	MPREb_5ZEIEheEhwf	UCx8WMVnWlEd9Hzid-8QbQ7A	folk 1960s
If I Were A Carpenter	Tim Hardin	Tim Hardin 2 (Expanded Edition)	LIKE	yDfzp89NTSU	MPREb_YSy3aPa2mL5	UC6nPz4RBo67fOxdQlmb_lFQ	folk 1960s
Reason To Believe	Tim Hardin	Tim Hardin 1	LIKE	dUWZw8uDak4	MPREb_bfNXxFtH1C6	UC6nPz4RBo67fOxdQlmb_lFQ	folk 1960s
Simple Song of Freedom	Tim Hardin	Simple Songs Of Freedom:  The Tim Hardin Collection	LIKE	sbRWiWcPnMQ	MPREb_xlcl0VoFU71	UC6nPz4RBo67fOxdQlmb_lFQ	folk 1960s
If I Were A Carpenter	Tim Hardin	Hang On To A Dream: The Verve Recordings	LIKE	3s7mh_Uda6c	MPREb_nq2PDhbqWu8	UC6nPz4RBo67fOxdQlmb_lFQ	folk 1960s
No Man Can Find the War	Tim Buckley	Goodbye And Hello	LIKE	b8Y-Kiqz-4g	MPREb_lgX4UwZSvTg	UCaqYTSv6yh0neSRnvz7nH7w	folk 1960s
I Never Asked to Be Your Mountain	Tim Buckley	Goodbye And Hello	LIKE	4n3jgpBdOXE	MPREb_lgX4UwZSvTg	UCaqYTSv6yh0neSRnvz7nH7w	folk 1960s
Goodbye and Hello	Tim Buckley	Goodbye And Hello	LIKE	QYFlij-rD9o	MPREb_lgX4UwZSvTg	UCaqYTSv6yh0neSRnvz7nH7w	folk 1960s
Get Together	The Youngbloods	The Youngbloods	LIKE	_rxvU1wkyec	MPREb_KTyDMZOnwpL	UC3meSti7--o4rGcYueDQ24g	folk 1960s
Sunlight	The Youngbloods	Elephant Mountain	LIKE	8jgttWaKBbQ	MPREb_UXygQwp2zlY	UC3meSti7--o4rGcYueDQ24g	folk 1960s
You Baby (Mono)	The Turtles	You Baby / Let Me Be	LIKE	PC1ZPbqQuYI	MPREb_LvbzY9CuDzK	UCyaLZJOfKI9L4MQRfy65Psg	folk 1960s
It Ain't Me Babe	The Turtles	It Ain't Me Babe (Deluxe Version)	LIKE	7Q0JXbcr8jU	MPREb_IkZRV6s7E0V	UCyaLZJOfKI9L4MQRfy65Psg	folk 1960s
It Ain't Me Babe (Mono)	The Turtles	It Ain't Me Babe	LIKE	GqImgYuRlY0	MPREb_30jNqH3zoiN	UCyaLZJOfKI9L4MQRfy65Psg	folk 1960s
Walk Right In	The Rooftop Singers	Vanguard Folk Sampler	LIKE	yDUMImLjYss	MPREb_LS4tZ8aiCqO	UCC1cy7ZVAU9VY9WCZHa_pnQ	folk 1960s
Monday, Monday (Single Version)	The Mamas & The Papas	If You Can Believe Your Eyes And Ears	LIKE	VsIjOKCxRSE	MPREb_NBNM5ECPZE3	UCUifbmzuPtWDjyefmmIWzFA	folk 1960s
Got A Feelin'	The Mamas & The Papas	If You Can Believe Your Eyes And Ears	LIKE	Wmf5EwnkjDs	MPREb_NBNM5ECPZE3	UCUifbmzuPtWDjyefmmIWzFA	folk 1960s
California Dreamin'	The Mamas & The Papas	If You Can Believe Your Eyes And Ears	LIKE	K59mWngm4jQ	MPREb_NBNM5ECPZE3	UCUifbmzuPtWDjyefmmIWzFA	folk 1960s
Got A Feelin'	The Mamas & The Papas	If You Can Believe Your Eyes & Ears	LIKE	G33-DQT_OVM	MPREb_2wUvSh1QUTi	UCUifbmzuPtWDjyefmmIWzFA	folk 1960s
Go Where You Wanna Go	The Mamas & The Papas	If You Can Believe Your Eyes & Ears	LIKE	qXO_Eby0ZgQ	MPREb_2wUvSh1QUTi	UCUifbmzuPtWDjyefmmIWzFA	folk 1960s
California Dreamin' (Single Version)	The Mamas & The Papas	If You Can Believe Your Eyes & Ears	LIKE	oU6uUEwZ8FM	MPREb_2wUvSh1QUTi	UCUifbmzuPtWDjyefmmIWzFA	folk 1960s
The Other Side Of This Life	The Lovin' Spoonful	Do you Believe In Magic	LIKE	gVJdkm8qY_I	MPREb_4IIYsfBMPZK	UCgTe55AB4dqeMMVgVZ-qQnQ	folk 1960s
Do You Believe in Magic?	The Lovin' Spoonful	Do you Believe In Magic	LIKE	AO0akwvUh_c	MPREb_4IIYsfBMPZK	UCgTe55AB4dqeMMVgVZ-qQnQ	folk 1960s
Daydream	The Lovin' Spoonful	Daydream	LIKE	KSZZ5vEkM4o	MPREb_izlcz56t3HV	UCgTe55AB4dqeMMVgVZ-qQnQ	folk 1960s
Tom Dooley	The Kingston Trio	The Kingston Trio	LIKE	I8grIno58BM	MPREb_xKMq1Y4xV44	UC-hN1E13BXX05U7Z3ReN54g	folk 1960s
Where Have All The Flowers Gone?	The Kingston Trio	The Capitol Collector's Series	LIKE	LkTXcwc3zvk	MPREb_R1FbtgFP02v	UC-hN1E13BXX05U7Z3ReN54g	folk 1960s
The Very Last Day (2003 Remaster)	The Hollies	Greatest Hits	LIKE	CS_ZH7EnxgM	MPREb_LuZU33AmM4F	UC4lSAGYiQVrDIqE_cQf6GQQ	folk 1960s
Marianne	The Hilltoppers	Present Top in Pops	LIKE	DvI_c6NxABo	MPREb_mhGFPbQSUwJ	UCBxhUDP9CB7XRDzRUcdqxww	folk 1960s
She Sang Hymns out of Tune	The Dillards	Wheatstraw Suite	LIKE	2jonPP45j9c	MPREb_qFJJ4xIYNRz	UCFOndiJ90q9Wegzh8FX5bCg	folk 1960s
My Back Pages	The Byrds	Younger Than Yesterday	LIKE	OADlrLHfYW4	MPREb_TjsnRiFirvO	UCWgHSjTVKbR3z-MKow8OydA	folk 1960s
Draft Morning	The Byrds	The Notorious Byrd Brothers	LIKE	Nbsbh1oj9jk	MPREb_AuMZtPNR7R2	UCWgHSjTVKbR3z-MKow8OydA	folk 1960s
Draft Morning	The Byrds	The Byrds	LIKE	ogOpaSlmHYw	MPREb_QLvPXBgwZvJ	UCWgHSjTVKbR3z-MKow8OydA	folk 1960s
I Knew I'd Want You	The Byrds	Preflyte	LIKE	e53RogF5uow	MPREb_WmhIR6A2MoE	UCWgHSjTVKbR3z-MKow8OydA	folk 1960s
Mr. Tambourine Man	The Byrds	Mr. Tambourine Man	LIKE	ncSl9ljLsYs	MPREb_L9L05TSnMZf	UCWgHSjTVKbR3z-MKow8OydA	folk 1960s
