title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Beyond The Sea	We Five	You Were On My Mind	INDIFFERENT	IfsNHNszgMA	MPREb_nBQBROWXdkc	UCQtvfNiVOpn-gmRVoIMUYDg	folk 1960s radio
Lemon Tree	Trini Lopez	US Hot 100 Hits of 1965	INDIFFERENT	J8CBM5YAZ4Y	MPREb_kuLtH2pBQwT	UC5cjm_srUZbO2J3mg7evRGQ	folk 1960s radio
Lost My Drivin' Wheel	Tom Rush	Tom Rush	INDIFFERENT	IoNe3R33KFo	MPREb_MSbSaV7PdLJ	UCFM797QRF-AQyJKB2Flodfg	folk 1960s radio
Child's Song	Tom Rush	Tom Rush	INDIFFERENT	E2lcjmUh-6I	MPREb_MSbSaV7PdLJ	UCFM797QRF-AQyJKB2Flodfg	folk 1960s radio
Bottle of Wine	Tom Paxton	The Best Of Tom Paxton: I Can't Help Wonder Wher I'm Bound: The Elektra Years	INDIFFERENT	RCSQJkCBLZE	MPREb_2qQZRxJy6kT	UCx8WMVnWlEd9Hzid-8QbQ7A	folk 1960s radio
Goodnight Irene	The Weavers	The Weavers at Carnegie Hall	INDIFFERENT	stkD0LjO7CI	MPREb_EF3j6XHZglJ	UCrcJ20gQCT-z9GZqXWpFbwQ	folk 1960s radio
Let Me Be (Mono)	The Turtles	It Ain't Me Babe (Deluxe Version)	INDIFFERENT	-Z6zsHICwD4	MPREb_IkZRV6s7E0V	UCyaLZJOfKI9L4MQRfy65Psg	folk 1960s radio
The Banana Boat Song	The Tarriers	The Tarriers	INDIFFERENT	NXa1O-Zju3g	MPREb_FPCJ9bLDlMW	UCUN4-Uxthc2Ba9QNVdr8q7w	folk 1960s radio
Silver Threads And Golden Needles	The Springfields	The Very Best Of	INDIFFERENT	KteOuNeh00o	MPREb_mTwC5qYdYVk	UCk8oXOJasSjZEEcckd0zhew	folk 1960s radio
Don't Let The Rain Come Down (Crooked Little Man)	The Serendipity Singers	Don't Let The Rain Come Down: The Best Of The Serendipity Singers	INDIFFERENT	lDnDVlTtP6Y	MPREb_gfcgUslfS9W	UCy9_gxAIZWtO8Z2lhzMzUog	folk 1960s radio
When Will the Good Apples Fall	The Seekers	The Seekers	INDIFFERENT	D1Xa5wGZTV0	MPREb_OUhw48eDy05	UCcj48pxM96D8MyCL0slr8JA	folk 1960s radio
The Carnival Is Over	The Seekers	The Seekers	INDIFFERENT	YbBG56ehdDs	MPREb_OUhw48eDy05	UCcj48pxM96D8MyCL0slr8JA	folk 1960s radio
Island of Dreams	The Seekers	The Seekers	INDIFFERENT	4x8CJZR3WwM	MPREb_OUhw48eDy05	UCcj48pxM96D8MyCL0slr8JA	folk 1960s radio
A World of Our Own	The Seekers	The Seekers	INDIFFERENT	joIos-1ETsk	MPREb_OUhw48eDy05	UCcj48pxM96D8MyCL0slr8JA	folk 1960s radio
Guantanamera	The Sandpipers	Guantanamera	INDIFFERENT	raC97ouB_2E	MPREb_HVfMQu3Lfyf	UCs6OMrk1xLz0U7p2yvok7Bw	folk 1960s radio
Time	The Pozo-Seco Singers	Time For...The Pozo-Sego Singers: The Complete 1966 Recordings	INDIFFERENT	3YYQEdcMDAg	MPREb_tFgrPltaehB	UCVSfgs8tsexCoXoAh5Q0E6g	folk 1960s radio
Greenback Dollar	The Kingston Trio	The Capitol Years	INDIFFERENT	CdTEiNzWGwE	MPREb_n0oCIHLZ2V5	UC-hN1E13BXX05U7Z3ReN54g	folk 1960s radio
500 Miles	The Journeymen	Capitol Collectors Series	INDIFFERENT	kd7qt2ilIO8	MPREb_bfT0HR5bQUW	UCLsmCQxoXj9Q0d08UTtKxLg	folk 1960s radio
The Very Last Day	The Hollies	Special Collection	INDIFFERENT	0cl5miIjWhs	MPREb_v6dpS718ikT	UC4lSAGYiQVrDIqE_cQf6GQQ	folk 1960s radio
