title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Ain't Talkin' 'Bout Love	Van Halen	Van Halen	LIKE	qtwBFz6lfrY	MPREb_cDMW2GCTyBK	UCPi7wU0ppI6ad7EEpHs7lHg	rock proto metal radio
Action Woman	The Litter	Distortions	LIKE	ft2NHLvaK38	MPREb_NmjTNyLv73O	UCq_J5AhYN1eO2YecNW-WKxQ	rock proto metal radio
Rock and Roll, Hoochie Koo	Johnny Winter	Johnny Winter: A Rock N' Roll Collection	LIKE	ieSShLoVyfk	MPREb_jRJUa84kpIg	UCdGP0Bisu7WfRtZdfuCqQdQ	rock proto metal radio
Angel of the Highway	Zior	Before My Eyes Go Blind: The Complete Recordings	INDIFFERENT	FFZFtLx25sk	MPREb_opuxUElNkez	UC2l9Fy_zGg91gn-K5MJkK6Q	rock proto metal radio
Evil Woman	Yesterday's Children	Yesterday's Children	INDIFFERENT	JbnAK5yGfaw	MPREb_VFjq2wlwjys	UCwwU7gUYARHn0KOWvlcKuRg	rock proto metal radio
Aries	Writing on the Wall	Power of the Picts	INDIFFERENT	5gfztFGb3ZY	MPREb_dSLvrUBt2A3	UCmXL7neJaoFK0dahJpAJq8A	rock proto metal radio
Queen Of Torture	Wishbone Ash	First Light	INDIFFERENT	DAinV50bi54	MPREb_aLrN0rT0JoV	UC8xwMolGNH6dREF2qfUlNoQ	rock proto metal radio
Dear Little Friend	Wind	Kraut Rock Essentials	INDIFFERENT	OblucV8K1k8	MPREb_w1hc69wdKeT	UCL98qi7XUHn6-H8lIYq8rAA	rock proto metal radio
Aunti Christy / Harlow	White Witch	A Spiritual Greeting	INDIFFERENT	9BaYexPBx4k	MPREb_RApHo8hzo6d	UCsB0DmqgF58ZSIH26PHIvzw	rock proto metal radio
Ritual	Warhorse	Outbreak Of Hostilities	INDIFFERENT	EAdo2nVBuTQ	MPREb_7jJ7xJRy4pu	UCjB92ZcOjT7NTt3Ujxtv8wA	rock proto metal radio
You Keep Me Hangin' On	Vanilla Fudge	Then and Now	INDIFFERENT	qLoI0Yos6Gk	MPREb_nDnmPY3bEsV	UCs-4rjvj8nig39RXMZ_cQ5w	rock proto metal radio
Shotgun (Alternative Version)	Vanilla Fudge	Psychedelic Sundae: The Best Of Vanilla Fudge	INDIFFERENT	MvCySzUySrk	MPREb_aLOMEAbkkNG	UCs-4rjvj8nig39RXMZ_cQ5w	rock proto metal radio
I Just Want to Make Love to You	Utopia	Utopia	INDIFFERENT	X-uIIGNzKNY	MPREb_q24z6k2FKM4	UCe1WLwS_ubGWW-8-2SoW4gw	rock proto metal radio
Sweet Lorraine	Uriah Heep	The Magician's Birthday (Expanded Version)	INDIFFERENT	5UP4cyQKD5k	MPREb_YRNVOMrsXtp	UCfDhdXuH4VE6cjtPLX-dhKA	rock proto metal radio
Sympathy	Uriah Heep	Firefly	INDIFFERENT	tZ-0PwWhGMs	MPREb_rCzEmpzLAYp	UCfDhdXuH4VE6cjtPLX-dhKA	rock proto metal radio
Traveller in Time	Uriah Heep	Demons and Wizards (Deluxe Edition)	INDIFFERENT	3bCnUC_lOfI	MPREb_DRLZGKwdXUd	UCfDhdXuH4VE6cjtPLX-dhKA	rock proto metal radio
Easy Livin'	Uriah Heep	Demons and Wizards (Deluxe Edition)	INDIFFERENT	jIdmWA8hxo4	MPREb_DRLZGKwdXUd	UCfDhdXuH4VE6cjtPLX-dhKA	rock proto metal radio
Evil (2012 Remastered)	UFO	UFO 1 (2012 Remastered)	INDIFFERENT	jkYGoAeErDQ	MPREb_wOsaFcLwhHo	UCo9zj2fOXyQJO0mAhyGMOkw	rock proto metal radio
Natural	Troyka	Troyka	INDIFFERENT	uZYVR7_2G9U	MPREb_xf8pTZJ80Fq	UCoMT2BBYbZIlc4nN3Evn4ig	rock proto metal radio
