	title	artist	album	likeStatus	videoId	albumId	artistId
1	The Pod	HUM	You'd Prefer An Astronaut	LIKE	OKY5WW69QVE	MPREb_yfxXrSs40wX	UCjS6GlcGfBi56nQGFwwUCMQ
22	Little Dipper	HUM	You'd Prefer An Astronaut	LIKE	z2TOcWTQpBQ	MPREb_yfxXrSs40wX	UCjS6GlcGfBi56nQGFwwUCMQ
70	Stars	HUM	You'd Prefer An Astronaut	LIKE	45nBD1sk7Ro	MPREb_yfxXrSs40wX	UCjS6GlcGfBi56nQGFwwUCMQ
4	Mare Tranquillitatis	Vangelis	Best Of	INDIFFERENT	ISIQLYgJ7Xc	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
6	Alpha	Vangelis	Best Of	INDIFFERENT	kX2dkB5C9gM	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
16	Sword Of Orion	Vangelis	Best Of	INDIFFERENT	860F8Gu8vl8	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
19	Pulstar (Audio)	Vangelis	Best Of	INDIFFERENT	fW407H3geTU	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
32	To the Unknown Man	Vangelis	Best Of	INDIFFERENT	ZDMgjq_I_WI	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
35	"Theme from the TV Series ""Cosmos"" (Heaven and Hell, 3rd Movement)"	Vangelis	Best Of	INDIFFERENT	mdmh8HTYYfU	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
48	Freefall	Vangelis	Best Of	INDIFFERENT	r0h7-88NFHM	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
82	Dervish D.	Vangelis	Best Of	INDIFFERENT	pURQVZaCAV0	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
111	12 O'Clock	Vangelis	Best Of	INDIFFERENT	HlNRXnrhQfg	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
128	Spiral	Vangelis	Best Of	INDIFFERENT	_3h8xxODvNU	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
131	Bacchanale	Vangelis	Best Of	INDIFFERENT	fuQyrOq-UX0	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
140	Ballad	Vangelis	Best Of	INDIFFERENT	nXXf7AP-z1M	MPREb_3WgEsdeZids	UCNms80n59AltHVQuPgGrKkg
12	Remnants of War	Tineidae & Sole Massif	Remnants of War	INDIFFERENT	b7J5xSJvIX4	MPREb_2YkqYjTDXB3	
28	Enroute	Tineidae & Sole Massif	Remnants of War	INDIFFERENT	VrLKNn1nU6A	MPREb_2YkqYjTDXB3	
53	Deca-6	Tineidae & Sole Massif	Remnants of War	INDIFFERENT	fHWoAFkFs84	MPREb_2YkqYjTDXB3	
