title	artist	album	likeStatus	videoId	albumId	artistId	playlists
The River	The Black Angels	Wilderness of Mirrors	LIKE	bm8OGsMfWOg	MPREb_2n6V5NdygkD	UCdMCMtXUYb-9gvK1srSECuQ	ym 2022 unrated albums
Soaking Dry	Soichi Terada	Asakusa Light	LIKE	NrOpbfQsyLI	MPREb_2bnDQw9Ain1	UCihTrOdF9aRCgYnqCYqYzvw	ym 2022 unrated albums
Silent Chord	Soichi Terada	Asakusa Light	LIKE	W9BbIBEXOqY	MPREb_2bnDQw9Ain1	UCihTrOdF9aRCgYnqCYqYzvw	ym 2022 unrated albums
Runners	Soichi Terada	Asakusa Light	LIKE	D9Nd6RnX1t4	MPREb_2bnDQw9Ain1	UCihTrOdF9aRCgYnqCYqYzvw	ym 2022 unrated albums
Marimbau	Soichi Terada	Asakusa Light	LIKE	v52IM-Hmqe0	MPREb_2bnDQw9Ain1	UCihTrOdF9aRCgYnqCYqYzvw	ym 2022 unrated albums
Diving into Minds	Soichi Terada	Asakusa Light	LIKE	Pq6oblWddm0	MPREb_2bnDQw9Ain1	UCihTrOdF9aRCgYnqCYqYzvw	ym 2022 unrated albums
Love Language	SZA	SOS	LIKE	0Xv_UrlpgpA	MPREb_5ruOkUYLVZL	UCeKDV9JgivrXehVluw5bKFA	ym 2022 unrated albums
Kill Bill	SZA	SOS	LIKE	lcX37Pzobxw	MPREb_5ruOkUYLVZL	UCeKDV9JgivrXehVluw5bKFA	ym 2022 unrated albums
This Time, This Place… (feat. Beki Mari)	Röyksopp	Profound Mysteries	LIKE	Sug-eqfn08o	MPREb_iXYoXGqm8Nu	UCavOXoVuq__PIq9W6E-xT6A	ym 2022 unrated albums
The Ladder	Röyksopp	Profound Mysteries	LIKE	4PXEZXvUnhQ	MPREb_iXYoXGqm8Nu	UCavOXoVuq__PIq9W6E-xT6A	ym 2022 unrated albums
(Nothing But) Ashes...	Röyksopp	Profound Mysteries	LIKE	EJuPV_Ttq5o	MPREb_iXYoXGqm8Nu	UCavOXoVuq__PIq9W6E-xT6A	ym 2022 unrated albums
Herem	Perfume Genius	Ugly Season	LIKE	NVBJeQO6eR0	MPREb_wtghaCZGHg9	UCbCHYWYQUVeHHORjPxLppaA	ym 2022 unrated albums
The Baddest (feat. Diddy)	Joey Bada$$	2000	LIKE	wBHzV_oatMA	MPREb_6IrbCHN5d1A	UCCQZCaEwq3-mc5pj8be31Uw	ym 2022 unrated albums
Didn’t It Rain	Jake Blount	The New Faith	LIKE	-xcY-NVOX-Y	MPREb_QFtAHphq4ZC	UCNfQDWWJtoQl8YdKMQ3oaLw	ym 2022 unrated albums
I'll Be Seeing You	Cat Power	Covers	LIKE	zFoS_hHS6jU	MPREb_mqZeGEUXYz6	UC1s55OQBwZ1Cg-k9EC7HaGA	ym 2022 unrated albums
Where Does It Come From?	death's dynamic shroud	Darklife	INDIFFERENT	56gAOdvWAUY	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Stay	death's dynamic shroud	Darklife	INDIFFERENT	-Tapppq0Gtc	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Rare Angel	death's dynamic shroud	Darklife	INDIFFERENT	QQJOGGx3Swg	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Perfect Angel	death's dynamic shroud	Darklife	INDIFFERENT	B8gauK5_00g	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Neon Memories	death's dynamic shroud	Darklife	INDIFFERENT	FMO_-FZXnKk	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Missing Person	death's dynamic shroud	Darklife	INDIFFERENT	OsmLI35B920	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Messe de E-102	death's dynamic shroud	Darklife	INDIFFERENT	5bifnYr-E2o	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Light Left The Garden	death's dynamic shroud	Darklife	INDIFFERENT	OOCle3mTelg	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Judgment Bolt	death's dynamic shroud	Darklife	INDIFFERENT	XxLvaksVXYA	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
I Just Wanted To Know Love	death's dynamic shroud	Darklife	INDIFFERENT	6aYz89e6cEU	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Fall For Me	death's dynamic shroud	Darklife	INDIFFERENT	lzbDJ8mdbeQ	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Fade Persona	death's dynamic shroud	Darklife	INDIFFERENT	Lj_30b9N48c	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Dark Matter	death's dynamic shroud	Darklife	INDIFFERENT	0iYwD9BEyNU	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Before I Cool Off	death's dynamic shroud	Darklife	INDIFFERENT	njOYr3UvtXs	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
After Third Heaven	death's dynamic shroud	Darklife	INDIFFERENT	eqJfkS3LFXA	MPREb_JgjMINrkZlY	UCiUlb9HMxhaMg7DQJnLP3Pg	ym 2022 unrated albums
Walk a Mile	alt-J	The Dream	INDIFFERENT	7-v2M_oDBYo	MPREb_FWxUF6muFdO	UCyzh4EnNuEO3Jk_mlXJCIag	ym 2022 unrated albums
U&ME	alt-J	The Dream	INDIFFERENT	VsphQ7RBzB8	MPREb_FWxUF6muFdO	UCyzh4EnNuEO3Jk_mlXJCIag	ym 2022 unrated albums
The Actor	alt-J	The Dream	INDIFFERENT	uTjXitgL4uQ	MPREb_FWxUF6muFdO	UCyzh4EnNuEO3Jk_mlXJCIag	ym 2022 unrated albums
Powders	alt-J	The Dream	INDIFFERENT	8g8FlYiw3mA	MPREb_FWxUF6muFdO	UCyzh4EnNuEO3Jk_mlXJCIag	ym 2022 unrated albums
Philadelphia	alt-J	The Dream	INDIFFERENT	wHIAs0U9h80	MPREb_FWxUF6muFdO	UCyzh4EnNuEO3Jk_mlXJCIag	ym 2022 unrated albums
