title	artist	album	likeStatus	videoId	albumId	artistId	playlists
My Shoe	Vladimir Uspenskii	My Shoe	INDIFFERENT	6JmC68XJO9g	MPREb_xtgQrcPcUro	UC1x2VuznZfedWkO_bOOMewQ	xr GypsyJazz radio
Blue Drag	Tcha-Badjo	Django Festival 10	INDIFFERENT	ygZw4CMZLDg	MPREb_fXVnOEdnLgD	UCOPjPYCPDs9nbBeDffd76ag	xr GypsyJazz radio
Exactly Like You	Louis Armstrong	The Star Spangled Banner	INDIFFERENT	bmJeJYFMlrQ	MPREb_Vqtobyek98p	UCCDaSui4C9VFMpeRlKEOHDA	xr GypsyJazz radio
La place du mort	Les Doigts de l'homme	French Jazz: The Finest Tracks, Vol. 1	INDIFFERENT	IPG4e_Kg2Kk	MPREb_ZjiqEJhbPOS	UC69v-d-y8WT5C4x6TPv4I-Q	xr GypsyJazz radio
Cooking Water	Duved's Prebop Orchestra	If horses were roses	INDIFFERENT	YqhiPUr74_I	MPREb_bLJJibrZL6Q	UCIigs5AKAfC6jDMJp7u42Ww	xr GypsyJazz radio
Après le rêve (feat. Tatiana Eva-Marie)	Duved's Prebop Orchestra	If horses were roses	INDIFFERENT	9zyE2OEUt6g	MPREb_bLJJibrZL6Q	UCIigs5AKAfC6jDMJp7u42Ww	xr GypsyJazz radio
Place de Brouckere	Django Reinhardt Grand Orchestra	Dr. Jazz Collection (Place de Brouckere) (1939-1945)	INDIFFERENT	vR7zkf0xnng	MPREb_krOJxYN4gjB	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Please Be Kind	Django Reinhardt & Stéphan Grappelli	Vol. 2 - Night and Day y otros éxitos	INDIFFERENT	ZjrFAFgtUT0	MPREb_29bBnkA37WD	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
If I Had You	Django Reinhardt & Stephane Grappelli	Collection 1935-46 Vol. 2	INDIFFERENT	yWfBE5cBBcg	MPREb_FDXy83rf9nV	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Black and White	Django Reinhardt	The Ultimate Collection	INDIFFERENT	XsZrDybsD1g	MPREb_tSmIlX2bYwc	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Oriental Shuffle	Django Reinhardt	Echoes of France	INDIFFERENT	9M2AQd6lmR4	MPREb_fAwU0EtZcaM	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Viper's Dream	Django Reinhardt	Djangologie Vol6 / 1937	INDIFFERENT	Dl-4afB_ERI	MPREb_IPKIwyA7YIn	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Brazil	Django Reinhardt	Django Reinhardt Memorial, Vol.1	INDIFFERENT	BPFmH-w-g5A	MPREb_oX5vXVzJfeE	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Improvisation Sur La Danse Norwegienne	Django Reinhardt	Django On The Radio - Transcribed Broadcasts (CD C - 1947)	INDIFFERENT	6UisupUMJV4	MPREb_XO6mPLGhjur	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Belleville	Django Reinhardt	Django On The Radio - Transcribed Broadcasts (CD C - 1947)	INDIFFERENT	m2eehiLda4g	MPREb_XO6mPLGhjur	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
The Man I Love	Django Reinhardt	Ciné-Stars : Django Reinhardt	INDIFFERENT	PDhkQCtG8dc	MPREb_LBR392JI43J	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
Minor Blues	Django Reinhardt	An Introduction To Django Reinhardt	INDIFFERENT	pPGXaf62I80	MPREb_ezmu98Xxi0G	UCDvzmvEF-ReWkWb8B_jL-qQ	xr GypsyJazz radio
You'd Better Go Now (feat. Don Thompson)	Diana Panton	Yesterday Perhaps	INDIFFERENT	D7nCeW9oRxA	MPREb_k8XbmufvwBO	UCEON8VLUUAm4DIkFZpaYLkg	xr GypsyJazz radio
L'envol	Caravan Palace	Caravan Palace / Panic (2 albums)	INDIFFERENT	1k3XRQetn-M	MPREb_frvALNchXVl	UCsTrW47mJCkgGMM1PzP2FlA	xr GypsyJazz radio
Utuba	Beaumont Hannant	Artificial Intelligence II	INDIFFERENT	pyKzuTYJbR0	MPREb_Buai8YAf10q	UCk0EPaaaOAPEQSNvfHm4R3g	xr GypsyJazz radio
Titi	Alriyah	Alriyah	INDIFFERENT	Vl5ix5ZQJmk	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Rumi	Alriyah	Alriyah	INDIFFERENT	ebgRf8ehAnw	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Rose des sables	Alriyah	Alriyah	INDIFFERENT	bD78_4T8aEQ	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Que ha Pasado?	Alriyah	Alriyah	INDIFFERENT	OHqKbGltLNA	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Les chemins	Alriyah	Alriyah	INDIFFERENT	LEtjqHn-ZL4	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Coup de coeur	Alriyah	Alriyah	INDIFFERENT	ZRAgpII5eyk	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Coquelicot	Alriyah	Alriyah	INDIFFERENT	lyHeIN-B7Ug	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Chouchou	Alriyah	Alriyah	INDIFFERENT	wX2-Fm-eyj0	MPREb_hg6Uy5NYWg9	UCclonBzeU0si-t1ydJMjPtg	xr GypsyJazz radio
Double jeu	The Rosenberg Trio	Djangologists (Celebrating 100 years of Django Reinhardt)		SGwGTiwUTEE			xr GypsyJazz radio
Djangology	Koen De Cauter, Fapy Lafertin & Friends	Django!! a Tribute		fy0kTFw6vNk			xr GypsyJazz radio
