	title	artist	album	likeStatus	duration	videoId	albumId	artistId
10	Please Play This Song On The Radio	Nofx	White Trash, Two Heebs And A Bean	LIKE	2:16	EAOfVu2NOwE	MPREb_GMI45Xekl3G	UC5-MatmZOvX-ORzhTuO0ZiQ
2	Holiday in Cambodia	Dead Kennedys	Give Me Convenience Or Give Me Death	LIKE	3:44	nrm2B0lhvYc	MPREb_zLyBcaiI17f	UCnGbZT2OHo8Kc0MoVpDi9cQ
72	Broken Toy	snfu	And No One Else Wanted to Play	INDIFFERENT	2:17	_q_dvPooBgA	MPREb_epnXIdGrYhv	UCxPWmlInpa806n3MecReNGw
74	Chesterfield King	face to face	Standards and Practices	INDIFFERENT	3:47	DnefltP3eJ8	MPREb_4QkSKseL4TJ	UCxZ8rxFWhUb6DOXX3TQagpw
6	Genocide	The Offspring	Smash (2008 Remaster)	INDIFFERENT	3:33	KP4gw_lAToc	MPREb_cC2PAhajwkN	UCQVUXQu8RpxhihAMla6ke5A
30	Take It Like a Man	The Offspring	Ignition (2008 Remaster)	INDIFFERENT	2:55	c4jkfMN6-Ks	MPREb_VIXDmSqWxns	UCQVUXQu8RpxhihAMla6ke5A
56	A Thousand Days	The Offspring	The Offspring	INDIFFERENT	2:11	52lsYtLDPFA	MPREb_DGkmQAs9Umk	UCQVUXQu8RpxhihAMla6ke5A
1	Hybrid Moments	The Misfits	Static Age	INDIFFERENT	1:43	wpuHOkPeGJ8	MPREb_IJy7KFrCpcM	UCUAa1fv7JsIFuBUWtH0ZaOA
14	Attitude	The Misfits	Static Age	INDIFFERENT	1:31	T9aEn1uITtM	MPREb_IJy7KFrCpcM	UCUAa1fv7JsIFuBUWtH0ZaOA
45	Skate & Destroy (feat. Steve Caballero (pro skateboard legend))	The Faction	Collection 1982-1985	INDIFFERENT	1:54	n2Uns3FX80k	MPREb_twPG2wL2IXQ	UCm6xn_zgOyWmVHWfWttBvTg
78	Let's Go Get Cokes (feat. Steve Caballero (pro skateboard legend))	The Faction	Collection 1982-1985	INDIFFERENT	3:16	Guw79P6GcK8	MPREb_twPG2wL2IXQ	UCm6xn_zgOyWmVHWfWttBvTg
84	Skate Harassment (feat. Steve Caballero (pro skateboard legend))	The Faction	Collection 1982-1985	INDIFFERENT	2:02	VNxrxHBwUfE	MPREb_twPG2wL2IXQ	UCm6xn_zgOyWmVHWfWttBvTg
76	Speed Demon	The Dwarves	Thank Heaven for Little Girls	INDIFFERENT	2:33	WFub4pDcj8c	MPREb_d35nzjZYpHh	UCKuRquUDdXTD3YdMa_tGNhQ
3	Institutionalized	Suicidal Tendencies	Suicidal Tendencies	INDIFFERENT	3:49	AdUBTE9JpgI	MPREb_QfrBsHNfZGG	UCy5VeNyBRswcYcutzhhZLEA
9	You Can't Bring Me Down	Suicidal Tendencies	Lights...Camera...Revolution	INDIFFERENT	5:49	A9Ga0y7TrJM	MPREb_sAcuqssbtVV	UCy5VeNyBRswcYcutzhhZLEA
32	Possessed To Skate	Suicidal Tendencies	Join The Army	INDIFFERENT	2:34	XET9KrBL9xA	MPREb_tBOoGwb8qYu	UCy5VeNyBRswcYcutzhhZLEA
50	Go Skate! (Possessed To Skate)	Suicidal Tendencies	Still Cyco After All These Years	INDIFFERENT	2:00	fIf9WOCPHQc	MPREb_yBMXKCOdlpo	UCy5VeNyBRswcYcutzhhZLEA
23	Painful Reminder	Snfu	Something Green And Leafy This Way Comes	INDIFFERENT	4:07	kTfxoBGLCOE	MPREb_qP2MMJwlMVr	UCxPWmlInpa806n3MecReNGw
66	Fate	Snfu	FYULABA	INDIFFERENT	2:47	3pp-DNOmR7w	MPREb_ALPMMfoBqxM	UCxPWmlInpa806n3MecReNGw
58	Insane	Rkl	Reactivate	INDIFFERENT	5:23	5CJZUJ83vxY	MPREb_hs4nzQU8xJ2	UCOaQQzdFnIMi1Y1JH6Jjc0Q
64	We're Back We're Pissed	Rkl	Punk-O-Rama, Vol. 1	INDIFFERENT	3:39	golfz6JE5pA	MPREb_E0xhyhwxlf2	UCOaQQzdFnIMi1Y1JH6Jjc0Q
16	Maxwell Murder	Rancid	...And Out Come The Wolves	INDIFFERENT	1:25	xgTQyg72-jk	MPREb_8p5X66q3DLy	UC5UyvYJVUtezUGNJ4c29GbA
44	Let's Go	Rancid	Let's Go	INDIFFERENT	1:26	gCxPqxegS1M	MPREb_5L3j8jtEmbc	UC5UyvYJVUtezUGNJ4c29GbA
55	Showdown (G.E./P.)	Propagandhi	How to Clean Everything	INDIFFERENT	3:47	yioTt2FBBmI	MPREb_KCHDbN7TS3R	UC1AFqzq5CLd0_MGc9Dcy9Jw
4	Bro Hymn	Pennywise	Pennywise (2005 Remaster)	INDIFFERENT	3:00	xClnJ3XSk-M	MPREb_pUQmiCk5UXu	UCAADRs729bcPvnXXVG2Kaag
28	Time to Burn	Pennywise	Unknown Road (2005 Remaster)	INDIFFERENT	2:16	SbKAi_WI8jE	MPREb_vZ3ZJ3FMC2M	UCAADRs729bcPvnXXVG2Kaag
34	You'll Never Make It	Pennywise	Full Circle (2005 Remaster)	INDIFFERENT	2:36	63ahCc7oF1Q	MPREb_tFUCUv1EO00	UCAADRs729bcPvnXXVG2Kaag
49	Fun and Games	Pennywise	Pennywise (2005 Remaster)	INDIFFERENT	2:32	SUgay776fLs	MPREb_pUQmiCk5UXu	UCAADRs729bcPvnXXVG2Kaag
11	Sound System (2007 Remaster)	Operation Ivy	Operation Ivy	INDIFFERENT	2:14	Nphl0iPQx2g	MPREb_U5flwWPRBNP	UCdw1ljkPh42L00y491O3Q5A
35	The Bag	Nofx	White Trash, Two Heebs And A Bean	INDIFFERENT	2:46	RDHaKlQ8WKI	MPREb_GMI45Xekl3G	UC5-MatmZOvX-ORzhTuO0ZiQ
19	Soul Mate	No Use For A Name	Leche Con Carne!	INDIFFERENT	3:06	H3_AQ3mZpQs	MPREb_DAorD53C7tQ	UCEp0XeZ0OHHp-S5oLYlUWsg
