	title	artist	album	likeStatus	duration	videoId	albumId	artistId
174	Adam's Song	blink-182	Enema Of The State	LIKE	4:10	SB3wAJjJP6c	MPREb_JFruwWgHrSE	UCo23ROZAe-BZYHpzBu9630Q
72	More Human Than Human	White Zombie	Past, Present & Future	LIKE	4:30	OyO18QrJ3zw	MPREb_FESFqIoi057	UChSu4bOA2ZCxGwG9g2-uYlg
22	Only In Dreams	Weezer	Weezer (Blue Album)	LIKE	8:00	ha3QivnjbIU	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
53	Tired Of Sex	Weezer	Pinkerton	LIKE	3:02	THDc2MAMwok	MPREb_nrpUXJsZqQ5	UCtHZHneyvFGwxg6MHcbMLAw
110	Buddy Holly	Weezer	Weezer (Blue Album)	LIKE	2:40	cQzMHhRCTYw	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
116	No One Else	Weezer	Weezer (Blue Album)	LIKE	3:05	LtHtJKnd-zs	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
168	Undone - The Sweater Song	Weezer	Weezer (Blue Album)	LIKE	5:06	ONhfmrKJ5kE	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
180	El Scorcho	Weezer	Pinkerton	LIKE	4:04	9Asco6xgp_k	MPREb_nrpUXJsZqQ5	UCtHZHneyvFGwxg6MHcbMLAw
233	My Name Is Jonas	Weezer	Weezer (Blue Album)	LIKE	3:25	wxlfkFMjLZc	MPREb_0xZRFGm5l6S	UCtHZHneyvFGwxg6MHcbMLAw
39	The Golden Eel	Ween	The Mollusk	LIKE	4:03	rvLhmd0v7KQ	MPREb_iYZbnszRqas	UCXWUt1Cu2hVZYTaJ44ddusA
34	Right Now	Van Halen	For Unlawful Carnal Knowledge	LIKE	5:21	R6rcHegBNvc	MPREb_cjcwg8lDwhl	UCPi7wU0ppI6ad7EEpHs7lHg
159	Cats In The Cradle	Ugly Kid Joe	America's Least Wanted	LIKE	4:02	_aHoo7s4svo	MPREb_QNLjnDEIInX	UCXAfHAdDax5ZFDbFl3gG2EQ
70	Mysterious Ways	U2	Achtung Baby	LIKE	4:04	LZegcL_zQSs	MPREb_2Jq60bAnmqb	UCqIQRxCUGi7hyJisyzv9zYQ
61	Get It On	Turbonegro	Apocalypse Dudes	LIKE	4:08	ivvI3hUZRQk	MPREb_sWsnXfKbvuO	UCXoTy3XqrNFBTv1Fh8F7bVg
23	I Got A Girl	Tripping Daisy	I Am An Elastic Firecracker	LIKE	4:06	bsirFURZhio	MPREb_5HDrrbxqozJ	UCfMQdDis2VX8BSjiwb2Vo-g
21	If You Could Only See	Tonic	Lemon Parade	LIKE	4:22	IRSSW7bDWBA	MPREb_vuaccpIctUY	UC8rJoKEevJ8yrVq6WX-RGJg
209	Into The Great Wide Open	Tom Petty	Into The Great Wide Open	LIKE	3:44	tOQ-h-2pDDU	MPREb_rWKCoY5yUT6	UC6hGusDLTI8bW-P4pMYdIqA
2	Possum Kingdom	Toadies	Rubberneck	LIKE	5:09	zm-QI2_i2oQ	MPREb_Cz3sIsiDAyf	UCIm5pgtqD7m5gmwvuuklvdA
227	Tyler	Toadies	Rubberneck	LIKE	4:14	5P1iHVgbqbY	MPREb_Cz3sIsiDAyf	UCIm5pgtqD7m5gmwvuuklvdA
248	Walk On the Ocean (Single Version)	Toad The Wet Sprocket	Walk On The Ocean EP	LIKE	3:39	ehIMGsS0FXY	MPREb_FlM0zBRsmwq	UCtAE324W6BsNA8UQUtapXFw
47	Deep Inside of You (2008 Remaster)	Third Eye Blind	Blue	LIKE	4:11	rbnHko0OWTQ	MPREb_iqvsf8XBSDw	UCBgOvSeegP11m_MIZab9oMg
101	Semi-Charmed Life	Third Eye Blind	Third Eye Blind	LIKE	4:29	gjdLAsnR_Ws	MPREb_U4IU2tONKDR	UCBgOvSeegP11m_MIZab9oMg
239	Birdhouse in Your Soul	They Might Be Giants	Flood	LIKE	3:18	9zOKBvHNWus	MPREb_wnz6V1UbCW3	UCuVDbfvBzNkyCUuKNVHDeNw
85	One Headlight	The Wallflowers	Bringing Down the Horse	LIKE	5:13	yjbzUEJONNU	MPREb_ImRCgCuYAJH	UCo5omxucc1GfxRRwisE1QJw
62	Bobcaygeon	The Tragically Hip	Phantom Power	LIKE	4:56	1IacgK8lJYY	MPREb_hZnoYwVq2tF	UC_P1f9k1v3aBxQdBiD6p1Jw
35	1979	The Smashing Pumpkins	Mellon Collie and the Infinite Sadness (Deluxe Edition)	LIKE	4:27	A6M0yLxLCNA	MPREb_4ZhfDV3ZMNG	UCZM3bF24BS-qDMe0OigpeZw
50	Zero	The Smashing Pumpkins	The Aeroplane Flies High (Deluxe Edition)	LIKE	2:41	s27uj_ldelU	MPREb_2C2T9ACzXMg	UCZM3bF24BS-qDMe0OigpeZw
177	Friends Of P.	The Rentals	Return Of The Rentals	LIKE	3:32	Dj2WQudTtso	MPREb_v6nuNHsrqBf	UC8kUE9LlbvexhM-myD7ZYyg
234	Lump	The Presidents of the United States of America	The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition	LIKE	2:14	RYyo1eB8f4c	MPREb_P0TcmXmEenu	UCIxX6XqHxLY2lrMFKiFDICQ
54	Bad Habit	The Offspring	Smash	LIKE	3:44	U43XOSiKfqM	MPREb_87HJirZa1Nw	UCQVUXQu8RpxhihAMla6ke5A
111	Self Esteem	The Offspring	Smash	LIKE	4:18	EtNZnhxWLHo	MPREb_87HJirZa1Nw	UCQVUXQu8RpxhihAMla6ke5A
119	Pretty Fly (For A White Guy)	The Offspring	Americana	LIKE	3:09	BepGmpLT9HA	MPREb_jiOKvtimX2Y	UCQVUXQu8RpxhihAMla6ke5A
157	Self Esteem	The Offspring	Smash (2008 Remaster)	LIKE	4:17	7ifeDVAE_Zg	MPREb_cC2PAhajwkN	UCQVUXQu8RpxhihAMla6ke5A
25	The Impression That I Get	The Mighty Mighty Bosstones	Let's Face It	LIKE	3:15	EZpcUK6Kxo8	MPREb_KhR4B0RRNhr	UCjECIF-t448obIfqSUjK-OQ
40	Waitin' for a Superman	The Flaming Lips	The Soft Bulletin	LIKE	4:18	SbDKL9wWcwE	MPREb_A2QRDzf1aLw	UCPxZkX90JURVTyWW0caNnGg
164	She Don't Use Jelly	The Flaming Lips	She Don't Use Jelly (Internet Maxi Single)	LIKE	3:40	7AQbltAVfws	MPREb_braa7SojgBQ	UCPxZkX90JURVTyWW0caNnGg
3	Cool As Kim Deal	The Dandy Warhols	The Dandy Warhols Come Down	LIKE	3:03	_6k2LSM0Sdc	MPREb_xbzsoKNisyt	UC49eSXGt7tBykoC_0_DfsQQ
32	Bohemian Like You	The Dandy Warhols	Thirteen Tales From Urban Bohemia	LIKE	3:32	OV2pEJK7xmc	MPREb_IC29BNhywHg	UC49eSXGt7tBykoC_0_DfsQQ
232	Friday I'm in Love	The Cure	Wish	LIKE	3:34	Dt7oMSOB7nw	MPREb_lt98Tek2jN5	UCKuG9-MGolUuWbEcoz5qijw
0	Linger	The Cranberries	Everybody Else Is Doing It, So Why Can't We?	LIKE	4:35	PXDlU0YDQ6U	MPREb_mlXbTrIR7FC	UCE5eDJ9T05bGzDvJ5QYsdJQ
94	Zombie	The Cranberries	No Need To Argue	LIKE	5:07	yGxHDmHoqXc	MPREb_6ydEdre7lFP	UCE5eDJ9T05bGzDvJ5QYsdJQ
166	Cannonball	The Breeders	Last Splash	LIKE	3:36	ljQprvTZtJQ	MPREb_h65VhMR7Q8w	UCauJZDRVzqj1QdLAQkUuq5w
156	She Talks To Angels	The Black Crowes	Shake Your Money Maker	LIKE	5:30	WgPW_eoVp4M	MPREb_1cAhUWPgj1v	UCGqNQHzM7ZDQ0psEJegykpA
