	title	artist	album	likeStatus	videoId	albumId	artistId
9	Birima	Youssou N'dour	Music From The Motion Picture I Bring What I Love (Japan only)	LIKE	qnhrRHUDodI	MPREb_IewM98JbRup	UCPzoHRR53Gi5pT8kHU9FptQ
15	Smile (feat. H.E.R.)	Wizkid	Made In Lagos: Deluxe Edition	LIKE	lkJQPc2CmrE	MPREb_5sB5PJh0B0a	UC25DGtgYk5TwdksvtpeWYvA
3	Black Lives Matter (Wena)	Tushimitsu	Befreier	LIKE	Jr0RcdAkxKA	MPREb_gUCSuNmMLHs	UCg5kLXuTcdIu2CJNmPbBdWw
5	Mamadou Diaby	Toumani Diabaté's Symmetric Orchestra	Boulevard de l'Indépendance	LIKE	wLeRSHuWi7w	MPREb_LW50cBwdnC1	UCFY7zTFetDMBdsdFI5duJEg
7	Disco Africa	The Ogyatanaa Show Band	Ghana Soundz	LIKE	TB5i7E33yEY	MPREb_3UBOgTNvmd2	UCGVA5bM5m4QMxg54Sp9WjOQ
6	Gbara Case	Sierra Leone's Refugee All Stars	Radio Salone	LIKE	iXy2NJ5D4Z8	MPREb_DhgQyHSLG4I	UCO8B-ftEMfJL5udnBSkDkbw
13	Muizenberg	John Wizards	John Wizards	LIKE	0AZaMK1EQVo	MPREb_Fc6PAcmHs3Y	UCFYNUJPGPFUIkwovW1VEI6A
14	Birtukane	Hailu Mergia	Tche Belew	LIKE	zPY_q3kARj8	MPREb_QfEluYsq4Yp	UCRROZl3O1JCkECgvSdBfWvQ
16	Yenuro Tesfa Alegne	Hailu Mergia	Tche Belew	LIKE	JpcA8bHTICo	MPREb_QfEluYsq4Yp	UCRROZl3O1JCkECgvSdBfWvQ
12	Massakè	Habib Koite	Afriki	LIKE	T-3njPQtU6g	MPREb_JOQFHGXL6lS	UCa9pkZXKopW4Pvip3wcjTHQ
4	E Go Betta	Dele Sosimi	You No Fit Touch Am	LIKE	pa0zizptpFw	MPREb_oLwBAO3UNZa	UCgYSskfR-4k4bTqko1RAwZw
10	Sodade	Cesaria Evora	Miss Perfumado	LIKE	GQLzdckY09Q	MPREb_BrbU11cjhhP	UCNe2C0xsDIYht8Ea8b3BfjA
0	Kúdia Kuetu	Bonga	Kúdia Kuetu	LIKE	k9W6BZsBo-k	MPREb_9t8OkqkOLq1	UCG2NJWDrqPVWhccUWG2pLpg
11	Hawa Dolo	Ali Farka Touré	In the Heart of the Moon	LIKE	YIG3EZh2ryw	MPREb_a5T8e1nZ4lS	UCZGcl5HEEtH3O-TqOZ9VRcQ
2	Taragalte	Oum	Soul of Morocco		fVVppk3og18		
1	Hylife	Marcus Miller	Afrodeezia		d1ac922Xj2A		
8	Bonya	Fatoumata Diawara	Fenfo (Something To Say)		SBazOshz4WA		
