title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Summer Holidays	tiiiza	Youth	LIKE	kCg9qWK97AI	MPREb_SjxXKRP1W0E	UCxDzwbrPgh-ZJJXvcVJyUlg	xr chillwave
anemone	slenderbodies	fabulist	LIKE	fDq6R63VARc	MPREb_7zxbeJs0RIS	UC4CG_fvRrMeB3T79fIVjL1g	xr chillwave
Anywhere Next to You	sad boy with a laptop	Anywhere Next to You	LIKE	v7HaOYWdb4o	MPREb_S0tNoKMGoWH	UCn3q9_q3tNouB2WWyVNASkA	xr chillwave
Donkey Kong Aquatic Ambiance	rafaelorue15	Donkey Kong Aquatic Ambiance	LIKE	wwfiVC13Czw	MPREb_0zA0dAtFXLM	UCUcLzDsJsdhc8_rirO2sg1A	xr chillwave
Springs	oOoOO	Our Loving Is Hurting Us	LIKE	vxoZakNGD7I	MPREb_8sgoz8WpJla	UCdTMMegAh48Awz6QuL-T1HA	xr chillwave
Nowayback	oOoOO	Our Loving Is Hurting Us	LIKE	HaAMelOWcBY	MPREb_8sgoz8WpJla	UCdTMMegAh48Awz6QuL-T1HA	xr chillwave
Break Yr Heartt	oOoOO	Our Loving Is Hurting Us	LIKE	0piqEKrNhg4	MPREb_8sgoz8WpJla	UCdTMMegAh48Awz6QuL-T1HA	xr chillwave
Sedsumting	oOoOO	Ooooo EP	LIKE	3B6NGDAmVAY	MPREb_U6FW4Vy19o1	UCdTMMegAh48Awz6QuL-T1HA	xr chillwave
Burnout Eyess	oOoOO	Ooooo EP	LIKE	vZ6EgLIKUVQ	MPREb_U6FW4Vy19o1	UCdTMMegAh48Awz6QuL-T1HA	xr chillwave
Your Laugh Is My Favorite Song	neeks	Your Laugh Is My Favorite Song	LIKE	8UF1o5a8eFo	MPREb_WSXJt13vqCp	UCZG8bdP68RnGdUAOOniZjfw	xr chillwave
short circuit	maxedoubt	Vulpine	LIKE	HMG7pYjcPDc	MPREb_2rZ7prH8tpq	UCuPNv-3U9mKNcY-qgvRFanw	xr chillwave
let go (feat. Nujabes)	haruka nakamura	MELODICA	LIKE	9grgdU-NZiw	MPREb_gXHjZUBrh19	UC19WaC2NQZ7C65SZ58sjtTA	xr chillwave
