	title	artist	album	likeStatus	videoId	albumId	artistId
89	Ocean Drive	Duke Dumont	Blasé Boys Club (Pt. 1)	LIKE	dmaE78oaVLg	MPREb_OA3zubxgX3W	UCmOc5q8hTHMhurRJE5wDb0Q
125	Around the World (Radio Edit)	Daft Punk	Around the World	LIKE	ARfJ55bUAw0	MPREb_ePmUY37w4pZ	UCRr1xG_2WIDs18a6cIiCxeA
169	Sun	憂鬱	Sun	INDIFFERENT	RakcYpzOI8A	MPREb_lmWFnR4g3sc	UCJ-UfxhyKasO3y-mo_Gb-_w
145	Invocation (Ancient Egyptian Melody)	ÆUR	Invocation (Ancient Egyptian Melody)	INDIFFERENT	iosDNey1JrM	MPREb_yg40t98IhoV	UCTuFlS9OvFsiUIoR4UtRwLw
447	LOW (feat. Everyst & RVFVEL)	jvnn3	VOLUME 1	INDIFFERENT	P9C5PmwbvLo	MPREb_OcRX1fYVcis	UC8Wmpip_I7mBULY8OrKuNug
490	You Did This	genCAB	Thoughts Beyond Words	INDIFFERENT	MCbOqQwjNyQ	MPREb_3o4Or6Bza5p	UCBEiGmvoTl45p019QmoVB-w
400	Terminator (Main Title Theme Synthwave Cover)	deBLAZQUEZ	Terminator (Main Title Theme Synthwave Cover)	INDIFFERENT	ZKRIXshu3Uc	MPREb_3YLCPYFjckh	UCp2HUyLQnxFFrJ8biJV8E8g
366	Elektronik Supersonik	Zlad!	Elektronik Supersonik	INDIFFERENT	I1VLuZ9Smf0	MPREb_7JEr5gt4Igm	UCquRhzXu9yXEV_I_XcqMZeQ
264	Supercomputer	Zenith Volt	Supercomputer	INDIFFERENT	F0E-ZKMxwXo	MPREb_Ikg9WPyRNjk	UCg-khQf4aQUynNyV6flr0NQ
635	Battle Stations	Zed Arkadia	Battle Stations	INDIFFERENT	zkkvz6zmWQQ	MPREb_EJ70fmiYi0k	UCHa1i6-OEei0jsf-UANVP0A
374	1999	Zane Alexander	S c r e e n s a v e r	INDIFFERENT	dwEKhy6W3ps	MPREb_Xwsr8oLBeEC	UCDJAYuCvKJkYt2tB2gGQaaA
197	Are You With Me	Zadreed	Nightglow (Stereo Fellow Release Version with Bonustrack)	INDIFFERENT	tRgjZxhAPIc	MPREb_Iq0QKbNAk6t	UCve98pIBP39BJL9KugSssmw
477	Birth of Cluster (Endless Circumference)	Yuichi Onoue	Vongole	INDIFFERENT	TA0fCpWRdOY	MPREb_o5il3YrfGo1	UCYN2sO9Vrvms9I8MUXirFtg
246	Smile Entropy	Yottai	Smile Entropy	INDIFFERENT	mwUfblJjd-4	MPREb_70Hi8I4rv5S	UCTXFrtjhqJBAg0_D-Kv9xZg
31	Neon Dreams	Xryo	Neon Dreams	INDIFFERENT	keyWXliHkEQ	MPREb_OJlBKoKIBDL	UCdZKMECkowoNGTed_Ip-BGg
95	Decision	Xryo	Decision	INDIFFERENT	3aFGbOeS53I	MPREb_A2MxXjRKt4y	UCdZKMECkowoNGTed_Ip-BGg
30	Unleashed	Xetrovoid	Unleashed	INDIFFERENT	miUIDD8d0p8	MPREb_wnwtmYH8ajY	UCowTzPVaIIs5lFY8sQPUDNQ
270	Army of Steel	Xetrovoid	Army of Steel	INDIFFERENT	Em2L_G7i5UY	MPREb_j7GzsrD0b89	UCowTzPVaIIs5lFY8sQPUDNQ
601	Cracks Of Light	XDMF	Cracks Of Light	INDIFFERENT	lgazJZU-o8w	MPREb_VN6W2Fgg6Ql	UCoRzrZ_HKwavsqg-aJGlXZw
18	Distortions	World Complete	Distortions	INDIFFERENT	BrbW_xxk1jc	MPREb_WkeAeFWYbn8	UCz2H84XlaS6BFuMs_nnfHIw
