title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Assignment Istanbul	the karminsky experience inc.	The Power of Suggestion	INDIFFERENT	x4DW3PO6gio	MPREb_2Gh1FyMjoCH	UCpEMn2rVA_ZonIOrdJb2h_w	jazz for spies radio
Revolutionary Woman of The Windmill (Parte Segunda)	Up, Bustle & Out	Revolutionary Woman (Of The Windmill) (La Bandora Del Molino)	INDIFFERENT	XQjBUAPCzAM	MPREb_EJ009PNV9Go	UCoMtVfOlXV7IBQjm_hMpN4w	jazz for spies radio
78th On 3rd	Unforscene	Return Of The Wob	INDIFFERENT	kFhnT5kPDiE	MPREb_FNPQoJQZkjM	UC73s5dCO5uVwPFcjyzYckrw	jazz for spies radio
Domino	Thunderball	Scorpio Rising	INDIFFERENT	vROtTDNbd2I	MPREb_A99frfNhP1W	UCBxWKIPKIZ-CwpT8DzEsWLQ	jazz for spies radio
Black Out	The Original Brothers	Truth & Soul presents African Music Today	INDIFFERENT	XJm7S24gPeQ	MPREb_bzLGFDk5NNl	UCRhBOKUNogu9v4RK5HPME9A	jazz for spies radio
Can't Help This Feeling (Instrumental)	The Herbaliser	Can't Help This Feeling	INDIFFERENT	hT_mlDLCwDo	MPREb_OMhY603MO8H	UCmsRSs4fe9DkzUUQxtjIZ3A	jazz for spies radio
Restless	The Clifford Gilberto Rhythm Combination	I Was Young and I Needed The Money	INDIFFERENT	mKqk4xDpWwU	MPREb_nCS9ZbWsXtZ	UC39RSkoAOeG7YizYjS_mL7g	jazz for spies radio
The Denunciation	The Cheebacabra	Pass the Information	INDIFFERENT	8T17eaYmDJU	MPREb_CuX6rq2CIWA	UCxM_j1XgtWHhiScGJMNZxKA	jazz for spies radio
Sleepers Awake	The Cheebacabra	Metamorphosis	INDIFFERENT	Zgr8QEwjveg	MPREb_7rKT1Fhr2ag	UCxM_j1XgtWHhiScGJMNZxKA	jazz for spies radio
Secret Service	Syd Dale	Sounds of the 60's & 70's - 1	INDIFFERENT	r1mnSHMdKiw	MPREb_oIoWcDzomMk	UCkajJORSJnlDrwHi1J6Go0Q	jazz for spies radio
The Hell Raisers	Syd Dale	Kpm 1000 Series: The Sounds of Syd Dale	INDIFFERENT	cMzk5_41q7A	MPREb_U5IMtMnJAFV	UCkajJORSJnlDrwHi1J6Go0Q	jazz for spies radio
Fearing much	Stefano Torossi	Feelings	INDIFFERENT	m0o9QEUhc1E	MPREb_8IeFKm9L5yQ	UCcr90PQ33rDbdTabWFp-O3A	jazz for spies radio
Le Vicomte	Soel	Memento	INDIFFERENT	4SHlpMJvl7g	MPREb_5ibffr9MrI8	UCzqTWl4KuyN2AbM6HFDwBog	jazz for spies radio
Chunky	Ronnie Foster	Two Headed Freap	INDIFFERENT	CK0cP242WX4	MPREb_ObfcJkJgsNf	UCAMYEcnMboH2NmodixfxBPA	jazz for spies radio
On The Avenue	Ronnie Foster	On The Avenue	INDIFFERENT	FuVQ88ErbDE	MPREb_f7lLCsW2n7V	UCAMYEcnMboH2NmodixfxBPA	jazz for spies radio
Nikita	Ralph Myerz And The Jack Herren Band	A Special Album	INDIFFERENT	Q1yllcErHlU	MPREb_NJq9UoxTj4S	UC4rx0t8XveCskhVKSuMZpSA	jazz for spies radio
Soul Saga (Song Of The Buffalo Soldier)	Quincy Jones	Body Heat	INDIFFERENT	4ZAttuOcW6E	MPREb_13OA7TXi1lB	UCaBIjouEo87YhSGmPjuXDoA	jazz for spies radio
