	title	artist	album	likeStatus	videoId	albumId	artistId
26	Angel Flying Too Close to the Ground	Willie Nelson	Greatest Hits (& Some That Will Be)	LIKE	3_cEMvRwyRE	MPREb_ZKWVblQMpdV	UCPmpbAuktEPbIVpwGrY_c4g
12	Daylight	Watchhouse	Such Jubilee	LIKE	ShvwIdpxyG8	MPREb_E0ZAGe6Us9U	UCd4NrUykA5kYw2H4BR68Ejg
101	I Don't Mind	Sturgill Simpson	Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions)	LIKE	xYcmf9cRp7A	MPREb_6SIedVArl8b	UCzjqoh1AgMqICw3JKaAj6sw
32	Tear Stained Eye	Son Volt	Trace	LIKE	A8U7oXH8klg	MPREb_g2MpPK0A4Jz	UCnZ1P5ylH6NkGWVmYwisG9A
3	Right Or Wrong	Merle Haggard	Tribute To The Best Damn Fiddle Player	LIKE	RWz8EgpqR1o	MPREb_6g0ZprHmKdB	UCNSsv8Hq1Jz5Lg18ImaPbnw
10	Sunday Mornin' Comin' Down	Kris Kristofferson	Kristofferson	LIKE	8u42A8wxO8Y	MPREb_6Xf8jB5lH3L	UCqvZ_tHW8lg7MQPleCtxZnQ
9	Committed To Parkview	Johnny Cash & Tennessee Three	One Piece At A Time	LIKE	MSjHvue8rgc	MPREb_xNGp1CLjj8o	
24	I Hung My Head	Johnny Cash	American IV: The Man Comes Around	LIKE	Rkr2AbyVnIk	MPREb_sSyNfTFzl8u	UCiGs21G3KeE2tpbbMPzn9Qg
4	Pretty Good	John Prine	John Prine	LIKE	pawMsxhOjIA	MPREb_mIL8AouLBZl	UClIcMOmbAI3puJ0jb37UbHw
14	Christmas in Prison	John Prine	Sweet Revenge	LIKE	cQaJn11t94M	MPREb_Fteyxz1oMr8	UClIcMOmbAI3puJ0jb37UbHw
15	A Good Time	John Prine	Sweet Revenge	LIKE	J1gnSV8pvBw	MPREb_Fteyxz1oMr8	UClIcMOmbAI3puJ0jb37UbHw
19	Sam Stone	John Prine	John Prine	LIKE	UcI-O3FdZZs	MPREb_mIL8AouLBZl	UClIcMOmbAI3puJ0jb37UbHw
25	The Accident (Things Could Be Worse)	John Prine	Sweet Revenge	LIKE	fd9RTTGq1eY	MPREb_Fteyxz1oMr8	UClIcMOmbAI3puJ0jb37UbHw
