title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Old Town Road (Seoul Town Road Remix) (feat. RM)	Lil Nas X	Old Town Road (feat. RM of BTS) (Seoul Town Road Remix)	LIKE	WsJmE9Fw4no	MPREb_IEGqLX9XXdw	UCCF_6PwrZf1u70yghKms3Mw	xr kpop radio
So What	이달의 소녀 LOONA	[#]	INDIFFERENT	rkQa-AZpKxk	MPREb_HDNLX0hgM8B	UCa4ZqZPRjz9MYYnfpoh2few	xr kpop radio
LIKE YOU BETTER	fromis_9	From Our 20's	INDIFFERENT	IYYpLHBu-kY	MPREb_WMYlzAVVzCq	UC3M9MRdZz-WWtAQos94_h6w	xr kpop radio
Whiplash	aespa	Whiplash - The 5th Mini Album	INDIFFERENT	7Eo-TAWu0oo	MPREb_FCfoRrV9zYn	UCEdZAdnnKqbaHOlv8nM6OtA	xr kpop radio
Dirty Work	aespa	Dirty Work	INDIFFERENT	DxVbg_RbczA	MPREb_Z6lFX1h7Tii	UCEdZAdnnKqbaHOlv8nM6OtA	xr kpop radio
Black Mamba	aespa	Black Mamba	INDIFFERENT	BL-aIpCLWnU	MPREb_OpHWHwyNOuY	UCEdZAdnnKqbaHOlv8nM6OtA	xr kpop radio
Air	YEJI	AIR	INDIFFERENT	ez8WMQqX81Q	MPREb_BGFYypiuhzo	UC_qHgUYj1AD49hrAdRw1eGg	xr kpop radio
BIG BANDS 狂想曲	WayV	BIG BANDS - The 7th Mini Album	INDIFFERENT	gIg86Vz6EJI	MPREb_nK7gH7AiHkY	UC5qKojRk3tgoWJZTSVCE9HQ	xr kpop radio
Killer	Valerie Broussard	Killer	INDIFFERENT	9SO8B1sR_kw	MPREb_wkuVp5M8EqZ	UChYJWH4vpTBL57l_DGfyCWA	xr kpop radio
LIKEY	TWICE	twicetagram	INDIFFERENT	5gZl0PYC2Ho	MPREb_Eeqzf7i3ney	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
YES or YES	TWICE	YES or YES	INDIFFERENT	3AIII5SN0N0	MPREb_ggbLr6bauvC	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
Alcohol-Free	TWICE	Taste of Love	INDIFFERENT	m8CyyxWgNd8	MPREb_FPdTRHA1tAp	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
MOONLIGHT SUNRISE	TWICE	READY TO BE	INDIFFERENT	yHEdqF09Mgs	MPREb_fNFHdWU09oh	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
Heart Shaker	TWICE	Merry & Happy	INDIFFERENT	cCSd_gSXuBA	MPREb_NXIbDgPbUqr	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
MORE & MORE	TWICE	MORE & MORE	INDIFFERENT	8yTxNtVr_d8	MPREb_Yq29P6kI5d8	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
Feel Special	TWICE	Feel Special	INDIFFERENT	2zZxNpzqcAc	MPREb_k2bPNJ5j1DD	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
FANCY	TWICE	FANCY YOU	INDIFFERENT	j4OrZV_GAsI	MPREb_IYaQIrOK2za	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
I CAN'T STOP ME	TWICE	Eyes wide open	INDIFFERENT	3d-D5bLDZSk	MPREb_REsMMqBZjZB	UCAq0pFGa2w9SjxOq0ZxKVIw	xr kpop radio
First Time	TEEKS	Something To Feel	INDIFFERENT	6UYALfJ_Gec	MPREb_qXZEgTHoxc2	UC8z39mjI_nlvNGovLRRB9nQ	xr kpop radio
Baby, Not Baby	SEULGI	Accidentally On Purpose - The 2nd Mini Album	INDIFFERENT	y2kIHTNCOvs	MPREb_m7NYOCmr2TI	UCvAUJvMNPy1LLVKpFiu-X9w	xr kpop radio
TILT	Red Velvet - IRENE & SEULGI	TILT - The 2nd Mini Album	INDIFFERENT	-7PjjHg7gdQ	MPREb_pvpszZPn00T	UCyoD3vxUcLLdU1JQ0MMet-Q	xr kpop radio
Monster	Red Velvet - IRENE & SEULGI	Monster - The 1st Mini Album	INDIFFERENT	0OJ4aTCrGyE	MPREb_vMEZeHLobv2	UCyoD3vxUcLLdU1JQ0MMet-Q	xr kpop radio
빨간 맛 Red Flavor	Red Velvet	The Red Summer	INDIFFERENT	BLavT7w4R9I	MPREb_IcMOTjGTRhf	UCHmZYTfdTyVKQEJicLiXEOg	xr kpop radio
Psycho	Red Velvet	The ReVe Festival: Finale	INDIFFERENT	PyyT5tHbOLw	MPREb_GeOYupQ6NZH	UCHmZYTfdTyVKQEJicLiXEOg	xr kpop radio
음파음파 Umpah Umpah	Red Velvet	The ReVe Festival: Day 2	INDIFFERENT	4gq5i5jdgnY	MPREb_zLg0bR8l24Z	UCHmZYTfdTyVKQEJicLiXEOg	xr kpop radio
Bad Boy	Red Velvet	The Perfect Red Velvet (Repackage)	INDIFFERENT	I0pC-2pLEWY	MPREb_rEFkF95MITT	UCHmZYTfdTyVKQEJicLiXEOg	xr kpop radio
피카부 Peek-A-Boo	Red Velvet	Perfect Velvet	INDIFFERENT	jxM5V0FBxFs	MPREb_2qKQFGBD3XK	UCHmZYTfdTyVKQEJicLiXEOg	xr kpop radio
Feel My Rhythm	Red Velvet	'The ReVe Festival 2022 - Feel My Rhythm'	INDIFFERENT	OXWz_x6-dro	MPREb_fwK4xLwdkoj	UCHmZYTfdTyVKQEJicLiXEOg	xr kpop radio
APT.	ROSÉ	rosie	INDIFFERENT	DiTd771WumE	MPREb_jGBppfy4SZb	UCbpXC82cTLngSiZrysAaE-w	xr kpop radio
That That (feat. SUGA)	PSY	싸다9 (PSY 9th)	INDIFFERENT	5oOnPzfBck4	MPREb_AbdGVA0y7XL	UC3gsgELlsob7AFi-mHOqNkg	xr kpop radio
OMG	NewJeans	NewJeans 'OMG'	INDIFFERENT	2Kff0U8w-aU	MPREb_ldEii5fZiix	UCxOqS3cYg4FaHbobICo7nFQ	xr kpop radio
SPAGHETTI (feat. j-hope)	LE SSERAFIM	SPAGHETTI	INDIFFERENT	12ELDQy3IUc	MPREb_zmZKB8RCjps	UC-clMkTZa7k-FxmNgMjoCgQ	xr kpop radio
HOT	LE SSERAFIM	HOT	INDIFFERENT	cCkAcVOS3ig	MPREb_sT0SPnvzaoE	UC-clMkTZa7k-FxmNgMjoCgQ	xr kpop radio
Come Over	LE SSERAFIM	HOT	INDIFFERENT	QRRUXq0rvmg	MPREb_sT0SPnvzaoE	UC-clMkTZa7k-FxmNgMjoCgQ	xr kpop radio
CRAZY	LE SSERAFIM	CRAZY	INDIFFERENT	kA_1chVgPVA	MPREb_kXl9gRPqufi	UC-clMkTZa7k-FxmNgMjoCgQ	xr kpop radio
빛이 나 Shinin'	JONGHYUN	Poet ᛁ Artist	INDIFFERENT	UBguDAyLqas	MPREb_MEYbnjbOu6i	UCwbywINGd5t55md6Ae_mc6A	xr kpop radio
like JENNIE	JENNIE	Ruby	INDIFFERENT	HMQlkbXjSTM	MPREb_jF8XwgufHfR	UCAl7xQ6q0PEgZMQD7zr4AKQ	xr kpop radio
