	title	artist	album	likeStatus	duration	videoId	albumId	artistId
0	Bring it on	Alchemist	Gangster Theme Music	INDIFFERENT	2:58	wzvx5C94-vQ	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMaCWFsY2hlbWlzdCIDZ3Bt	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
1	Reign Supreme	Alchemist	Gangster Theme Music	INDIFFERENT	2:51	QuVoJTnr6ss	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMaCWFsY2hlbWlzdCIDZ3Bt	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
2	The Realest	Alchemist	Gangster Theme Music	LIKE	2:58	2394MRU8G8Q	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMiA2dwbQ	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
3	Tequilla Sunrise	Alchemist	Gangster Theme Music	INDIFFERENT	2:58	0NHcd3zhGXc	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMaCWFsY2hlbWlzdCIDZ3Bt	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
4	Thug Music	Alchemist	Gangster Theme Music	INDIFFERENT	2:58	NpXdebxZIVQ	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMaCWFsY2hlbWlzdCIDZ3Bt	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
5	Mega Interlude	Alchemist	Gangster Theme Music	INDIFFERENT	2:42	fp_4K56h3v8	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMaCWFsY2hlbWlzdCIDZ3Bt	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
6	The Basics	Alchemist	Gangster Theme Music	INDIFFERENT	2:59	BOLO6PX7gLs	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMaCWFsY2hlbWlzdCIDZ3Bt	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
7	New Beat	Alchemist	Gangster Theme Music	INDIFFERENT	3:00	SbkyW_2lFoY	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBIUZ2FuZ3N0ZXIgdGhlbWUgbXVzaWMaCWFsY2hlbWlzdCIDZ3Bt	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIJYWxjaGVtaXN0
10	You Are My Sunshine	Norman Blake	O Brother, Where Art Thou? Music From a Film by Joel Coen & Ethan Coen	INDIFFERENT	4:27	V-Yo9TjijUI	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBJGbyBicm90aGVyIHdoZXJlIGFydCB0aG91IG11c2ljIGZyb20gYSBmaWxtIGJ5IGpvZWwgY29lbiBhbmQgZXRoYW4gY29lbhoPdmFyaW91cyBhcnRpc3RzIgNncG0	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIMbm9ybWFuIGJsYWtl
12	I Am a Man of Constant Sorrow	The Soggy Bottom Boys	O Brother, Where Art Thou? Music From a Film by Joel Coen & Ethan Coen	INDIFFERENT	3:10	6J_1_Dupu2E	FEmusic_library_privately_owned_release_detailb_po_CKCA4sLKgvb7CBJGbyBicm90aGVyIHdoZXJlIGFydCB0aG91IG11c2ljIGZyb20gYSBmaWxtIGJ5IGpvZWwgY29lbiBhbmQgZXRoYW4gY29lbhoPdmFyaW91cyBhcnRpc3RzIgNncG0	FEmusic_library_privately_owned_artist_detaila_po_CKCA4sLKgvb7CBIRc29nZ3kgYm90dG9tIGJveXM
