	title	artist	album	likeStatus	videoId	albumId	artistId
11	Cosmic Circus Music - Wiesbaden (1973)	kissanoita		LIKE	64ftC6VPb8E		UCHYcu88-V1iP1FTTRz_t74A
9	Floh de Cologne_ Rockoper Profitgeier (1971) full album	tony peacock		INDIFFERENT	nuh6jEDEpXw		UC4qRd9N8XU0tzRuQwB92-Kg
8	Zabba W  Lindner & Carsten Bohn – Voll Bedienung of Percussion 1974Krautrock, Fusion, Experimental	john,mr,koytro koutromanos		INDIFFERENT	O-DiuSQHHSk		UCybPN2m-N6IGoF-nDh0CJsg
20	Cozmic Corridors   Cozmic Corridors   1972 Krautrock, Progressive Electronic, Space Ambient	john,mr,koytro koutromanos		INDIFFERENT	PLk9l1pgLvw		UCybPN2m-N6IGoF-nDh0CJsg
18	Staff Carpenborg And The Electric Corona - The Every Days Way Down To The Suburbs	hariettethespy		INDIFFERENT	oJXaUfFDmu4		UCfTA4UJeroBDqB3dmtiBNdg
5	Barney Wilen And His Amazing Free Rock Band - Dear Prof  Leary	Time Warp  (Distorsion Temporelle)		INDIFFERENT	hnAjewphXSo		UCvzcBjnmtnHYY3tIHHk2fFQ
15	Exmagma - Goldball   1974  (full album)	Thebestdream I had		INDIFFERENT	GLxS4fRUTkc		UCQhqfrpE15BemCTp5nv8CwA
22	Dance Of The Vampires	The Vampires Of Dartmoore	Dracula's Music Cabinet	INDIFFERENT	DcUd9frwJjY	MPREb_7KyIDZfbKmw	UCq835anC_wRDYnX7-pdiVJw
16	Staff Carpenborg And The Electric Corona - P. A. R. T. Y.	The Novelty King		INDIFFERENT	0N5fQ9EJWGU		UCpRiCykh4s0tImQCmbjSDng
17	Staff Carpenborg And The Electric Corona - Let The Thing Comin' Up	The Novelty King		INDIFFERENT	PoSS9xRHBhs		UCpRiCykh4s0tImQCmbjSDng
21	Cozmic Corridors - Cozmic Corridors 1972	Rockliquias 2		INDIFFERENT	4ole35mwlBo		UCLiZw79EXilsHDGY1TxGPkQ
4	Circles ‎–  Several Steps Leading Through Different Rooms (Einhorn Music, Germany 1984)	Marius Georgescu		INDIFFERENT	XKaKx5bPUoY		UC9KPDqc4Gsv-YD5IL4r1CBQ
13	Cosmic Circus Music - Sternenmaskerade, Teil 2	Dostoevsky Music		INDIFFERENT	ANNvaZIpFXM		UCEHXEeofNp0BbWj3R6yOCWg
10	Electric Mud 1971 Electric Mud	Demir Kelebek		INDIFFERENT	ZDPVc1pahhY		UC3EvRvNdF0Mar5kYTtvRV2Q
19	Staff Carpenborg And The Electric Corona - Fantastic Party 1969 (FULL ALBUM)	Blue Cheer		INDIFFERENT	XcLmTvkZBfU		UCBJgLMzLe2JL7rtAPnl638Q
6	Dear Prof. Leary	Barney Wilen	Dear Prof. Leary	INDIFFERENT	WEHZNvv8L-A	MPREb_ZEkO8sUFtVV	UCnDjePc9ONy8SiVJIK_o4wA
7	Hotzenplotz [DEU] - krautrock, 1971	lyrkoss			asUr2HBEyFM		
14	Tyll the Giant(1980)english subtitles.	Spirit			_IVmQeJcX_A		
0	903/4	Paul Rutherford, Philipp Wachsmann, & Barry Guy	Iskra Nckpa 1903		BhXgoDFiOF4		
1	903/2	Paul Rutherford, Philipp Wachsmann, & Barry Guy	Iskra Nckpa 1903		426E7ToqX_0		
2	903/1	Paul Rutherford, Philipp Wachsmann, & Barry Guy	Iskra Nckpa 1903		EfWMzbSrmug		
12	Cosmic Circus Music - Sternenmaskerade, Teil 2 (full length version)	Lady GaGaDaVida			SSkCAewC8mY		
3	Nicolaus Einhorn – Arbeiten (1973)	Celestialrailroad			Lqmsu5dS1Kk		
