title	artist	album	likeStatus	videoId	albumId	artistId	playlists
Os Tincoãs - Deixa A Gira Girar (j g b edit)	millemon - electronic / world music		LIKE	3xt8Mp8oWzc		UCOzLLM-wTfbnz9cJAXSB08g	Smooth Instrumental Soul and Funk
Strings of Light	Yussef Kamaal	Black Focus	LIKE	SDQkyXsNFhE	MPREb_M7QWEt3hckg	UCCNsAuss6vs3IdLChZ3Bo9g	Smooth Instrumental Soul and Funk
Rust (feat. Tom Misch)	Yussef Dayes	Rust	LIKE	SiD0Pzf15VM	MPREb_UWYemD0nWwS	UCYcspWd3pc4eBNmUosxRz3A	Smooth Instrumental Soul and Funk
Lost My Mind	Will Van Horn	Pedal Steel Guitar	LIKE	zrLXBIc6F8E	MPREb_BA3zYDQ48np	UC6luo6X9j7QhQh2eoH9vHCA	Smooth Instrumental Soul and Funk
Safari Strut	Whitefield Brothers	Earthology	LIKE	gLo1-dimAbw	MPREb_QcJnNpoZES4	UCXWAfYnHSsWUEMLiUgEbTMw	Smooth Instrumental Soul and Funk
Tongo Barra	Vieux Farka Touré	Ali	LIKE	S8Bo0jl8SCU	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA	Smooth Instrumental Soul and Funk
Lobbo	Vieux Farka Touré	Ali	LIKE	8FtYCEc6Xog	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA	Smooth Instrumental Soul and Funk
Alakarra	Vieux Farka Touré	Ali	LIKE	ruezN4AaWxg	MPREb_kZxZtia47LW	UCZrKdZ2-mhDRf01r9gse4PA	Smooth Instrumental Soul and Funk
Sicily' Box (feat. Rocco Palladino)	Venna, Yussef Dayes, & Marco Bernardis	Sicily' Box	LIKE	w_a5mRbwr-o	MPREb_MWSSRy23dmE		Smooth Instrumental Soul and Funk
Nadja	Unknown Mortal Orchestra	V	LIKE	ASr_r6iqqf4	MPREb_tlev4kiSiVm	UCXMAKzy9duqBltrR8TrHmpQ	Smooth Instrumental Soul and Funk
Hunnybee	Unknown Mortal Orchestra	Sex & Food	LIKE	KT06acweumY	MPREb_YQbpvbqFahL	UCXMAKzy9duqBltrR8TrHmpQ	Smooth Instrumental Soul and Funk
The Color of Life	Tommy Guerrero	Soul Food Taqueria	LIKE	ZY9FI9EI82w	MPREb_jn2cTe2Zfjr	UCsZx_92ubPsc-kgCWxkQ0xw	Smooth Instrumental Soul and Funk
White Sands	Tommy Guerrero	Road to Knowhere	LIKE	AAHjDgtYTiI	MPREb_YiGAksT8rwH	UCsZx_92ubPsc-kgCWxkQ0xw	Smooth Instrumental Soul and Funk
Slow Roll	Tommy Guerrero	Road to Knowhere	LIKE	Sdh6U945PI0	MPREb_YiGAksT8rwH	UCsZx_92ubPsc-kgCWxkQ0xw	Smooth Instrumental Soul and Funk
The Lone Pistolero	Tommy Guerrero	No Mans Land	LIKE	bINJy0n0rx8	MPREb_lwRMNxxPRO2	UCsZx_92ubPsc-kgCWxkQ0xw	Smooth Instrumental Soul and Funk
Tidal Wave	Tom Misch	What Kinda Music	LIKE	Wb6VsjwjinA	MPREb_kNg5Xp4BMf0	UCCCWJwLEvpPAs4r_nJiKe2Q	Smooth Instrumental Soul and Funk
Fire	Thomas Naïm	Sounds of Jimi	LIKE	e-qMhYPPDSw	MPREb_Ks2BFwHtVyB	UCjqiB_U0Hx7zCl-UbE5xutw	Smooth Instrumental Soul and Funk
Will I See You Again?	Thee Sacred Souls	Will I See You Again?	LIKE	63MO1jPE8BE	MPREb_oy99db1yft4	UCgGIZ3hJxYNdHR7JspoxWFQ	Smooth Instrumental Soul and Funk
Messages from the Stars	The Rah Band	Past, Present & Future	LIKE	LfX6JxfND44	MPREb_nij6Y71IwOh	UC5XKHzJsdnrTo5sR6jhH-ew	Smooth Instrumental Soul and Funk
Sirens of Jupiter	The Olympians	The Olympians	LIKE	4c_i_JmttKg	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
Saturn	The Olympians	The Olympians	LIKE	Yj1VHGIwZUI	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
Neptune	The Olympians	The Olympians	LIKE	F_6wEdg2-TM	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
Mercury's Odyssey	The Olympians	The Olympians	LIKE	ta4G1xOUcrE	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
Mars	The Olympians	The Olympians	LIKE	PUUDWVhxZ4I	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
Diana By My Side	The Olympians	The Olympians	LIKE	1OcjYV_SZr0	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
Apollo's Mood	The Olympians	The Olympians	LIKE	WQfx5jmzAyU	MPREb_uIvIIC0SuA4	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
The Rain Song	The Olympians	Midnight Movement / The Rain Song	LIKE	snA_Wo__aZo	MPREb_KxyJzfdG7la	UCFE7df6PR_vdTFK4w73_9TQ	Smooth Instrumental Soul and Funk
Brazilian Soul [Acoustic Bossa Version] (feat. Sofi Tukker)	The Knocks	Brazilian Soul (Remixes)	LIKE	oGBLviu_W18	MPREb_RplZedYA4z0	UCykKxVGTgKUm3L4vWqrO6eQ	Smooth Instrumental Soul and Funk
Rainy Day, Dream Away	The Jimi Hendrix Experience	Electric Ladyland	LIKE	ipxBQcci0X0	MPREb_xl4MnHmyujn	UC5NwXf8hOgZgInaYiOCZmUg	Smooth Instrumental Soul and Funk
Song for Adrian	The Ironsides	The Raven	LIKE	_H9v9dbrCIk	MPREb_So2xkknTCJJ	UCtcKM5GnXc-9brUHIz44VeA	Smooth Instrumental Soul and Funk
Stay a While	The Cactus Channel	Stay a While	LIKE	nntDONIfIjA	MPREb_4m4lIhUuX5b	UCxNZED9ZGW58mdS1QshBaJQ	Smooth Instrumental Soul and Funk
Mas O Menos	The Budos Band	The Budos Band II	LIKE	14qGtFOpLQA	MPREb_PSPFiwob1PY	UCvQgxMD5WBq3JfJLHQkpcKA	Smooth Instrumental Soul and Funk
King Cobra	The Budos Band	The Budos Band II	LIKE	V8Fe6x0fUtU	MPREb_PSPFiwob1PY	UCvQgxMD5WBq3JfJLHQkpcKA	Smooth Instrumental Soul and Funk
Budos Rising	The Budos Band	The Budos Band II	LIKE	6xelOXDPqOU	MPREb_PSPFiwob1PY	UCvQgxMD5WBq3JfJLHQkpcKA	Smooth Instrumental Soul and Funk
Up From the South	The Budos Band	The Budos Band	LIKE	rNYUdeG6q4A	MPREb_a18sRKA9XRK	UCvQgxMD5WBq3JfJLHQkpcKA	Smooth Instrumental Soul and Funk
T.I.B.W.F.	The Budos Band	The Budos Band	LIKE	WSVvMdfcp7I	MPREb_a18sRKA9XRK	UCvQgxMD5WBq3JfJLHQkpcKA	Smooth Instrumental Soul and Funk
Aynotchesh Yererfu	The Budos Band	The Budos Band	LIKE	3npgQvoxa9w	MPREb_a18sRKA9XRK	UCvQgxMD5WBq3JfJLHQkpcKA	Smooth Instrumental Soul and Funk
Long in the Tooth	The Budos Band	Long in the Tooth	LIKE	US3eV4E8o2k	MPREb_vW7T45ip7Jk	UCvQgxMD5WBq3JfJLHQkpcKA	Smooth Instrumental Soul and Funk
